time;gFx;gFy;gFz;TgF
11.5600;-0.0103;0.1226;0.9831;0.991
11.5620;-0.0591;0.0044;0.9706;0.972
11.5630;-0.1102;-0.1036;1.0249;1.036
11.5650;-0.0843;-0.0980;0.9445;0.953
11.5910;-0.0445;-0.0572;1.0021;1.005
11.5940;0.0371;0.0484;0.9633;0.965
11.5950;0.0440;0.1512;0.9271;0.940
11.5990;-0.0261;0.1405;1.0256;1.036
11.6020;-0.0628;0.0608;1.0525;1.056
11.6030;-0.0833;0.0264;1.0666;1.070
11.6060;-0.0291;-0.0054;1.0781;1.079
11.6080;0.0232;-0.0061;1.0229;1.023
11.6100;-0.0051;0.0445;1.0701;1.071
11.6110;-0.0542;0.0579;1.0341;1.037
11.6130;-0.0586;0.0757;1.0041;1.009
11.6140;-0.0960;-0.0107;0.9403;0.945
11.6180;-0.0862;-0.0796;0.8458;0.854
11.6210;0.0037;-0.0596;0.8316;0.834
11.6260;0.0489;-0.0440;0.8116;0.814
11.6270;0.0415;0.0454;0.9501;0.952
11.6290;0.0796;0.1051;1.0024;1.011
11.6320;0.0376;0.0757;0.9743;0.978
11.6350;-0.0195;0.0652;1.0525;1.055
11.6370;0.0266;0.0376;0.9723;0.973
11.6380;0.0274;0.0398;0.9784;0.980
11.6390;0.0327;0.0547;0.9780;0.980
11.6410;0.0200;0.0689;0.9218;0.925
11.6430;-0.0086;0.0997;0.9657;0.971
11.7330;-0.0359;0.1195;1.0933;1.100
11.7380;-0.0679;0.1266;1.2274;1.236
11.7520;-0.0388;0.0799;1.0967;1.100
11.7560;0.0161;0.0523;1.0801;1.081
11.7570;0.0699;0.0357;0.9799;0.983
11.7590;0.0682;-0.0200;0.9196;0.922
11.7710;0.0403;-0.0171;1.0410;1.042
11.8360;-0.0134;-0.0332;1.0483;1.049
11.8390;-0.0760;0.0054;1.0254;1.028
11.8420;-0.0914;0.0293;0.8807;0.886
11.8440;-0.1085;0.0303;0.7686;0.777
11.8520;-0.0430;0.0774;0.8409;0.846
11.8540;-0.0562;0.0193;0.8319;0.834
11.8560;-0.0611;0.0149;0.9047;0.907
11.8570;-0.0144;0.0437;1.0222;1.023
11.8590;-0.0503;0.0264;0.9552;0.957
11.8600;-0.0237;0.0371;1.0068;1.008
11.8620;0.0374;0.0679;1.0588;1.062
11.8630;0.0469;0.0655;1.0662;1.069
11.8660;-0.0034;0.0266;0.9599;0.960
11.9220;0.0088;0.0078;1.0129;1.013
11.9240;-0.0134;-0.0310;1.0654;1.066
11.9280;-0.0347;0.0027;1.0984;1.099
11.9290;-0.0198;0.0276;1.1426;1.143
11.9310;-0.0425;0.0550;1.0207;1.023
11.9340;-0.0364;0.0428;0.9677;0.969
11.9380;-0.0313;-0.0420;0.9342;0.936
11.9390;-0.0010;-0.0437;1.0080;1.009
11.9410;-0.0100;-0.0445;1.0608;1.062
11.9430;-0.0479;-0.0056;1.0447;1.046
11.9900;-0.0322;0.0230;0.9247;0.926
11.9920;-0.0249;0.0645;0.9794;0.982
11.9940;0.0217;0.1051;1.0552;1.061
11.9950;-0.0171;0.0183;0.9059;0.906
11.9960;0.0330;0.0760;1.0583;1.062
11.9990;0.0899;0.0828;1.0312;1.038
12.0480;0.0694;0.0603;0.9423;0.947
12.0520;0.1270;0.1449;1.0920;1.109
12.0580;0.0423;0.0953;1.0439;1.049
12.0590;-0.0401;0.0462;1.0217;1.024
12.0600;-0.0450;0.0264;1.0613;1.063
12.0620;-0.0115;0.0266;1.0036;1.004
12.0640;-0.0384;0.0271;1.0828;1.084
12.1170;-0.0677;0.0271;1.1360;1.138
12.1190;-0.0352;0.0076;1.0014;1.002
12.1210;-0.0486;0.0296;1.1072;1.109
12.1220;-0.0017;0.0513;1.0762;1.077
12.1230;0.0017;0.0599;1.0295;1.031
12.1250;0.0213;0.0916;1.0762;1.080
12.1400;0.0557;0.0821;0.9660;0.971
12.1410;0.0039;0.0823;0.9948;0.998
12.1430;-0.0044;0.0958;1.0393;1.044
12.1440;-0.0467;0.0994;0.9780;0.984
12.1470;-0.0655;0.1468;1.1487;1.160
12.1520;0.0020;0.1845;1.1805;1.195
12.1540;0.0342;0.1153;0.9113;0.919
12.2070;0.0286;0.1459;1.1470;1.157
12.2090;-0.0005;0.1327;1.1507;1.158
12.2640;-0.0462;0.0633;0.9980;1.001
12.2680;-0.0300;0.1217;1.2144;1.221
12.2700;-0.0200;0.0865;1.1263;1.130
12.2720;-0.0054;0.0432;1.0043;1.005
12.2730;0.0144;0.0684;1.1033;1.105
12.2750;0.0076;0.0726;1.1341;1.136
12.2910;-0.0093;0.0134;1.0014;1.002
12.2970;-0.0308;-0.0376;0.9025;0.904
12.2990;-0.0142;-0.0318;0.9149;0.916
12.3030;-0.0037;-0.0342;0.8382;0.839
12.3060;0.0169;0.0266;0.9249;0.925
12.3080;0.0015;0.0823;1.0346;1.038
12.3090;-0.0112;0.0418;1.0056;1.006
12.5630;-0.0178;0.0095;1.0657;1.066
12.5650;-0.0005;-0.0154;0.9389;0.939
12.5670;-0.0303;0.0296;1.1079;1.109
12.5680;-0.0894;0.1016;1.2399;1.247
12.5750;-0.0718;0.1011;1.0664;1.074
12.5770;-0.0782;0.0933;1.0798;1.087
12.5780;0.0044;0.0960;0.9657;0.971
12.5820;-0.0100;-0.0369;0.6736;0.675
12.5880;-0.1011;-0.0972;0.6867;0.701
12.5930;-0.0782;-0.0027;0.9166;0.920
12.5960;-0.1055;-0.0950;0.7769;0.790
12.6030;-0.0359;-0.0518;0.8153;0.818
12.6040;-0.0044;0.0464;0.9721;0.973
12.6060;-0.0088;-0.0428;0.8780;0.879
12.6080;0.0313;-0.0203;0.9623;0.963
12.6090;0.0181;0.0591;1.0979;1.100
12.6100;0.0581;0.0164;0.9970;0.999
12.6120;0.0200;0.0061;0.9303;0.931
12.6130;0.0012;0.0364;0.9191;0.920
12.6140;0.0357;0.0098;0.8565;0.857
12.6160;0.0259;0.0420;0.9687;0.970
12.6180;0.0107;0.0923;1.0217;1.026
12.6190;-0.0237;0.1021;1.0192;1.025
12.6350;-0.0156;0.0840;1.0041;1.008
12.6380;-0.0322;0.0286;0.9526;0.954
12.6400;-0.0435;-0.0450;0.9601;0.962
12.6430;-0.0017;-0.0330;0.9772;0.978
12.6440;-0.0472;-0.0024;1.0681;1.069
12.6590;-0.0388;0.0738;1.1387;1.142
12.6620;-0.0169;0.1256;1.0241;1.032
12.6640;-0.0479;0.0919;0.9000;0.906
12.6650;-0.0362;0.0034;0.8431;0.844
12.6680;-0.0215;0.0105;0.7197;0.720
12.6840;-0.0205;0.0420;0.7815;0.783
12.7880;-0.0176;0.0440;0.8514;0.853
12.7940;0.0095;0.1004;0.8678;0.874
12.7970;0.0337;0.0613;0.9506;0.953
12.7980;0.0296;0.0401;1.0412;1.042
12.7990;0.0042;0.0110;0.9811;0.981
12.8020;-0.0435;-0.0086;0.8463;0.847
12.8060;-0.0266;-0.0015;0.8685;0.869
12.8580;-0.0586;-0.0235;0.8700;0.872
12.8620;-0.0713;-0.0081;1.0141;1.017
12.8640;-0.0486;0.0423;1.1079;1.110
12.8650;-0.0904;0.0660;1.0447;1.051
12.8680;-0.0147;0.0528;1.0185;1.020
12.8700;-0.0313;0.0310;0.9508;0.952
12.8710;-0.0833;-0.0257;0.9335;0.938
12.8730;-0.0689;-0.0215;1.0126;1.015
12.8740;-0.1080;-0.0051;0.9059;0.912
12.8760;-0.0547;0.0198;0.8407;0.843
12.8770;0.0024;0.0992;0.9350;0.940
12.9330;-0.0117;-0.0176;0.7439;0.744
12.9380;-0.0127;-0.0985;0.7146;0.721
12.9410;-0.0032;-0.0545;0.8453;0.847
12.9460;0.0024;-0.0650;0.8165;0.819
12.9520;-0.0161;0.0760;1.0146;1.018
12.9530;0.0073;0.1209;1.0591;1.066
12.9560;0.0203;0.0410;0.9435;0.945
12.9570;0.0254;0.0183;0.9374;0.938
13.0080;0.0208;-0.0178;0.8617;0.862
13.0120;-0.0259;0.0420;0.9396;0.941
13.0130;-0.0503;0.0652;1.0576;1.061
13.0160;-0.0396;0.0493;0.9640;0.966
13.0200;0.0100;0.0308;0.9020;0.903
13.0210;0.0037;0.0283;0.9413;0.942
13.0230;0.0264;0.0599;0.9235;0.926
13.0740;0.0217;0.0733;1.0078;1.011
13.0750;0.0017;0.1121;1.0383;1.044
13.0770;0.0376;0.1349;0.9675;0.978
13.0780;-0.0154;0.1263;1.0341;1.042
13.0790;-0.0537;0.0872;0.9130;0.919
13.0820;-0.0767;0.0227;0.8455;0.849
13.1340;-0.0525;0.0332;1.0114;1.013
13.1380;-0.0464;0.0007;0.7588;0.760
13.1430;-0.0550;-0.0012;0.6941;0.696
13.1490;-0.0032;0.0222;0.8805;0.881
13.1510;-0.0706;0.0027;0.7862;0.789
13.1550;-0.0823;0.0601;0.9899;0.995
13.1560;-0.0581;0.0542;1.0432;1.046
13.1690;-0.0943;0.0230;0.8453;0.851
13.1730;-0.0305;0.0066;0.8634;0.864
13.1750;0.0007;0.0125;0.9083;0.908
13.1780;-0.0039;0.0816;1.1038;1.107
13.1830;-0.0281;0.0613;1.0928;1.095
13.1860;-0.0271;0.0682;1.1111;1.114
13.1890;0.0064;0.0528;1.1026;1.104
13.2420;0.0186;0.0227;1.0073;1.008
13.2440;0.0269;0.1053;1.1563;1.161
13.2460;-0.0178;0.1138;1.1074;1.113
13.2640;-0.0437;0.0708;1.0205;1.024
13.2650;-0.0435;0.0291;1.0227;1.024
13.2670;-0.0198;-0.0359;0.9870;0.988
13.2680;-0.0007;-0.0503;0.9298;0.931
13.2700;-0.0005;-0.0132;0.9108;0.911
13.2720;-0.0176;0.0652;0.9838;0.986
13.3220;-0.0210;0.0965;0.8812;0.887
13.3270;-0.0198;0.0772;0.8001;0.804
13.3490;-0.0020;0.0357;0.9010;0.902
13.3530;-0.0005;-0.0154;0.7168;0.717
13.5540;-0.0127;-0.0193;0.7082;0.709
13.5590;-0.0227;0.0276;0.8353;0.836
13.5640;-0.0261;0.0479;0.7769;0.779
13.5660;-0.0007;0.0498;0.9091;0.910
13.5690;0.0188;0.0660;1.0605;1.063
13.6910;0.0362;0.0313;1.0764;1.077
13.6930;0.0044;0.0210;0.9968;0.997
13.7170;-0.0208;0.0349;1.0647;1.065
13.7180;-0.0401;0.0347;1.1133;1.115
13.7250;-0.0296;0.0296;1.0947;1.096
13.7280;-0.0191;0.0540;1.1155;1.117
13.7320;-0.0151;0.0542;0.9887;0.990
13.7340;-0.0288;0.0291;0.9623;0.963
13.7350;-0.0193;0.0437;0.8624;0.864
13.7400;0.0161;0.0533;0.8221;0.824
13.7430;0.0066;0.0792;0.9467;0.950
13.7440;-0.0027;0.0794;0.7850;0.789
13.7490;-0.0650;0.0447;0.7639;0.768
13.7530;-0.0694;0.0765;0.9596;0.965
13.7550;-0.0288;0.0919;0.9904;0.995
13.7560;-0.0257;0.0283;0.8712;0.872
13.7590;0.0078;0.0794;1.0950;1.098
13.7600;-0.0166;0.0640;1.1021;1.104
13.7620;0.0061;0.0362;0.9403;0.941
13.7650;-0.0100;0.0894;1.1497;1.153
13.7680;-0.0564;0.0281;1.0161;1.018
13.7690;-0.0613;0.0203;0.9511;0.953
13.7710;-0.0601;0.0340;1.0312;1.034
13.7720;0.0347;0.0965;1.0762;1.081
13.7880;0.0679;0.1055;1.0552;1.063
13.7900;0.0596;0.0611;0.9655;0.969
13.7930;-0.0183;0.0274;0.9364;0.937
13.7950;-0.0757;0.0142;0.9579;0.961
13.7960;-0.0716;0.0545;1.0454;1.049
13.7970;-0.0139;0.0980;1.0305;1.035
13.7990;-0.0406;0.0713;1.1001;1.103
13.8030;-0.0877;0.0242;1.1192;1.123
13.8060;-0.0687;-0.0220;0.9631;0.966
13.8080;-0.0921;-0.0261;1.0757;1.080
13.8110;-0.0149;0.0200;1.0669;1.067
13.8120;-0.0139;0.0313;0.9188;0.919
13.8140;0.0147;0.1094;1.1084;1.114
13.8170;0.0322;0.1424;1.1316;1.141
13.8230;-0.0137;0.0618;0.9411;0.943
13.8250;0.0166;0.0161;0.8898;0.890
13.8260;-0.0032;-0.0064;0.8365;0.837
13.8310;-0.0696;-0.0447;0.8013;0.806
13.8340;-0.0726;0.0305;0.9799;0.983
13.8350;-0.0327;0.0860;0.9887;0.993
13.8910;-0.0452;0.0701;0.9679;0.972
13.8930;-0.0110;0.0701;0.9291;0.932
13.8940;0.0203;0.0713;0.9601;0.963
13.8950;0.0059;0.0139;0.9596;0.960
13.8990;0.0000;-0.0633;0.8282;0.831
13.9070;-0.0151;-0.0086;0.9247;0.925
13.9600;-0.0274;0.0450;0.9513;0.953
13.9620;-0.0579;0.0796;1.0381;1.043
13.9660;-0.0200;0.1686;1.1937;1.206
13.9720;0.0271;0.1256;1.1214;1.129
13.9740;-0.0002;0.0034;0.9740;0.974
13.9760;0.0247;0.0616;1.0329;1.035
13.9770;-0.0188;0.0655;1.0229;1.025
14.0260;-0.0645;0.0281;0.9499;0.952
14.0280;-0.0235;0.1121;0.9982;1.005
14.0300;-0.0134;0.1131;0.9816;0.988
14.0330;-0.0239;0.0730;1.0095;1.012
14.0340;-0.0076;0.0909;0.9442;0.949
14.0370;-0.0034;0.0665;0.8326;0.835
14.0410;-0.0283;0.0254;0.9144;0.915
14.0430;-0.0327;0.0254;0.9518;0.953
14.0600;-0.0376;0.0156;1.0268;1.028
14.0610;-0.0291;0.0515;1.1600;1.161
14.0650;0.0086;0.1041;1.0996;1.105
14.0670;0.0293;0.1165;1.0354;1.042
14.0710;0.0078;0.1124;1.0881;1.094
14.0730;-0.0271;0.0625;1.0828;1.085
14.0740;-0.0137;0.0425;1.0447;1.046
14.1220;-0.0247;0.0305;1.0552;1.056
14.1720;-0.0176;0.0283;1.0671;1.068
14.1740;-0.0110;0.0281;1.0376;1.038
14.1750;-0.0537;0.0110;1.0840;1.085
14.1760;-0.0552;0.0259;1.0857;1.087
14.1780;-0.0159;0.0657;1.0166;1.019
14.1920;0.0239;0.1036;0.9890;0.995
14.1940;0.0279;0.0591;0.9633;0.966
14.1960;0.0002;0.0430;0.9440;0.945
14.1970;-0.0682;0.0020;0.9955;0.998
14.1980;-0.0691;-0.0127;1.0195;1.022
14.2000;-0.0579;0.0508;1.0344;1.037
14.2020;-0.0151;0.0860;1.0429;1.047
14.2150;0.0195;0.0818;0.9572;0.961
14.2160;0.0137;0.0721;0.9772;0.980
14.2670;0.0325;0.0535;0.9611;0.963
14.2820;-0.0086;0.0486;1.0144;1.016
14.2850;-0.0415;0.0831;1.1619;1.166
14.2870;-0.0525;0.0638;1.1060;1.109
14.2890;-0.0454;0.0537;1.0984;1.101
14.2910;0.0215;0.0300;1.0214;1.022
14.3040;0.0408;0.0039;0.9533;0.954
14.3060;0.0230;0.0266;1.0759;1.076
14.5160;-0.0129;0.0401;1.1502;1.151
14.5780;-0.0486;-0.0137;1.0449;1.046
14.5820;-0.0340;0.0330;1.1253;1.126
14.5840;-0.0310;0.0638;1.1402;1.142
14.5880;-0.0073;0.0506;1.0439;1.045
14.5910;-0.0305;0.1224;1.1309;1.138
14.5940;-0.0564;0.0963;1.0234;1.029
14.5950;-0.0557;0.0410;0.9296;0.932
14.5970;-0.0415;0.0794;0.9249;0.929
14.5980;0.0193;0.0999;0.9166;0.922
14.5990;0.0061;0.0899;0.9787;0.983
14.6010;-0.0337;0.1090;1.0271;1.033
14.6020;-0.0479;0.0941;1.0796;1.085
14.6030;-0.0887;0.0296;0.9958;1.000
14.6050;-0.0555;-0.0044;0.8416;0.843
14.6090;-0.0257;0.0161;0.8214;0.822
14.6120;0.0015;0.0056;0.8082;0.808
14.6150;0.0552;0.0447;0.9313;0.934
14.6160;0.0386;0.0552;1.0263;1.029
14.6170;0.0254;0.0112;0.9875;0.988
14.6180;-0.0704;0.0288;1.0395;1.042
14.6200;-0.0699;0.0061;0.9565;0.959
14.6220;0.0010;0.0120;0.9015;0.902
14.6230;0.0357;0.0269;0.9540;0.955
14.6390;0.0782;0.0222;0.8815;0.885
14.6430;0.0244;0.0579;0.9440;0.946
14.6440;-0.0310;0.0843;1.0202;1.024
14.6460;-0.0616;0.0701;1.0334;1.038
14.6470;-0.0745;0.0293;1.0916;1.094
14.6480;-0.0305;0.0098;1.0302;1.031
14.6620;-0.0454;0.0347;1.0586;1.060
14.6650;-0.0491;0.0911;1.0425;1.048
14.6670;-0.0396;0.1092;1.0153;1.022
14.6680;-0.0870;0.1060;1.1077;1.116
14.7840;-0.0515;0.0432;1.0175;1.020
14.7870;-0.0606;0.0217;1.0400;1.042
14.7890;-0.0828;0.0386;1.0735;1.077
14.7900;-0.0635;0.0430;1.0210;1.024
14.7920;-0.0818;0.0665;1.1109;1.116
14.7930;-0.0557;0.0486;1.0881;1.091
14.7950;-0.0269;0.0205;1.0151;1.016
14.8460;-0.0147;0.0359;1.0547;1.055
14.8480;0.0129;0.0567;1.0310;1.033
14.8490;-0.0017;0.0552;0.9841;0.986
14.8520;-0.0191;0.0640;0.9875;0.990
14.8540;-0.0611;0.0359;0.9977;1.000
14.8550;-0.0489;0.0137;0.9337;0.935
14.8590;0.0056;0.0137;0.8929;0.893
14.8600;0.0178;0.0151;0.9333;0.934
14.8620;0.0093;0.0022;0.9438;0.944
14.8630;-0.0535;-0.0166;1.0285;1.030
15.1330;-0.0877;0.0098;1.0625;1.066
15.1670;-0.0474;0.0056;0.9425;0.944
15.1690;0.0134;0.0217;0.8189;0.819
15.1730;0.0213;0.0601;0.8030;0.806
15.1740;-0.0232;0.0630;0.9049;0.907
15.1770;-0.0999;0.0950;1.0796;1.088
15.1880;-0.0752;0.1099;1.0899;1.098
15.2080;0.0024;0.1026;0.9924;0.998
15.3050;0.0303;0.0623;0.8981;0.901
15.3220;0.0291;0.0381;0.8057;0.807
15.3250;-0.0735;0.0310;0.8778;0.881
15.3320;-0.1158;0.0662;1.0390;1.048
15.3330;-0.1131;0.0520;0.9579;0.966
15.3340;-0.0814;0.0217;0.8749;0.879
15.3370;-0.0420;0.0279;0.8685;0.870
15.3460;-0.0391;-0.0068;0.8143;0.815
15.3490;-0.0076;0.0310;0.9323;0.933
15.3510;0.0007;0.0562;1.0195;1.021
15.3520;0.0015;0.0450;1.0300;1.031
15.3530;-0.0420;0.0230;1.0122;1.013
15.3550;-0.0537;0.0227;0.9767;0.978
15.3560;-0.0423;0.0352;0.9721;0.974
15.3570;-0.0166;0.0191;0.9719;0.972
15.3590;-0.0342;0.0403;0.9872;0.989
15.3610;-0.0836;0.0398;1.0202;1.024
15.3620;-0.0872;0.0200;0.9704;0.975
15.3630;-0.0943;0.0691;1.0202;1.027
15.3650;-0.0379;0.0901;1.0415;1.046
15.3660;-0.0559;0.0777;1.0398;1.044
15.3670;-0.0098;0.1090;1.0305;1.036
15.3700;0.0257;0.0999;0.9171;0.923
15.3740;-0.0235;0.0708;0.9100;0.913
15.3760;0.0020;0.0752;0.9259;0.929
15.3770;-0.0748;0.0738;1.0092;1.015
15.3780;-0.0999;0.0151;1.0415;1.046
15.3790;-0.0406;-0.0235;0.9675;0.969
15.3820;-0.0464;-0.0193;0.9220;0.923
15.3870;-0.0200;-0.0257;0.8932;0.894
15.3880;-0.0452;0.0252;0.9154;0.917
15.3910;-0.0892;0.0738;1.0188;1.025
15.3930;-0.0418;0.0750;0.9762;0.980
15.3940;-0.0344;0.0682;0.9401;0.943
15.4610;-0.0537;0.0696;0.9462;0.950
15.4630;-0.0542;0.0733;0.8712;0.876
15.4640;-0.0733;0.0515;0.9122;0.917
15.4670;-0.0716;0.0381;0.9743;0.978
15.4680;-0.0432;0.0164;0.9941;0.995
15.4700;-0.0728;0.0327;1.0425;1.046
15.4720;-0.0342;0.0457;1.0210;1.023
15.7150;-0.0164;0.0503;0.9784;0.980
15.7160;-0.0208;0.0501;0.9508;0.952
15.7180;-0.0142;0.0437;0.9653;0.966
15.7190;-0.0833;0.0708;1.0508;1.056
15.7210;-0.1256;0.0723;1.0815;1.091
15.7230;-0.0926;0.0904;1.0820;1.090
15.7250;-0.0127;0.0765;1.0119;1.015
15.7260;0.0132;0.0403;0.9699;0.971
15.7270;0.0122;0.0298;0.9826;0.983
15.7280;-0.0818;0.0486;1.0664;1.071
15.7300;-0.1170;-0.0020;0.9868;0.994
15.7340;-0.0982;-0.0303;0.8790;0.885
15.7360;-0.0838;-0.0222;0.9032;0.907
15.7650;-0.0613;-0.0100;0.8881;0.890
15.7670;-0.0977;0.0716;1.0363;1.043
15.7680;-0.0833;0.1085;1.0495;1.058
15.7750;-0.1410;0.1051;1.0576;1.072
15.7780;-0.1666;0.0564;1.0493;1.064
15.7810;-0.1280;0.0347;1.0007;1.009
15.7840;-0.1588;0.0252;1.0478;1.060
15.7870;-0.1131;0.0195;0.9682;0.975
15.7880;-0.0882;0.0484;0.9926;0.998
15.7900;-0.1275;0.0503;1.0574;1.066
15.7910;-0.1204;0.0640;1.0583;1.067
15.7940;-0.1151;0.0772;1.0991;1.108
15.7960;-0.0889;0.0559;1.0359;1.041
15.7980;-0.0848;0.0200;0.9736;0.977
15.8000;-0.0882;0.0401;1.0134;1.018
15.8020;-0.0899;0.0606;1.0134;1.019
15.8030;-0.1270;0.0567;1.0129;1.022
15.8050;-0.1073;0.0672;1.0144;1.022
15.8070;-0.1077;0.0425;1.0168;1.023
15.8090;-0.0926;0.0305;1.0009;1.006
15.8100;-0.0420;0.0430;0.9855;0.987
15.8120;-0.0726;0.0408;1.0095;1.013
15.8130;-0.0660;0.0469;0.9870;0.990
15.8150;-0.0750;0.0403;0.9828;0.987
15.8160;-0.1046;0.0366;1.0026;1.009
15.8180;-0.0809;0.0503;0.9843;0.989
15.8190;-0.0943;0.0557;1.0124;1.018
15.8200;-0.0977;0.0506;0.9999;1.006
15.8220;-0.0965;0.0577;1.0134;1.020
15.8230;-0.1024;0.0623;1.0227;1.030
15.8250;-0.1075;0.0533;1.0207;1.028
15.8260;-0.0892;0.0613;1.0239;1.030
15.8280;-0.0550;0.0542;0.9772;0.980
15.8290;-0.0708;0.0428;0.9623;0.966
15.8460;-0.0875;0.0450;0.9587;0.964
15.8480;-0.1331;0.0486;1.0109;1.021
15.8500;-0.1251;0.0420;1.0029;1.012
15.8540;-0.0669;0.0398;0.9631;0.966
15.8560;-0.0491;0.0452;0.9821;0.984
15.8570;-0.0027;0.0376;0.9442;0.945
15.8580;-0.0100;0.0403;0.9667;0.968
15.9090;-0.0191;0.0462;1.0039;1.005
15.9110;0.0049;0.0410;0.9760;0.977
15.9120;-0.0042;0.0408;0.9846;0.985
15.9750;-0.0200;0.0452;0.9990;1.000
15.9770;-0.0342;0.0464;0.9987;1.000
15.9780;-0.0388;0.0472;1.0051;1.007
15.9800;-0.0410;0.0491;0.9748;0.977
15.9820;-0.0364;0.0464;0.9386;0.940
15.9840;-0.0921;0.0481;0.9767;0.982
15.9860;-0.0784;0.0479;0.9513;0.956
16.0000;-0.0672;0.0464;0.9626;0.966
16.0020;-0.0733;0.0481;1.0065;1.010
16.0040;-0.0042;0.0437;0.9606;0.962
16.0060;-0.0066;0.0452;0.9777;0.979
16.0070;-0.0139;0.0435;1.0053;1.006
16.0080;0.0127;0.0430;0.9868;0.988
16.1310;0.0244;0.0442;0.9838;0.985
16.1340;0.0274;0.0420;0.9924;0.994
16.1830;0.0352;0.0430;0.9904;0.992
16.1850;0.0271;0.0420;1.0014;1.003
16.1860;0.0227;0.0398;1.0053;1.006
16.1880;0.0271;0.0410;0.9977;0.999
16.1890;0.0188;0.0435;0.9931;0.994
16.1900;0.0044;0.0435;0.9936;0.995
16.1920;-0.0137;0.0447;1.0012;1.002
16.1930;-0.0247;0.0450;1.0019;1.003
16.1940;-0.0259;0.0445;1.0029;1.004
16.1970;-0.0217;0.0440;0.9992;1.000
16.1980;-0.0188;0.0437;0.9963;0.997
16.2000;-0.0230;0.0445;1.0002;1.001
16.2020;-0.0230;0.0445;0.9995;1.001
16.2150;-0.0222;0.0440;0.9990;1.000
16.2170;-0.0203;0.0432;0.9977;0.999
16.2180;-0.0195;0.0430;0.9968;0.998
16.2200;-0.0208;0.0435;0.9982;0.999
16.2210;-0.0227;0.0445;0.9995;1.001
16.2230;-0.0249;0.0452;1.0004;1.002
16.2240;-0.0266;0.0452;1.0007;1.002
16.2740;-0.0276;0.0447;0.9999;1.001
16.2760;-0.0274;0.0445;0.9999;1.001
16.2790;-0.0274;0.0442;0.9997;1.001
16.2920;-0.0266;0.0442;0.9999;1.001
16.2950;-0.0247;0.0442;1.0002;1.001
16.2960;-0.0239;0.0440;0.9997;1.001
16.2980;-0.0237;0.0442;0.9997;1.001
16.2990;-0.0227;0.0445;0.9992;1.000
16.5640;-0.0230;0.0447;0.9987;1.000
16.5660;-0.0239;0.0447;0.9982;1.000
16.5670;-0.0239;0.0447;0.9982;1.000
16.5690;-0.0247;0.0447;0.9987;1.000
16.5700;-0.0242;0.0440;0.9982;0.999
16.5720;-0.0232;0.0442;0.9982;0.999
16.5750;-0.0222;0.0442;0.9977;0.999
16.5760;-0.0210;0.0440;0.9973;0.998
16.5780;-0.0210;0.0445;0.9977;0.999
16.5790;-0.0215;0.0447;0.9985;1.000
16.5810;-0.0225;0.0442;0.9990;1.000
16.5820;-0.0237;0.0440;0.9995;1.001
16.5840;-0.0249;0.0445;1.0002;1.001
16.5850;-0.0249;0.0442;0.9997;1.001
16.5860;-0.0244;0.0447;0.9995;1.001
16.5880;-0.0247;0.0454;0.9995;1.001
16.5900;-0.0252;0.0452;0.9992;1.001
16.5910;-0.0261;0.0452;0.9995;1.001
16.5930;-0.0259;0.0452;0.9990;1.000
16.5940;-0.0254;0.0450;0.9990;1.000
16.5950;-0.0247;0.0450;0.9990;1.000
16.5970;-0.0235;0.0445;0.9990;1.000
16.5980;-0.0235;0.0440;0.9997;1.001
16.6120;-0.0242;0.0440;0.9999;1.001
16.6130;-0.0247;0.0437;1.0007;1.002
16.6150;-0.0257;0.0440;1.0014;1.003
16.6170;-0.0254;0.0440;1.0014;1.003
16.6180;-0.0247;0.0442;1.0007;1.002
16.6190;-0.0242;0.0447;0.9995;1.001
16.6210;-0.0242;0.0452;0.9992;1.001
16.6240;-0.0237;0.0454;0.9982;1.000
16.6720;-0.0225;0.0450;0.9977;0.999
16.6740;-0.0230;0.0445;0.9980;0.999
16.6750;-0.0230;0.0440;0.9973;0.998
16.7250;-0.0257;0.0437;0.9982;1.000
16.7270;-0.0288;0.0440;0.9990;1.000
16.7290;-0.0303;0.0442;0.9990;1.000
16.7300;-0.0340;0.0440;1.0002;1.002
16.7320;-0.0274;0.0445;0.9951;0.996
16.7460;-0.0203;0.0445;0.9902;0.991
16.7480;-0.0215;0.0430;0.9931;0.994
16.7500;-0.0144;0.0440;0.9909;0.992
16.7510;-0.0166;0.0445;0.9948;0.996
16.7540;-0.0156;0.0437;0.9977;0.999
16.8010;-0.0154;0.0450;0.9985;1.000
16.8040;-0.0213;0.0442;1.0031;1.004
16.8060;-0.0261;0.0437;1.0002;1.001
16.8200;-0.0342;0.0445;0.9982;1.000
16.8220;-0.0291;0.0437;0.9877;0.989
16.8230;-0.0320;0.0450;0.9919;0.993
16.8250;-0.0359;0.0459;1.0036;1.005
16.8260;-0.0342;0.0457;1.0021;1.004
16.8390;-0.0428;0.0462;1.0078;1.010
16.8460;-0.0432;0.0447;0.9987;1.001
16.9130;-0.0452;0.0454;1.0002;1.002
16.9150;-0.0484;0.0428;0.9995;1.002
16.9170;-0.0454;0.0403;0.9946;0.996
16.9310;-0.0467;0.0435;1.0012;1.003
16.9320;-0.0464;0.0445;0.9973;0.999
16.9350;-0.0506;0.0457;0.9982;1.001
16.9360;-0.0577;0.0506;1.0156;1.018
16.9380;-0.0606;0.0498;1.0214;1.024
