time;gFx;gFy;gFz;TgF
5.6680;0.0017;0.0335;0.9995;1.000
5.6700;0.0017;0.0340;0.9990;1.000
5.6710;0.0022;0.0349;0.9987;0.999
5.9030;0.0024;0.0352;0.9992;1.000
5.9050;0.0020;0.0347;0.9985;0.999
5.9280;0.0012;0.0340;0.9985;0.999
5.9300;0.0007;0.0335;0.9992;1.000
5.9310;0.0005;0.0337;0.9987;0.999
5.9330;0.0007;0.0340;0.9990;1.000
5.9340;0.0010;0.0342;0.9997;1.000
5.9370;0.0015;0.0342;0.9992;1.000
5.9380;0.0020;0.0342;0.9992;1.000
5.9400;0.0022;0.0340;0.9995;1.000
5.9410;0.0024;0.0337;0.9992;1.000
5.9420;0.0020;0.0335;0.9995;1.000
5.9440;0.0020;0.0335;0.9999;1.001
5.9450;0.0022;0.0337;1.0002;1.001
5.9460;0.0017;0.0342;1.0002;1.001
5.9470;0.0020;0.0347;1.0002;1.001
5.9480;0.0017;0.0349;0.9999;1.001
5.9500;0.0015;0.0349;0.9987;0.999
5.9520;0.0015;0.0347;0.9985;0.999
5.9530;0.0010;0.0344;0.9982;0.999
5.9540;0.0017;0.0342;0.9980;0.999
5.9550;0.0020;0.0344;0.9987;0.999
5.9560;0.0027;0.0347;0.9987;0.999
5.9580;0.0024;0.0349;0.9987;0.999
5.9590;0.0010;0.0352;0.9987;0.999
5.9600;0.0020;0.0354;0.9990;1.000
5.9620;0.0020;0.0349;0.9992;1.000
5.9630;0.0029;0.0344;0.9995;1.000
6.0100;0.0034;0.0342;0.9997;1.000
6.0120;0.0027;0.0337;0.9997;1.000
6.0130;0.0029;0.0340;0.9997;1.000
6.1050;0.0027;0.0340;0.9997;1.000
6.1060;0.0029;0.0342;0.9995;1.000
6.1080;0.0024;0.0344;0.9992;1.000
6.1100;0.0020;0.0347;0.9995;1.000
6.1110;0.0020;0.0352;0.9997;1.000
6.1130;0.0017;0.0349;0.9992;1.000
6.1140;0.0015;0.0347;0.9992;1.000
6.2080;0.0012;0.0344;0.9987;0.999
6.2100;0.0010;0.0342;0.9990;1.000
6.2110;0.0005;0.0342;0.9999;1.001
6.2120;0.0000;0.0342;1.0004;1.001
6.2150;0.0010;0.0340;1.0004;1.001
6.2160;0.0024;0.0342;0.9999;1.001
6.2170;0.0044;0.0344;0.9997;1.000
6.2190;0.0044;0.0342;0.9992;1.000
6.2200;0.0032;0.0344;0.9995;1.000
6.2210;0.0015;0.0342;0.9995;1.000
6.2230;0.0015;0.0340;0.9997;1.000
6.2360;0.0034;0.0342;1.0002;1.001
6.2380;0.0042;0.0342;1.0004;1.001
6.2400;0.0042;0.0342;1.0004;1.001
6.2410;0.0024;0.0342;1.0002;1.001
6.2420;0.0012;0.0344;0.9995;1.000
6.2430;0.0007;0.0342;0.9990;1.000
6.2440;0.0010;0.0340;0.9987;0.999
6.2460;0.0010;0.0340;0.9985;0.999
6.2480;0.0010;0.0340;0.9987;0.999
6.2950;0.0012;0.0344;0.9987;0.999
6.2970;0.0012;0.0344;0.9990;1.000
6.2990;0.0015;0.0342;0.9992;1.000
6.3130;0.0017;0.0342;0.9997;1.000
6.3150;0.0022;0.0340;0.9995;1.000
6.3160;0.0029;0.0342;0.9990;1.000
6.3170;0.0029;0.0342;0.9992;1.000
6.3190;0.0024;0.0344;0.9985;0.999
6.3640;0.0017;0.0349;0.9985;0.999
6.3810;0.0020;0.0347;0.9987;0.999
6.3820;0.0027;0.0349;0.9980;0.999
6.3840;0.0034;0.0344;0.9980;0.999
6.3850;0.0039;0.0337;0.9992;1.000
6.3860;0.0034;0.0340;0.9995;1.000
6.4030;0.0032;0.0340;0.9999;1.001
6.4050;0.0027;0.0340;1.0004;1.001
6.4520;0.0024;0.0342;0.9997;1.000
6.4540;0.0024;0.0340;0.9992;1.000
6.4680;0.0022;0.0342;0.9992;1.000
6.4700;0.0022;0.0344;0.9992;1.000
6.4710;0.0017;0.0344;0.9992;1.000
6.4720;0.0015;0.0342;0.9977;0.998
6.4860;0.0015;0.0335;0.9958;0.996
6.4880;0.0020;0.0340;0.9963;0.997
6.4900;0.0034;0.0330;0.9955;0.996
6.4910;0.0044;0.0325;0.9968;0.997
6.5390;0.0020;0.0340;0.9987;0.999
6.5530;-0.0010;0.0342;0.9982;0.999
6.5550;-0.0054;0.0354;0.9995;1.000
6.5560;-0.0073;0.0366;1.0004;1.001
6.5590;-0.0059;0.0359;1.0007;1.001
6.5600;-0.0027;0.0352;1.0002;1.001
6.5740;-0.0020;0.0352;1.0012;1.002
6.5770;-0.0037;0.0352;1.0024;1.003
6.5910;-0.0051;0.0347;1.0021;1.003
6.5930;-0.0049;0.0374;0.9999;1.001
6.6380;-0.0012;0.0401;0.9958;0.997
6.6530;0.0051;0.0354;0.9992;1.000
6.6550;0.0303;0.0362;0.9750;0.976
6.6560;0.0520;0.0337;0.9535;0.956
6.6580;0.0332;0.0344;0.9665;0.968
6.6600;0.0117;0.0425;0.9719;0.973
6.9130;-0.0205;0.0406;0.9973;0.998
6.9140;-0.0161;0.0388;1.0124;1.013
6.9160;0.0288;0.0340;0.9931;0.994
6.9170;0.0413;0.0303;0.9953;0.997
6.9210;0.0403;0.0337;0.9973;0.999
6.9220;0.0027;0.0369;1.0095;1.010
6.9240;-0.0237;0.0376;1.0148;1.016
6.9250;-0.0188;0.0371;1.0019;1.003
6.9260;-0.0088;0.0347;0.9982;0.999
6.9280;0.0032;0.0330;0.9951;0.996
6.9300;0.0039;0.0337;0.9987;0.999
6.9310;0.0059;0.0337;0.9985;0.999
6.9320;0.0083;0.0340;0.9980;0.999
6.9330;0.0088;0.0335;0.9970;0.998
6.9350;0.0095;0.0327;0.9968;0.997
6.9360;0.0132;0.0330;0.9970;0.998
6.9370;0.0164;0.0330;0.9975;0.998
6.9390;0.0176;0.0332;0.9985;0.999
6.9400;0.0198;0.0332;0.9985;0.999
6.9410;0.0191;0.0330;0.9987;0.999
6.9430;0.0191;0.0337;0.9992;1.000
6.9440;0.0232;0.0342;0.9999;1.001
6.9450;0.0261;0.0352;1.0009;1.002
6.9470;0.0215;0.0349;0.9992;1.000
6.9480;0.0161;0.0337;0.9973;0.998
6.9490;-0.0044;0.0337;0.9975;0.998
6.9630;-0.0261;0.0332;0.9977;0.999
6.9640;-0.0403;0.0340;1.0007;1.002
6.9660;-0.0332;0.0352;1.0007;1.002
6.9670;-0.0171;0.0352;1.0012;1.002
6.9700;0.0002;0.0357;1.0017;1.002
7.0180;0.0235;0.0362;0.9995;1.000
7.0200;0.0237;0.0362;1.0024;1.003
7.0340;0.0279;0.0362;1.0019;1.003
7.0360;0.0330;0.0349;0.9963;0.997
7.0370;0.0322;0.0337;0.9933;0.994
7.0380;0.0129;0.0332;0.9946;0.995
7.0400;-0.0098;0.0337;0.9943;0.995
7.0540;-0.0335;0.0354;0.9992;1.000
7.0550;-0.0513;0.0369;1.0105;1.012
7.1870;-0.0369;0.0352;0.9980;0.999
7.2030;-0.0191;0.0325;0.9870;0.988
7.2050;-0.0129;0.0322;0.9916;0.992
7.2070;-0.0012;0.0322;0.9828;0.983
7.2080;-0.0015;0.0347;0.9914;0.992
7.2100;0.0020;0.0359;0.9987;0.999
7.2110;0.0107;0.0349;0.9941;0.995
7.2120;0.0081;0.0340;0.9965;0.997
7.2150;0.0066;0.0344;1.0009;1.002
7.2160;0.0015;0.0362;1.0065;1.007
7.2170;0.0061;0.0357;1.0036;1.004
7.2180;0.0083;0.0359;1.0048;1.006
7.2200;0.0093;0.0347;1.0041;1.005
7.2210;0.0098;0.0335;1.0009;1.002
7.2350;0.0042;0.0344;1.0034;1.004
7.2360;0.0010;0.0347;1.0017;1.002
7.2380;-0.0051;0.0347;0.9999;1.001
7.2400;-0.0078;0.0354;0.9999;1.001
7.2870;-0.0078;0.0359;0.9992;1.000
7.3030;-0.0088;0.0354;0.9990;1.000
7.3050;-0.0068;0.0352;0.9987;0.999
7.3060;-0.0056;0.0349;1.0012;1.002
7.3070;-0.0034;0.0342;1.0007;1.001
7.3090;-0.0002;0.0344;0.9997;1.000
7.3230;0.0015;0.0349;1.0007;1.001
7.3250;0.0078;0.0335;0.9916;0.992
7.3260;0.0132;0.0325;0.9855;0.986
7.3420;0.0347;0.0330;0.9836;0.985
7.3440;0.0230;0.0330;0.9931;0.994
7.3910;0.0044;0.0342;1.0107;1.011
7.3930;0.0129;0.0352;1.0085;1.009
7.4070;-0.0274;0.0349;1.0168;1.018
7.4090;-0.0330;0.0349;1.0117;1.013
7.4110;-0.0269;0.0342;0.9985;0.999
7.4130;-0.0479;0.0337;1.0051;1.007
7.4140;-0.0388;0.0352;1.0017;1.003
7.4290;-0.0159;0.0337;0.9951;0.996
7.4760;-0.0046;0.0330;0.9965;0.997
7.4790;0.0056;0.0344;0.9992;1.000
7.4920;0.0120;0.0332;0.9977;0.998
7.4950;0.0044;0.0349;0.9995;1.000
7.4960;-0.0020;0.0366;0.9995;1.000
7.4970;-0.0078;0.0362;0.9995;1.000
7.4990;-0.0071;0.0362;0.9990;1.000
7.5120;-0.0032;0.0359;0.9987;0.999
7.5280;-0.0005;0.0357;1.0002;1.001
7.5300;-0.0022;0.0364;1.0004;1.001
7.5760;0.0002;0.0359;0.9985;0.999
7.5770;-0.0005;0.0357;0.9963;0.997
7.5920;0.0093;0.0344;0.9904;0.991
7.5940;0.0059;0.0364;0.9987;0.999
7.5950;-0.0017;0.0396;1.0092;1.010
7.5960;-0.0034;0.0406;1.0105;1.011
7.5970;-0.0105;0.0423;1.0129;1.014
7.6120;0.0005;0.0398;1.0012;1.002
7.6270;0.0049;0.0371;0.9970;0.998
7.6280;0.0137;0.0369;0.9943;0.995
7.6740;0.0173;0.0369;0.9941;0.995
7.6760;0.0073;0.0354;1.0009;1.002
7.6880;0.0039;0.0342;1.0002;1.001
7.9320;-0.0010;0.0344;1.0002;1.001
7.9340;-0.0086;0.0318;1.0019;1.002
7.9350;-0.0024;0.0305;0.9965;0.997
7.9590;0.0056;0.0330;0.9946;0.995
7.9610;0.0117;0.0310;0.9970;0.998
7.9630;0.0205;0.0320;0.9977;0.998
7.9640;0.0186;0.0352;1.0019;1.003
7.9650;0.0281;0.0327;1.0002;1.001
7.9660;0.0308;0.0330;1.0012;1.002
7.9760;0.0222;0.0349;0.9995;1.000
7.9770;0.0244;0.0347;0.9943;0.995
7.9790;0.0164;0.0342;0.9916;0.992
7.9810;-0.0034;0.0362;0.9914;0.992
7.9820;-0.0120;0.0364;0.9938;0.995
7.9830;-0.0279;0.0364;1.0031;1.004
7.9850;-0.0156;0.0374;1.0017;1.002
7.9860;0.0083;0.0359;0.9977;0.998
7.9880;0.0171;0.0340;1.0004;1.001
7.9890;0.0413;0.0347;0.9943;0.996
7.9910;0.0342;0.0366;0.9990;1.000
7.9920;0.0249;0.0337;0.9970;0.998
7.9940;0.0281;0.0376;0.9970;0.998
7.9950;0.0232;0.0391;0.9990;1.000
7.9960;0.0010;0.0335;0.9958;0.996
7.9970;-0.0068;0.0420;1.0112;1.012
7.9990;-0.0120;0.0442;1.0180;1.019
8.0010;0.0068;0.0362;1.0043;1.005
8.0020;0.0430;0.0352;0.9958;0.997
8.0030;0.0415;0.0325;0.9882;0.990
8.0050;0.0371;0.0279;0.9804;0.981
8.0060;0.0088;0.0335;0.9931;0.994
8.0200;-0.0015;0.0401;1.0068;1.008
8.0220;0.0073;0.0371;1.0065;1.007
8.0230;0.0191;0.0362;1.0065;1.007
8.0250;0.0357;0.0366;1.0065;1.008
8.0260;0.0049;0.0327;1.0095;1.010
8.0750;-0.0195;0.0308;1.0134;1.014
8.0770;0.0054;0.0352;1.0009;1.002
8.2430;0.0254;0.0381;0.9885;0.990
8.2450;0.0337;0.0293;0.9848;0.986
8.2460;0.0694;0.0418;0.9929;0.996
8.2500;0.0557;0.0479;1.0173;1.020
8.2510;0.0235;0.0293;1.0114;1.012
8.2650;0.0423;0.0486;1.0185;1.021
8.2660;0.0337;0.0467;1.0139;1.016
8.2680;0.0222;0.0349;1.0007;1.002
8.2690;0.0283;0.0476;1.0200;1.021
8.2710;0.0244;0.0376;1.0136;1.015
8.2720;0.0144;0.0315;0.9953;0.996
8.2730;0.0112;0.0335;1.0007;1.001
8.2740;0.0090;0.0357;1.0039;1.005
8.2760;0.0027;0.0406;1.0068;1.008
8.2770;0.0024;0.0415;1.0217;1.023
8.2780;0.0093;0.0388;1.0134;1.014
8.2810;0.0100;0.0393;1.0061;1.007
8.2820;0.0149;0.0371;0.9990;1.000
8.2840;0.0215;0.0337;0.9997;1.001
8.2850;0.0154;0.0347;1.0053;1.006
8.2860;0.0154;0.0325;1.0100;1.011
8.2880;0.0064;0.0300;1.0087;1.009
8.2900;0.0142;0.0310;0.9919;0.992
8.3390;0.0237;0.0330;0.9782;0.979
8.3410;0.0217;0.0364;0.9799;0.981
8.3420;0.0288;0.0401;0.9875;0.989
8.3920;0.0215;0.0371;0.9953;0.996
8.3930;0.0134;0.0445;1.0156;1.017
8.3960;0.0169;0.0503;1.0205;1.022
8.3970;0.0259;0.0432;1.0063;1.008
8.3990;0.0244;0.0469;1.0146;1.016
8.4010;0.0237;0.0403;1.0105;1.012
8.4020;0.0156;0.0310;1.0036;1.004
8.4150;0.0068;0.0349;1.0051;1.006
8.4170;0.0044;0.0325;0.9916;0.992
8.4180;0.0156;0.0330;0.9892;0.990
8.4200;0.0342;0.0362;0.9894;0.991
8.4210;0.0137;0.0325;1.0092;1.010
8.4700;0.0120;0.0501;1.0141;1.015
8.4850;-0.0034;0.0647;1.0080;1.010
8.4870;-0.0073;0.0591;0.9875;0.989
8.4880;-0.0044;0.0616;0.9804;0.982
8.4900;-0.0203;0.0428;0.9882;0.989
8.4920;-0.0068;0.0281;1.0019;1.002
8.5060;-0.0056;0.0279;1.0126;1.013
8.5080;0.0230;0.0261;1.0012;1.002
8.5110;0.0271;0.0327;1.0168;1.018
8.5610;0.0139;0.0327;0.9897;0.990
8.5630;0.0015;0.0386;0.9799;0.981
8.5760;-0.0029;0.0401;0.9875;0.988
8.5790;0.0171;0.0332;0.9679;0.969
8.5810;0.0283;0.0242;0.9821;0.983
8.5820;0.0186;0.0296;1.0241;1.025
8.5830;0.0007;0.0393;1.0488;1.050
8.6010;0.0159;0.0437;1.0126;1.014
8.6020;-0.0105;0.0586;1.0217;1.023
8.6500;-0.0159;0.0591;1.0029;1.005
8.6650;0.0159;0.0525;0.9865;0.988
8.6670;-0.0125;0.0591;1.0254;1.027
8.6680;-0.0024;0.0599;1.0222;1.024
8.6700;0.0217;0.0489;1.0100;1.011
8.6720;0.0088;0.0450;0.9953;0.996
8.9370;0.0098;0.0423;0.9919;0.993
8.9400;0.0269;0.0264;0.9819;0.983
8.9420;0.0298;0.0222;0.9809;0.982
8.9430;0.0264;0.0279;0.9992;1.000
8.9440;0.0269;0.0213;0.9951;0.996
8.9450;0.0112;0.0279;0.9975;0.998
8.9460;0.0149;0.0364;0.9970;0.998
8.9480;0.0105;0.0428;0.9875;0.988
8.9500;0.0154;0.0523;0.9948;0.996
8.9510;0.0337;0.0599;0.9977;1.000
8.9530;0.0139;0.0508;1.0095;1.011
8.9540;0.0086;0.0342;1.0109;1.012
8.9550;0.0178;0.0266;1.0056;1.006
8.9560;0.0137;0.0210;1.0046;1.005
8.9570;0.0230;0.0220;0.9951;0.996
8.9590;0.0381;0.0279;0.9912;0.992
8.9610;0.0386;0.0247;0.9941;0.995
8.9620;0.0393;0.0298;1.0034;1.005
8.9630;0.0281;0.0347;1.0109;1.012
8.9650;0.0110;0.0347;1.0129;1.014
8.9660;0.0242;0.0335;1.0058;1.007
8.9670;0.0100;0.0252;0.9980;0.998
8.9690;0.0132;0.0252;0.9946;0.995
8.9700;0.0200;0.0322;1.0063;1.007
8.9720;-0.0034;0.0406;1.0271;1.028
8.9730;-0.0010;0.0359;1.0178;1.018
8.9740;0.0213;0.0359;1.0212;1.022
8.9760;0.0398;0.0288;1.0095;1.011
9.0270;0.0281;0.0423;0.9990;1.000
9.0300;0.0283;0.0454;1.0046;1.006
9.0310;0.0088;0.0440;0.9975;0.999
9.0320;0.0042;0.0366;0.9887;0.989
9.0330;0.0171;0.0137;0.9831;0.983
9.1210;0.0193;0.0127;0.9858;0.986
9.1290;0.0220;0.0181;0.9958;0.996
9.1310;-0.0037;0.0296;1.0109;1.011
9.1340;-0.0166;0.0362;1.0217;1.022
9.1350;-0.0120;0.0364;1.0124;1.013
9.1370;-0.0078;0.0303;0.9958;0.996
9.1380;0.0105;0.0315;0.9963;0.997
9.2330;-0.0032;0.0344;0.9929;0.993
9.2340;-0.0344;0.0437;1.0095;1.011
9.2360;-0.0176;0.0513;1.0163;1.018
9.2370;-0.0103;0.0344;0.9977;0.998
9.2390;0.0291;0.0159;0.9831;0.984
9.2410;0.0542;-0.0015;0.9780;0.979
9.2420;0.0291;0.0225;0.9955;0.996
9.2430;0.0127;0.0633;1.0180;1.020
9.2450;-0.0144;0.0687;1.0266;1.029
9.2460;-0.0274;0.0728;1.0256;1.029
9.2500;-0.0078;0.0386;0.9975;0.998
9.2660;-0.0279;0.0222;0.9853;0.986
9.2680;-0.0371;0.0413;0.9870;0.989
9.2700;0.0015;0.0450;0.9855;0.987
9.2710;-0.0232;0.0493;1.0053;1.007
9.2730;-0.0083;0.0359;1.0092;1.010
9.2740;0.0054;0.0235;1.0002;1.000
9.2750;-0.0051;0.0457;1.0180;1.019
9.2770;0.0173;0.0660;1.0288;1.031
9.2780;0.0149;0.0567;1.0002;1.002
9.2800;0.0349;0.0611;1.0148;1.017
9.3300;0.0313;0.0462;1.0058;1.007
9.3320;0.0120;0.0200;0.9892;0.989
9.3330;0.0176;0.0235;1.0119;1.012
9.3800;0.0222;0.0264;1.0075;1.008
9.3820;0.0166;0.0239;1.0065;1.007
9.3830;0.0266;0.0327;1.0131;1.014
9.3840;0.0391;0.0496;1.0239;1.026
9.3850;0.0171;0.0476;1.0219;1.023
9.4340;0.0054;0.0511;1.0166;1.018
9.4360;0.0061;0.0474;1.0065;1.008
9.4370;0.0217;0.0388;0.9750;0.976
9.4390;0.0515;0.0349;0.9530;0.955
9.4410;0.0520;0.0525;0.9802;0.983
9.4550;0.0401;0.0772;1.0119;1.016
9.4570;0.0374;0.0608;1.0078;1.010
9.4580;0.0205;0.0525;1.0361;1.038
9.4610;0.0330;0.0227;1.0153;1.016
9.4620;0.0413;0.0115;1.0075;1.008
9.4640;0.0298;0.0237;1.0078;1.008
9.4650;0.0325;0.0279;0.9755;0.976
9.5120;0.0259;0.0359;0.9850;0.986
9.5280;0.0293;0.0281;0.9880;0.989
9.5310;0.0259;0.0347;1.0361;1.037
9.5320;0.0310;0.0332;1.0371;1.038
9.5330;0.0188;0.0369;1.0473;1.048
9.5350;0.0007;0.0379;1.0512;1.052
9.5850;0.0303;0.0232;0.9841;0.985
9.5860;0.0513;0.0166;0.9640;0.966
9.6040;0.0313;0.0213;0.9802;0.981
9.6050;0.0711;0.0217;0.9423;0.945
9.6070;0.0633;0.0379;0.9755;0.978
9.6090;-0.0051;0.0479;1.0114;1.013
9.6110;0.0467;0.0472;0.9821;0.984
9.6120;0.0386;0.0506;1.0068;1.009
9.6260;0.0230;0.0528;1.0214;1.023
9.6280;0.0462;0.0472;1.0319;1.034
9.6810;0.0169;0.0320;1.0205;1.021
9.6960;-0.0088;0.0279;0.9850;0.985
9.6970;-0.0269;0.0249;0.9596;0.960
10.0170;-0.0107;0.0298;0.9794;0.980
10.0190;0.0056;0.0401;0.9518;0.953
10.0210;0.0183;0.0393;0.9482;0.949
10.0220;0.0222;0.0396;0.9819;0.983
10.0450;0.0300;0.0408;0.9555;0.957
10.0470;0.0376;0.0366;0.9765;0.978
10.0480;0.0171;0.0408;1.0205;1.021
10.0500;0.0420;0.0332;1.0100;1.011
10.0530;0.0506;0.0308;1.0158;1.018
10.0540;0.0208;0.0103;0.9731;0.973
10.0560;0.0493;0.0083;0.9863;0.988
10.0570;0.0413;0.0171;1.0166;1.018
10.0580;0.0359;0.0274;1.0075;1.009
10.0600;0.0689;0.0557;1.0471;1.051
10.0610;0.0445;0.0447;1.0239;1.026
10.0630;0.0469;0.0366;0.9799;0.982
10.0640;0.0467;0.0271;0.9753;0.977
10.0650;0.0362;0.0415;0.9924;0.994
10.0660;0.0584;0.0388;0.9645;0.967
10.0680;0.0537;0.0332;0.9574;0.960
10.0690;0.0322;0.0266;0.9753;0.976
10.0710;0.0276;0.0090;1.0053;1.006
10.0720;0.0173;0.0210;1.0642;1.065
10.0750;0.0335;0.0235;1.0666;1.067
10.0760;0.0371;0.0322;1.0471;1.048
10.0770;0.0342;0.0281;0.9936;0.995
10.0790;0.0200;0.0244;1.0285;1.029
10.0810;0.0173;0.0210;1.0151;1.015
10.0820;0.0049;0.0322;1.0009;1.001
10.0830;-0.0049;0.0557;1.0341;1.036
10.0840;-0.0117;0.0567;1.0439;1.046
10.0860;0.0293;0.0559;1.0014;1.003
10.0870;0.0015;0.0225;1.0339;1.034
10.0880;-0.0293;0.0027;1.0559;1.056
10.0910;-0.0235;0.0059;1.0354;1.036
10.0920;-0.0655;0.0107;1.0671;1.069
10.0930;-0.0107;0.0357;1.0151;1.016
10.1480;-0.0010;0.0574;0.9682;0.970
10.1520;-0.0279;0.0562;0.9638;0.966
10.1530;-0.0276;0.0415;0.9836;0.985
10.1550;-0.0406;0.0469;0.9723;0.974
10.2030;-0.0086;0.0555;0.9560;0.958
10.2050;0.0093;0.0706;0.9704;0.973
10.2060;0.0022;0.0601;0.9411;0.943
10.2070;-0.0098;0.0276;0.9523;0.953
10.2090;-0.0005;0.0129;0.9897;0.990
10.2110;0.0230;-0.0083;0.9963;0.997
10.2130;0.0020;0.0159;1.0124;1.013
10.2620;0.0335;0.0381;1.0148;1.016
10.2650;0.0437;0.0425;0.9912;0.993
10.2660;0.0320;0.0298;0.9670;0.968
10.2680;0.0337;0.0523;0.9865;0.988
10.2690;-0.0171;0.0767;1.0197;1.023
10.2710;-0.0134;0.0735;1.0195;1.022
10.2720;-0.0213;0.0855;1.0271;1.031
10.3270;-0.0002;0.0559;1.0009;1.002
10.3310;0.0205;0.0315;0.9850;0.986
10.3320;0.0139;0.0225;0.9755;0.976
10.3330;0.0408;0.0154;0.9587;0.960
10.3490;0.0457;0.0173;0.9802;0.981
10.3510;0.0508;0.0142;0.9914;0.993
10.3520;0.0112;0.0462;1.0293;1.030
10.3540;0.0125;0.0418;0.9958;0.997
10.3550;0.0357;0.0283;0.9240;0.925
10.3560;0.0315;0.0369;0.9438;0.945
10.3570;0.0393;0.0005;0.9110;0.912
10.4080;0.0064;0.0005;0.9496;0.950
10.4100;0.0112;0.0293;0.9912;0.992
10.4130;-0.0151;-0.0173;0.9650;0.965
10.4260;-0.0359;-0.0420;0.9919;0.993
10.4310;0.0037;-0.0235;0.9865;0.987
10.4330;0.0054;-0.0337;0.9782;0.979
10.4340;-0.0027;0.0129;0.9931;0.993
10.4350;0.0493;0.0489;0.9762;0.979
10.4830;0.0410;0.0415;0.9916;0.993
10.4840;0.0034;0.0371;1.0051;1.006
10.5000;0.0376;0.0173;0.9709;0.972
10.5020;0.0117;0.0083;0.9684;0.969
10.5030;-0.0098;-0.0064;0.9157;0.916
10.5040;-0.0115;0.0007;0.9919;0.992
10.5060;-0.0166;0.0198;1.0686;1.069
10.5280;0.0068;0.0308;1.0745;1.075
10.5340;0.0132;0.0425;1.0925;1.093
10.5350;0.0291;0.0296;0.9836;0.984
10.5830;0.0169;0.0432;0.9797;0.981
10.5850;-0.0239;0.0650;1.0466;1.049
10.6020;0.0020;0.0623;1.0361;1.038
10.6050;-0.0213;0.0762;1.1109;1.114
10.6070;-0.0164;0.0635;1.0806;1.083
10.6100;0.0259;0.0374;1.0219;1.023
10.6110;-0.0208;0.0244;1.0525;1.053
10.6300;-0.0183;-0.0051;0.9977;0.998
10.6320;0.0056;0.0005;0.9904;0.990
10.6330;-0.0254;0.0064;0.9799;0.980
10.7740;-0.0215;0.0283;0.9958;0.996
10.7760;0.0000;0.0528;1.0053;1.007
10.7920;0.0000;0.0420;0.9675;0.968
10.7940;0.0176;0.0508;0.9728;0.974
10.7950;0.0066;0.0349;0.9858;0.986
10.7960;-0.0220;0.0166;1.0051;1.005
11.0340;-0.0137;0.0393;1.0017;1.003
11.0350;-0.0257;0.0257;1.0002;1.001
11.0370;-0.0090;0.0366;0.9912;0.992
11.0380;0.0024;0.0496;1.0090;1.010
11.0400;-0.0000;0.0181;0.9853;0.985
11.0420;0.0178;0.0166;0.9479;0.948
11.0430;0.0178;0.0217;0.9442;0.945
11.0460;0.0215;0.0090;0.8939;0.894
11.0480;0.0022;-0.0002;0.9078;0.908
11.0500;-0.0105;0.0127;0.9731;0.973
11.0730;-0.0054;0.0191;1.0046;1.005
11.0750;0.0191;0.0230;1.0078;1.008
11.0760;0.0127;0.0520;1.0503;1.052
11.0770;-0.0002;0.0589;1.0415;1.043
11.0790;-0.0086;0.0366;1.0058;1.007
11.0810;0.0081;0.0498;1.0144;1.016
11.0820;0.0555;0.0379;0.9836;0.986
11.0850;0.0559;0.0117;0.9843;0.986
11.0870;0.0650;0.0208;1.0075;1.010
11.0880;0.0313;0.0127;1.0346;1.035
11.0900;-0.0012;0.0369;1.0378;1.038
11.0910;0.0132;0.0752;1.0095;1.012
11.0930;-0.0066;0.0792;1.0068;1.010
11.0940;0.0208;0.0911;0.9604;0.965
11.0970;0.0469;0.0708;0.9379;0.942
11.0980;0.0391;0.0584;0.9865;0.989
11.1000;0.0396;0.0344;0.9631;0.964
11.1010;-0.0071;0.0024;0.9833;0.983
11.1030;-0.0215;0.0232;0.9941;0.995
11.1040;-0.0330;0.0061;0.9650;0.966
11.1060;-0.0318;0.0288;0.9868;0.988
11.1070;-0.0015;0.0552;1.0183;1.020
11.1090;-0.0305;0.0215;1.0109;1.012
11.1110;-0.0286;0.0178;0.9723;0.973
11.1120;-0.0166;0.0178;0.9491;0.949
11.1150;-0.0337;0.0142;0.9161;0.917
11.1170;0.0044;0.0200;0.9802;0.980
11.1180;-0.0027;0.0193;0.9997;1.000
11.1710;-0.0198;0.0149;1.0039;1.004
11.1720;0.0027;0.0357;0.9924;0.993
11.1740;-0.0472;0.0325;0.9899;0.992
11.1750;-0.0518;0.0359;1.0319;1.034
11.1760;0.0090;0.0374;1.0210;1.022
11.1780;-0.0271;0.0103;1.0547;1.055
11.1790;-0.0191;0.0049;1.0307;1.031
11.2280;0.0237;0.0066;1.0065;1.007
11.2300;-0.0511;0.0186;1.0356;1.037
11.2330;-0.0684;0.0340;1.0356;1.038
11.2350;-0.0007;0.0415;1.0043;1.005
11.2360;0.0322;0.0420;0.9733;0.975
11.2370;0.0403;0.0369;0.9919;0.993
11.2840;0.0811;0.0508;0.9638;0.969
11.2860;0.0369;0.0726;0.9670;0.970
11.2870;-0.0117;0.0501;0.9992;1.001
11.2890;0.0144;0.0401;0.9750;0.976
11.2910;0.0078;0.0110;0.9975;0.998
11.3410;0.0017;-0.0086;1.0114;1.011
11.3420;-0.0051;0.0161;0.9850;0.985
11.3440;-0.0098;0.0257;0.9653;0.966
11.3450;-0.0093;0.0352;0.9704;0.971
11.3480;-0.0093;0.0352;0.9841;0.985
11.3800;0.0068;0.0144;0.9489;0.949
11.3820;0.0127;0.0269;1.0280;1.028
11.3830;0.0134;0.0393;1.0823;1.083
11.3840;0.0105;0.0134;1.0280;1.028
11.3870;0.0012;0.0606;1.1074;1.109
11.4100;0.0022;0.0745;1.0725;1.075
11.4110;0.0151;0.0577;0.9711;0.973
11.5250;0.0173;0.1036;1.0918;1.097
11.5320;0.0149;0.0972;1.1390;1.143
11.5390;0.0127;0.0794;1.0747;1.078
11.5420;-0.0015;0.0923;1.0769;1.081
