time;gFx;gFy;gFz;TgF
5.1140;-0.1786;-0.0144;1.0547;1.070
5.1310;-0.1744;-0.0117;1.0469;1.061
5.1450;-0.1608;-0.0132;0.9824;0.996
5.1500;-0.1578;-0.0222;1.0329;1.045
5.2130;-0.1678;-0.0159;1.0280;1.042
5.2150;-0.1644;-0.0208;0.9833;0.997
5.2280;-0.1669;-0.0154;1.0349;1.048
5.2300;-0.1498;-0.0205;1.0346;1.046
5.2310;-0.1371;-0.0249;1.0581;1.067
5.2340;-0.1378;-0.0181;1.1214;1.130
5.2360;-0.1422;-0.0183;1.0847;1.094
5.2500;-0.1466;-0.0186;1.0481;1.058
5.2520;-0.1366;-0.0239;1.0036;1.013
5.2910;-0.1461;-0.0230;0.9645;0.976
5.3070;-0.1556;-0.0210;0.9858;0.998
5.3090;-0.1397;-0.0086;1.0029;1.013
5.3110;-0.1495;-0.0093;1.0002;1.011
5.3130;-0.1397;-0.0164;0.9921;1.002
5.5260;-0.1102;-0.0049;1.0087;1.015
5.5440;-0.1505;-0.0261;0.9655;0.978
5.5460;-0.1752;-0.0298;0.9262;0.943
5.5480;-0.1520;-0.0266;0.9902;1.002
5.5490;-0.1485;-0.0420;1.0295;1.041
5.5530;-0.1339;-0.0327;1.0341;1.043
5.5560;-0.0931;-0.0222;1.1011;1.105
5.5610;-0.1002;-0.0186;1.0647;1.070
5.5640;-0.1400;-0.0144;0.9894;0.999
5.5650;-0.1263;-0.0129;1.0447;1.052
5.5670;-0.1388;-0.0127;1.0376;1.047
5.5680;-0.1637;-0.0120;1.0090;1.022
5.5700;-0.1483;-0.0049;1.0368;1.047
5.5720;-0.1532;0.0024;1.0329;1.044
5.5730;-0.1422;-0.0100;1.0078;1.018
5.5750;-0.1615;-0.0161;1.0170;1.030
5.5760;-0.1884;-0.0291;1.0087;1.027
5.5780;-0.1798;-0.0315;0.9894;1.006
5.5790;-0.1871;-0.0142;0.9914;1.009
5.5810;-0.1837;-0.0029;0.9748;0.992
5.5820;-0.1446;-0.0178;1.0141;1.025
5.5850;-0.1410;-0.0432;1.0644;1.075
5.5870;-0.1661;-0.0274;1.0134;1.027
5.5890;-0.1246;-0.0215;1.0688;1.076
5.5940;-0.1187;0.0105;1.0684;1.075
5.5950;-0.1520;0.0371;0.9951;1.007
5.6100;-0.1204;0.0147;1.0835;1.090
5.6120;-0.1236;0.0015;1.0710;1.078
5.6160;-0.1678;-0.0112;1.0014;1.015
5.6170;-0.1730;-0.0186;1.0046;1.020
5.6190;-0.1742;-0.0257;0.9628;0.979
5.6610;-0.1928;-0.0164;0.9391;0.959
5.6630;-0.1703;-0.0076;0.9726;0.987
5.6640;-0.1524;0.0039;0.9938;1.005
5.6780;-0.1542;0.0027;1.0014;1.013
5.6790;-0.1385;-0.0149;0.9909;1.001
5.6810;-0.1532;-0.0142;0.9943;1.006
5.6940;-0.1236;-0.0252;0.9885;0.996
5.6960;-0.1143;-0.0159;0.9809;0.988
5.7380;-0.1410;0.0071;0.9897;1.000
5.7400;-0.1214;0.0042;0.9850;0.993
5.7540;-0.1415;0.0103;1.0019;1.012
5.7560;-0.1444;-0.0007;0.9909;1.001
5.7590;-0.1114;-0.0254;0.9635;0.970
5.7610;-0.1383;-0.0300;0.9760;0.986
5.7630;-0.1287;-0.0191;0.9804;0.989
5.7760;-0.1363;0.0090;1.0126;1.022
5.8190;-0.1529;0.0083;0.9968;1.008
5.8210;-0.1290;0.0125;0.9711;0.980
5.8370;-0.1415;0.0010;0.9535;0.964
5.8380;-0.1502;-0.0310;0.9633;0.975
5.8400;-0.1827;-0.0132;0.9846;1.001
5.8410;-0.2118;-0.0127;0.9753;0.998
5.8430;-0.1852;-0.0176;0.9770;0.995
5.8570;-0.2103;-0.0310;0.9821;1.005
5.8710;-0.2028;-0.0655;1.0239;1.046
5.8730;-0.1835;-0.0613;0.9892;1.008
5.9110;-0.2199;-0.0518;0.9435;0.970
5.9130;-0.1810;-0.0151;0.9635;0.981
5.9290;-0.1754;0.0032;0.8932;0.910
5.9360;-0.1815;-0.0171;0.8993;0.918
5.9380;-0.1676;-0.0230;1.0034;1.018
5.9510;-0.1932;-0.0347;0.9474;0.968
5.9530;-0.1857;-0.0281;0.9819;1.000
5.9550;-0.1595;-0.0423;0.9682;0.982
5.9700;-0.1766;-0.0115;0.9601;0.976
5.9720;-0.1813;0.0271;1.0156;1.032
6.0120;-0.1727;0.0137;1.0026;1.017
6.0140;-0.1827;0.0210;1.0378;1.054
6.0290;-0.1610;-0.0095;1.0302;1.043
6.0310;-0.1439;-0.0550;0.9462;0.959
6.0330;-0.1400;-0.0484;0.9306;0.942
6.0340;-0.1510;-0.0191;0.9892;1.001
6.0380;-0.1556;-0.0191;0.9398;0.953
6.0540;-0.1556;-0.0042;0.9670;0.979
6.0690;-0.1683;-0.0056;0.9875;1.002
6.0710;-0.1642;-0.0200;0.9809;0.995
6.1090;-0.1749;-0.0266;1.0214;1.037
6.1230;-0.1652;-0.0359;1.0131;1.027
6.1250;-0.1730;-0.0181;1.0383;1.053
6.1270;-0.1827;-0.0100;1.0163;1.033
6.1280;-0.1544;-0.0230;0.9887;1.001
6.1300;-0.1466;-0.0332;1.0100;1.021
6.1430;-0.1700;-0.0386;0.9929;1.008
6.1450;-0.1231;-0.0469;1.0036;1.012
6.1620;-0.1143;-0.0342;1.0200;1.027
6.1640;-0.1480;-0.0164;1.0019;1.013
6.1770;-0.1204;0.0034;1.0232;1.030
6.2740;-0.1632;0.0261;1.0166;1.030
6.2760;-0.1779;0.0220;1.0070;1.023
6.2910;-0.1871;0.0147;0.9997;1.017
6.2930;-0.1962;-0.0103;0.9645;0.984
6.2950;-0.1703;-0.0393;0.9687;0.984
6.2970;-0.1725;-0.0415;0.9758;0.992
6.2990;-0.1564;-0.0288;1.0097;1.022
6.3000;-0.1402;-0.0320;1.0039;1.014
6.3020;-0.1590;-0.0310;0.9587;0.972
6.3040;-0.1752;-0.0112;0.9364;0.953
6.3050;-0.1571;-0.0208;0.9469;0.960
6.3070;-0.1390;-0.0144;0.9973;1.007
6.5110;-0.1300;-0.0083;1.0170;1.025
6.5130;-0.1222;-0.0237;1.0302;1.038
6.5150;-0.1297;-0.0266;1.0161;1.025
6.5170;-0.1449;-0.0178;0.9999;1.011
6.5180;-0.1559;-0.0132;1.0166;1.029
6.5200;-0.1683;-0.0059;1.0168;1.031
6.5220;-0.1759;-0.0022;1.0141;1.029
6.5240;-0.1720;-0.0046;1.0180;1.032
6.5270;-0.1632;-0.0027;1.0197;1.033
6.5280;-0.1666;-0.0132;0.9833;0.997
6.5300;-0.1549;0.0090;0.9990;1.011
6.5310;-0.1771;-0.0098;0.9919;1.008
6.5330;-0.1994;-0.0286;0.9848;1.005
6.5340;-0.1871;-0.0171;1.0039;1.021
6.5360;-0.1972;-0.0303;0.9684;0.989
6.5370;-0.1771;-0.0081;0.9511;0.967
6.5410;-0.1779;-0.0137;0.9799;0.996
6.5420;-0.2008;-0.0371;1.0207;1.041
6.5440;-0.1945;-0.0542;0.9799;1.000
6.5460;-0.1864;-0.0682;1.0158;1.035
6.5470;-0.1576;-0.0542;1.0056;1.019
6.5480;-0.1634;-0.0503;0.9467;0.962
6.5900;-0.1444;-0.0310;1.0366;1.047
6.5920;-0.1270;-0.0149;1.0498;1.058
6.5940;-0.1400;0.0007;1.0139;1.023
6.6480;-0.1178;0.0159;1.0307;1.038
6.6510;-0.1476;0.0049;0.9858;0.997
6.6530;-0.1681;-0.0083;0.9716;0.986
6.6560;-0.1393;-0.0244;0.9738;0.984
6.6590;-0.1109;-0.0300;0.9719;0.979
6.7040;-0.1190;-0.0191;1.0012;1.008
6.7060;-0.1363;-0.0059;0.9997;1.009
6.7070;-0.1654;0.0117;1.0319;1.045
6.7090;-0.1625;0.0220;1.0395;1.052
6.7120;-0.1737;0.0098;1.0063;1.021
6.7130;-0.1849;-0.0024;0.9731;0.990
6.7280;-0.1666;-0.0171;0.9760;0.990
6.7300;-0.1803;-0.0244;1.0036;1.020
6.7310;-0.1642;-0.0300;0.9916;1.006
6.7330;-0.1549;-0.0137;1.0129;1.025
6.7340;-0.1825;0.0042;0.9970;1.014
6.7710;-0.1884;-0.0010;0.9999;1.018
6.7730;-0.1735;-0.0020;1.0520;1.066
6.7750;-0.1681;-0.0220;1.0170;1.031
6.7760;-0.1612;-0.0330;1.0105;1.024
6.7910;-0.1761;-0.0210;0.9850;1.001
6.7920;-0.1920;-0.0352;0.9904;1.009
6.7940;-0.1842;-0.0166;0.9675;0.985
6.8090;-0.1779;-0.0071;0.9161;0.933
6.8520;-0.1634;-0.0127;0.9357;0.950
6.8540;-0.1664;-0.0059;0.8822;0.898
6.8700;-0.1766;-0.0347;0.9108;0.928
6.8740;-0.1639;-0.0347;0.9841;0.998
6.8750;-0.1805;-0.0430;0.9350;0.953
6.8770;-0.1788;-0.0376;0.9281;0.946
6.8800;-0.1564;-0.0095;1.0002;1.012
6.8930;-0.1568;-0.0103;1.0276;1.040
6.8950;-0.1483;-0.0015;1.0026;1.014
6.8970;-0.1302;0.0107;1.0901;1.098
6.9410;-0.1329;0.0002;1.0986;1.107
6.9430;-0.1375;-0.0200;1.0224;1.032
6.9580;-0.1576;-0.0059;1.0989;1.110
6.9600;-0.1871;0.0049;1.0630;1.079
6.9610;-0.1710;-0.0068;1.0029;1.017
6.9740;-0.1947;0.0005;1.0202;1.039
6.9760;-0.1908;-0.0127;0.9887;1.007
7.0140;-0.1615;-0.0203;0.9784;0.992
7.0160;-0.1779;-0.0054;0.9924;1.008
7.0290;-0.1803;-0.0034;0.9924;1.009
7.0310;-0.1529;0.0161;1.0126;1.024
7.0320;-0.1510;0.0300;1.0117;1.023
7.0360;-0.1661;0.0125;0.9975;1.011
7.0490;-0.1566;0.0117;0.9880;1.000
7.0500;-0.1769;-0.0066;0.9582;0.974
7.0640;-0.1698;-0.0281;0.9523;0.968
7.0650;-0.2018;-0.0283;0.9760;0.997
7.0820;-0.2306;-0.0418;1.0163;1.043
7.1270;-0.1994;-0.0430;0.9885;1.009
7.1290;-0.2213;-0.0325;1.0170;1.041
7.1440;-0.1871;-0.0117;1.0293;1.046
7.1460;-0.1588;-0.0125;0.9562;0.969
7.1470;-0.1906;-0.0254;0.9513;0.971
7.1490;-0.1815;-0.0186;0.9838;1.001
7.1510;-0.1710;-0.0374;0.9034;0.920
7.1670;-0.1546;-0.0347;0.9083;0.922
7.1690;-0.1647;0.0056;0.9723;0.986
7.1980;-0.1395;-0.0259;0.8907;0.902
7.2380;-0.1158;-0.0318;0.9220;0.930
7.2400;-0.1295;-0.0178;0.9912;1.000
7.2420;-0.1173;-0.0474;0.9599;0.968
7.2430;-0.1551;-0.0335;0.9565;0.970
7.2590;-0.1915;-0.0173;0.9943;1.013
7.2610;-0.1906;-0.0210;0.9943;1.013
7.2630;-0.1603;-0.0186;1.0234;1.036
7.2650;-0.1815;-0.0161;1.0334;1.049
7.2810;-0.2042;-0.0159;1.0021;1.023
7.2830;-0.1840;-0.0132;1.0046;1.021
7.3200;-0.2199;-0.0081;0.9750;1.000
7.3220;-0.2042;-0.0029;0.9645;0.986
7.3350;-0.1813;0.0117;0.9748;0.992
7.5220;-0.1898;-0.0093;0.9577;0.976
7.5260;-0.1710;-0.0330;0.9848;1.000
7.5530;-0.1630;-0.0359;0.9995;1.013
7.5590;-0.1593;-0.0557;0.9750;0.990
7.5620;-0.1671;-0.0423;0.9442;0.960
7.5640;-0.1761;-0.0232;0.9760;0.992
7.5650;-0.1744;-0.0249;1.0202;1.035
7.5670;-0.1710;-0.0125;1.0163;1.031
7.5680;-0.1739;-0.0147;1.0236;1.038
7.5700;-0.1757;-0.0225;0.9684;0.984
7.5720;-0.1766;-0.0364;0.9164;0.934
7.5740;-0.1615;-0.0283;0.9872;1.001
7.5750;-0.1400;-0.0056;1.0469;1.056
7.5770;-0.1515;-0.0107;1.0021;1.014
7.5790;-0.1309;0.0293;1.0591;1.068
7.5800;-0.1312;0.0406;1.0596;1.068
7.5830;-0.1380;0.0154;1.0002;1.010
7.5840;-0.1119;0.0181;1.0451;1.051
7.5850;-0.1410;-0.0007;1.0285;1.038
7.5870;-0.1529;-0.0310;0.9709;0.983
7.5880;-0.1583;-0.0249;0.9731;0.986
7.5900;-0.1595;-0.0139;0.9836;0.997
7.5920;-0.1502;-0.0205;0.9660;0.978
7.5940;-0.1581;-0.0156;0.9894;1.002
7.5950;-0.1639;-0.0169;0.9987;1.012
7.6120;-0.1637;-0.0081;1.0178;1.031
7.6160;-0.1515;0.0007;1.0217;1.033
7.6200;-0.1676;0.0071;1.0178;1.032
7.6250;-0.1444;-0.0132;0.9951;1.006
7.6280;-0.1314;-0.0484;0.9543;0.964
7.6810;-0.1578;-0.0508;0.9714;0.985
7.6830;-0.1559;-0.0508;0.9963;1.010
7.6840;-0.1727;-0.0217;1.0129;1.028
7.6860;-0.2001;-0.0173;1.0403;1.059
7.6870;-0.1881;-0.0457;1.0097;1.028
7.7300;-0.1739;-0.0271;0.9704;0.986
7.7320;-0.1656;-0.0293;1.0170;1.031
7.7330;-0.1468;-0.0068;1.0530;1.063
7.7380;-0.1588;0.0005;0.9877;1.000
7.7400;-0.1405;-0.0195;1.0398;1.049
7.7530;-0.1388;-0.0151;1.0471;1.056
7.7560;-0.1520;-0.0191;0.9943;1.006
7.7580;-0.1344;-0.0078;1.0427;1.051
7.7590;-0.1478;-0.0056;1.0097;1.020
7.7610;-0.1446;-0.0086;0.9633;0.974
7.7990;-0.1266;-0.0032;0.9770;0.985
7.8130;-0.1449;-0.0066;1.0021;1.013
7.8150;-0.1339;-0.0269;0.9865;0.996
7.8160;-0.1759;-0.0203;1.0009;1.016
7.8180;-0.1595;-0.0176;1.0202;1.033
7.8590;-0.1068;-0.0061;1.0280;1.034
7.8610;-0.1559;-0.0007;1.0048;1.017
7.8740;-0.1090;-0.0032;1.0268;1.033
7.8770;-0.1204;-0.0017;1.0439;1.051
7.8790;-0.1830;-0.0083;1.0068;1.023
7.8920;-0.1744;-0.0024;1.0144;1.029
7.8940;-0.1786;-0.0027;0.9596;0.976
7.9310;-0.2135;-0.0083;0.9865;1.009
7.9480;-0.1974;-0.0059;1.0676;1.086
7.9500;-0.1652;-0.0024;1.0498;1.063
7.9540;-0.1918;-0.0020;1.0571;1.074
7.9560;-0.1876;0.0039;0.9828;1.001
7.9570;-0.1730;0.0012;0.9567;0.972
7.9720;-0.1698;-0.0073;0.9552;0.970
7.9730;-0.1546;-0.0208;0.9291;0.942
7.9890;-0.1632;-0.0352;0.9455;0.960
7.9910;-0.1823;-0.0410;0.9137;0.933
8.0310;-0.1722;-0.0545;0.9442;0.961
8.0440;-0.1796;-0.0271;1.0146;1.031
8.0460;-0.1632;0.0012;1.0425;1.055
8.0470;-0.1522;0.0037;1.0119;1.023
8.0490;-0.1625;0.0288;1.0254;1.039
8.0540;-0.1554;0.0132;0.9990;1.011
8.1070;-0.1493;-0.0083;0.9953;1.006
8.1090;-0.1507;0.0007;1.0219;1.033
8.1100;-0.1647;-0.0005;1.0166;1.030
8.1250;-0.1849;-0.0210;1.0095;1.026
8.1260;-0.1644;-0.0159;0.9870;1.001
8.1280;-0.1309;-0.0154;0.9926;1.001
8.1300;-0.1478;-0.0220;0.9809;0.992
8.1310;-0.1583;-0.0093;0.9709;0.984
8.1700;-0.2011;-0.0100;0.9479;0.969
8.1850;-0.2438;-0.0107;0.9249;0.957
8.1890;-0.2133;0.0022;0.9501;0.974
8.1900;-0.1940;-0.0151;0.9445;0.964
8.2030;-0.1823;-0.0388;0.9445;0.963
8.2050;-0.1752;-0.0337;0.9745;0.991
8.2470;-0.1722;-0.0459;0.9623;0.979
8.2490;-0.1581;-0.0279;0.9809;0.994
8.2620;-0.1644;-0.0266;0.9948;1.009
8.2640;-0.1661;-0.0542;0.9787;0.994
8.2660;-0.1727;-0.0352;0.9587;0.975
8.2680;-0.1761;-0.0222;1.0012;1.017
8.2840;-0.1590;0.0076;1.0483;1.060
8.2860;-0.1656;0.0066;0.9933;1.007
8.3290;-0.1522;-0.0064;1.0586;1.069
8.3310;-0.1419;-0.0132;1.0613;1.071
8.3440;-0.1527;-0.0188;1.0190;1.031
8.3450;-0.1393;-0.0115;1.0598;1.069
8.3470;-0.1598;-0.0281;0.9958;1.009
8.5260;-0.1615;-0.0210;0.9758;0.989
8.5280;-0.1564;-0.0266;0.9569;0.970
8.5420;-0.1517;-0.0144;0.9572;0.969
8.5440;-0.1532;-0.0056;0.9943;1.006
8.5450;-0.1735;-0.0205;0.9875;1.003
8.5470;-0.1537;-0.0083;1.0183;1.030
8.5480;-0.1725;-0.0132;1.0214;1.036
8.5500;-0.1852;-0.0147;0.9877;1.005
8.5520;-0.1796;-0.0161;0.9882;1.005
8.5530;-0.1979;-0.0198;0.9767;0.997
8.5550;-0.1776;-0.0064;0.9929;1.009
8.5560;-0.1546;0.0071;1.0078;1.020
8.5580;-0.1720;0.0259;0.9728;0.988
8.5590;-0.1913;0.0313;0.9560;0.975
8.5620;-0.1940;-0.0027;0.9819;1.001
8.5640;-0.1994;-0.0366;1.0090;1.029
8.5660;-0.1837;-0.0564;0.9880;1.006
8.5670;-0.1693;-0.0623;1.0188;1.035
8.5690;-0.1715;-0.0288;1.0068;1.022
8.5700;-0.1805;-0.0281;1.0034;1.020
8.5720;-0.1739;-0.0122;0.9846;1.000
8.5850;-0.1661;-0.0103;0.9139;0.929
8.5870;-0.1505;-0.0125;0.9423;0.954
8.5920;-0.1439;-0.0024;0.8617;0.874
8.5940;-0.1520;-0.0271;0.8602;0.874
8.5960;-0.1520;-0.0147;0.9721;0.984
8.6430;-0.1588;-0.0291;0.8939;0.908
8.6470;-0.1498;-0.0230;0.9161;0.929
8.6880;-0.1539;0.0064;0.9921;1.004
8.6890;-0.1661;-0.0015;0.9547;0.969
8.6910;-0.1529;0.0039;0.9770;0.989
8.6930;-0.1735;0.0151;1.0266;1.041
8.6940;-0.1808;0.0032;1.0224;1.038
8.7070;-0.1510;-0.0139;0.9912;1.003
8.7090;-0.1671;0.0015;1.0339;1.047
8.7110;-0.1495;0.0110;1.0493;1.060
8.7140;-0.1490;-0.0015;1.0361;1.047
8.7160;-0.1578;0.0100;1.0547;1.066
8.7280;-0.1471;0.0068;1.0307;1.041
8.7680;-0.1700;-0.0054;0.9960;1.010
8.7700;-0.1759;0.0044;0.9899;1.005
8.7830;-0.1867;-0.0286;0.9772;0.995
8.7850;-0.2111;-0.0247;0.9765;0.999
8.7870;-0.2018;-0.0117;0.9865;1.007
8.7880;-0.1698;-0.0252;1.0122;1.027
8.7900;-0.1825;0.0015;1.0002;1.017
8.8040;-0.1815;-0.0088;0.9762;0.993
8.8170;-0.1554;-0.0200;0.9565;0.969
8.8190;-0.1837;0.0095;0.9706;0.988
8.8570;-0.1903;0.0230;1.0244;1.042
8.8610;-0.1793;0.0242;1.0268;1.043
8.8770;-0.1920;0.0195;1.0232;1.041
8.8790;-0.1730;0.0005;0.9699;0.985
8.8800;-0.1705;-0.0313;0.9242;0.940
8.8970;-0.1857;-0.0508;0.9298;0.950
8.8990;-0.1815;-0.0237;0.9948;1.012
8.9000;-0.1823;-0.0305;0.9770;0.994
8.9150;-0.1664;-0.0247;0.9516;0.966
8.9170;-0.1437;0.0081;0.9870;0.997
8.9640;-0.1544;-0.0254;0.9227;0.936
8.9660;-0.1603;-0.0249;0.9413;0.955
8.9840;-0.1659;-0.0215;0.9464;0.961
8.9860;-0.1783;-0.0450;0.8907;0.910
8.9880;-0.1686;-0.0464;0.9213;0.938
8.9890;-0.1588;-0.0479;0.9518;0.966
9.0040;-0.1510;-0.0413;0.9843;0.997
9.0250;-0.1524;-0.0342;1.0300;1.042
9.0260;-0.1634;-0.0227;1.0317;1.045
9.0730;-0.1730;-0.0095;1.0312;1.046
9.0750;-0.1808;-0.0073;1.0422;1.058
9.0920;-0.1656;-0.0098;1.0114;1.025
9.0940;-0.1634;-0.0100;1.0307;1.044
9.0960;-0.1627;-0.0120;1.0522;1.065
9.1110;-0.1586;-0.0183;1.0217;1.034
9.1140;-0.1703;-0.0127;1.0312;1.045
9.1160;-0.1691;-0.0093;0.9907;1.005
9.1170;-0.1717;-0.0076;0.9760;0.991
9.1300;-0.1779;-0.0015;1.0134;1.029
9.1770;-0.1661;0.0051;1.0256;1.039
9.1780;-0.1713;-0.0049;0.9914;1.006
9.1940;-0.1725;-0.0132;0.9313;0.947
9.1950;-0.1561;-0.0173;0.9298;0.943
9.1970;-0.1649;-0.0173;0.9249;0.940
9.1990;-0.1664;-0.0318;0.9572;0.972
9.2150;-0.1529;-0.0127;1.0119;1.023
9.2170;-0.1571;0.0022;1.0080;1.020
9.2580;-0.1478;-0.0015;0.9977;1.009
9.2730;-0.1290;0.0259;0.9968;1.005
9.2740;-0.1493;0.0132;1.0385;1.049
9.2760;-0.1292;-0.0059;0.9721;0.981
9.2770;-0.1131;-0.0188;0.9291;0.936
9.2790;-0.1397;-0.0110;0.9508;0.961
9.2970;-0.1239;-0.0125;0.9269;0.935
9.3030;-0.1483;-0.0076;1.0112;1.022
9.3330;-0.1683;-0.0029;1.0415;1.055
9.3370;-0.1590;-0.0068;1.0610;1.073
9.3400;-0.1681;0.0051;1.0610;1.074
9.3860;-0.1815;-0.0022;0.9990;1.015
9.3880;-0.1859;0.0122;1.0202;1.037
9.3900;-0.1769;0.0144;0.9875;1.003
9.5750;-0.1537;-0.0073;0.9699;0.982
9.5760;-0.1261;-0.0098;1.0144;1.022
9.5780;-0.1590;-0.0291;0.9965;1.010
9.5800;-0.1378;-0.0352;0.9999;1.010
9.5810;-0.1307;-0.0173;0.9882;0.997
9.5830;-0.1691;-0.0142;0.9938;1.008
9.5850;-0.1383;-0.0161;0.9728;0.983
9.5860;-0.1617;-0.0313;0.9306;0.945
9.5880;-0.2008;-0.0340;0.8785;0.902
9.5940;-0.1945;-0.0220;0.8091;0.832
9.5960;-0.1703;-0.0007;0.8954;0.911
9.5970;-0.1461;0.0205;0.9816;0.993
9.5990;-0.1375;0.0086;1.0021;1.012
9.6000;-0.1324;0.0112;1.0549;1.063
9.6020;-0.1671;0.0051;1.0117;1.025
9.6050;-0.1681;-0.0024;0.9821;0.996
9.6080;-0.1769;-0.0015;1.0158;1.031
9.6110;-0.1823;-0.0151;1.0173;1.034
9.6140;-0.1375;-0.0293;1.0078;1.018
9.6170;-0.1888;-0.0188;1.0029;1.021
9.6190;-0.2011;0.0039;1.0102;1.030
9.6440;-0.1676;0.0217;1.0280;1.042
9.6480;-0.2116;0.0166;1.0095;1.032
9.6500;-0.1932;-0.0117;0.9726;0.992
9.6540;-0.1654;-0.0330;0.9782;0.993
9.6570;-0.1832;-0.0493;0.9733;0.992
9.6610;-0.1764;-0.0264;0.9929;1.009
9.7010;-0.1771;-0.0017;1.0095;1.025
9.7030;-0.1524;-0.0205;1.0102;1.022
9.7040;-0.1278;-0.0393;1.0109;1.020
9.7440;-0.1571;-0.0542;0.9863;1.000
9.7460;-0.1788;-0.0708;0.9645;0.984
9.7470;-0.1849;-0.0420;0.9540;0.973
9.7490;-0.2157;-0.0340;0.9535;0.978
9.7500;-0.1898;-0.0457;1.0014;1.020
9.7640;-0.1576;-0.0308;0.9843;0.997
9.7650;-0.1759;-0.0249;0.9293;0.946
9.7670;-0.1549;-0.0032;0.9591;0.972
9.7680;-0.1275;0.0115;0.8927;0.902
9.7700;-0.1065;-0.0005;0.8912;0.898
9.8090;-0.1136;0.0093;0.9731;0.980
9.8110;-0.1170;-0.0044;0.9174;0.925
9.8280;-0.1268;-0.0110;0.9579;0.966
9.8300;-0.1349;-0.0120;0.9965;1.006
9.8320;-0.1356;-0.0103;0.9748;0.984
9.8450;-0.1546;0.0198;0.9958;1.008
9.8470;-0.1419;0.0095;1.0017;1.012
9.8480;-0.1427;0.0303;1.0283;1.039
9.8920;-0.1226;0.0266;1.0319;1.040
9.8940;-0.1226;0.0076;1.0256;1.033
9.9070;-0.1544;0.0288;1.0344;1.046
9.9090;-0.1744;0.0086;1.0429;1.057
9.9110;-0.1810;-0.0088;0.9667;0.984
9.9240;-0.1676;-0.0107;0.9005;0.916
9.9260;-0.1695;-0.0159;0.9232;0.939
10.0500;-0.1673;-0.0247;0.8866;0.903
10.0540;-0.1786;-0.0364;0.9347;0.952
10.0710;-0.1803;-0.0147;1.0188;1.035
10.0730;-0.1781;-0.0479;0.9767;0.994
10.0790;-0.1801;-0.0726;0.9755;0.995
10.0800;-0.1864;-0.0694;0.9584;0.979
10.0830;-0.1818;-0.0743;0.9880;1.007
10.0850;-0.1656;-0.0210;1.0547;1.068
10.0860;-0.1686;0.0046;1.0317;1.045
10.0870;-0.1671;0.0024;1.0246;1.038
10.0890;-0.1783;-0.0173;0.9584;0.975
10.0910;-0.2006;-0.0046;0.9394;0.961
10.0930;-0.2038;0.0357;1.0100;1.031
10.0940;-0.1749;0.0330;0.9850;1.001
10.0970;-0.1810;0.0523;1.0505;1.067
10.1140;-0.1761;0.0391;1.0688;1.084
10.1160;-0.1735;0.0073;1.0305;1.045
10.1170;-0.1896;0.0095;1.0847;1.101
10.1190;-0.1786;-0.0181;1.0251;1.041
10.1200;-0.1766;-0.0046;0.9552;0.971
10.1620;-0.1725;0.0274;0.9420;0.958
10.1780;-0.1698;0.0195;0.9496;0.965
10.1800;-0.1759;0.0222;0.9772;0.993
10.1810;-0.1730;-0.0161;1.0151;1.030
10.1830;-0.1632;-0.0616;0.9958;1.011
10.1840;-0.1957;-0.0366;1.0249;1.044
10.1980;-0.2194;-0.0222;1.0339;1.057
10.2000;-0.1805;-0.0222;0.9926;1.009
10.2380;-0.2108;-0.0088;1.0461;1.067
10.2400;-0.2106;-0.0169;1.0334;1.055
10.2560;-0.1779;-0.0257;0.9987;1.015
10.2580;-0.2152;-0.0107;1.0232;1.046
10.2590;-0.1903;-0.0022;1.0100;1.028
10.2730;-0.1520;0.0044;0.9841;0.996
10.2740;-0.1461;0.0117;0.9802;0.991
10.2760;-0.1524;0.0029;0.9868;0.998
10.3160;-0.1463;0.0044;0.9806;0.992
10.3180;-0.1537;0.0078;0.9872;0.999
10.3310;-0.1556;-0.0083;0.9882;1.000
10.3330;-0.1859;-0.0005;0.9912;1.008
10.3340;-0.2287;-0.0029;1.0068;1.032
10.3480;-0.2033;0.0042;1.0258;1.046
10.3490;-0.2169;0.0078;0.9799;1.004
10.3660;-0.1825;-0.0056;0.9127;0.931
10.4110;-0.1410;-0.0056;0.9279;0.939
10.5670;-0.1676;-0.0151;0.9396;0.955
10.6060;-0.1605;0.0007;1.0087;1.021
10.6070;-0.1754;-0.0083;1.0376;1.052
10.6090;-0.1974;-0.0308;0.9841;1.004
10.6110;-0.1786;-0.0210;0.9679;0.985
10.6130;-0.1803;-0.0406;0.9460;0.964
10.6150;-0.1600;-0.0352;0.9643;0.978
10.6160;-0.1339;-0.0193;1.0351;1.044
10.6180;-0.1879;-0.0313;1.0043;1.022
10.6190;-0.2213;-0.0164;0.9926;1.017
10.6210;-0.2003;-0.0066;1.0148;1.034
10.6230;-0.2260;-0.0151;0.9428;0.970
10.6250;-0.2123;-0.0281;0.9350;0.959
10.6270;-0.1864;-0.0354;0.9872;1.005
10.6290;-0.2150;-0.0376;1.0056;1.029
10.6300;-0.1935;-0.0308;0.9880;1.007
10.6320;-0.1681;-0.0012;1.0359;1.049
10.6340;-0.1549;0.0227;1.0236;1.036
10.6350;-0.1520;0.0056;0.9894;1.001
10.6370;-0.1713;0.0134;1.0175;1.032
10.6380;-0.1945;-0.0015;0.9802;0.999
10.6400;-0.1815;-0.0181;0.9565;0.974
10.6530;-0.2116;0.0183;0.9836;1.006
10.6550;-0.2287;0.0286;1.0261;1.052
