time;gFx;gFy;gFz;TgF
5.3620;-0.1671;-0.0230;0.9582;0.973
5.4100;-0.1559;-0.0068;0.9418;0.955
5.4120;-0.1361;0.0110;0.9904;1.000
5.4280;-0.1410;-0.0044;0.9462;0.957
5.4300;-0.1410;-0.0232;0.9626;0.973
5.4320;-0.1361;-0.0347;0.9880;0.998
5.4340;-0.1471;-0.0410;0.9782;0.990
5.4360;-0.1495;-0.0269;1.0170;1.028
5.4520;-0.1446;0.0010;1.0161;1.026
5.4540;-0.1446;0.0215;1.0061;1.017
5.4560;-0.1397;0.0193;0.9899;1.000
5.5020;-0.1383;0.0244;0.9804;0.990
5.5190;-0.1441;0.0159;1.0107;1.021
5.5220;-0.1373;-0.0095;1.0014;1.011
5.5240;-0.1507;0.0010;1.0190;1.030
5.5250;-0.1608;0.0042;1.0300;1.042
5.5280;-0.1564;-0.0095;1.0085;1.021
5.5440;-0.1659;0.0007;1.0315;1.045
5.5460;-0.1527;-0.0090;1.0039;1.015
5.5480;-0.1429;-0.0110;0.9719;0.982
5.5510;-0.1476;0.0039;0.9723;0.983
5.5970;-0.1434;0.0073;0.9824;0.993
5.6130;-0.1529;0.0254;1.0043;1.016
5.6160;-0.1590;0.0357;1.0307;1.044
5.6190;-0.1549;-0.0044;1.0046;1.016
5.6200;-0.1730;-0.0039;1.0283;1.043
5.6220;-0.1774;-0.0181;1.0400;1.055
5.6400;-0.1630;-0.0406;0.9897;1.004
5.6420;-0.1627;-0.0115;1.0400;1.053
5.6890;-0.1478;-0.0186;1.0261;1.037
5.7040;-0.1361;-0.0173;0.9902;1.000
5.7060;-0.1439;-0.0117;1.0219;1.032
5.7090;-0.1478;-0.0073;1.0056;1.016
5.7100;-0.1432;-0.0147;0.9811;0.992
5.7120;-0.1353;-0.0303;0.9787;0.988
5.7280;-0.1417;-0.0227;0.9780;0.988
5.7310;-0.1248;-0.0164;0.9973;1.005
5.7330;-0.1165;0.0017;1.0246;1.031
5.7340;-0.1300;-0.0007;0.9973;1.006
5.8330;-0.1160;-0.0186;1.0078;1.015
5.8500;-0.1253;-0.0352;0.9982;1.007
5.8530;-0.1246;-0.0315;0.9731;0.982
5.8550;-0.1266;-0.0362;1.0429;1.051
5.8570;-0.1410;-0.0447;1.0676;1.078
5.9790;-0.1539;-0.0217;1.0229;1.035
5.9800;-0.1769;-0.0191;0.9938;1.010
5.9820;-0.1449;0.0200;0.9955;1.006
5.9840;-0.1493;0.0264;0.9289;0.941
5.9850;-0.1551;0.0012;0.9315;0.944
5.9870;-0.1459;-0.0254;0.9806;0.992
6.0120;-0.1603;-0.0406;0.9293;0.944
6.0140;-0.1383;-0.0230;0.9464;0.957
6.0160;-0.1146;-0.0237;0.9885;0.995
6.0180;-0.1185;-0.0088;0.9633;0.971
6.0200;-0.1292;-0.0129;0.9675;0.976
6.0210;-0.1375;-0.0134;0.9850;0.995
6.0230;-0.1480;-0.0054;0.9948;1.006
6.0250;-0.1461;-0.0115;1.0254;1.036
6.0300;-0.1380;-0.0059;1.0442;1.053
6.0320;-0.1324;-0.0039;1.0495;1.058
6.0340;-0.1468;-0.0161;1.0014;1.012
6.0360;-0.1451;-0.0112;1.0061;1.017
6.0380;-0.1495;-0.0181;1.0224;1.033
6.0400;-0.1695;-0.0164;0.9955;1.010
6.0420;-0.1429;-0.0115;1.0410;1.051
6.0430;-0.1324;-0.0237;1.0337;1.042
6.0450;-0.1581;-0.0266;0.9912;1.004
6.0470;-0.1427;-0.0139;1.0078;1.018
6.0920;-0.1534;0.0195;0.9885;1.000
6.0950;-0.1742;0.0159;1.0048;1.020
6.0960;-0.1588;0.0029;1.0564;1.068
6.1420;-0.1805;-0.0200;1.0036;1.020
6.1440;-0.1637;-0.0374;1.0305;1.044
6.1460;-0.1368;-0.0176;1.0217;1.031
6.1470;-0.1510;-0.0059;0.9709;0.983
6.1500;-0.1239;-0.0000;1.0451;1.052
6.1960;-0.1353;0.0002;1.0398;1.049
6.1990;-0.1796;-0.0093;1.0029;1.019
6.2000;-0.1517;-0.0017;1.0114;1.023
6.2020;-0.1534;-0.0024;0.9833;0.995
6.2040;-0.1608;-0.0105;0.9560;0.969
6.2200;-0.1463;0.0032;0.9831;0.994
6.2230;-0.1630;0.0078;1.0068;1.020
6.2240;-0.1583;-0.0142;0.9841;0.997
6.2260;-0.1480;-0.0288;0.9606;0.972
6.2280;-0.1500;-0.0322;0.9802;0.992
6.2300;-0.1388;-0.0330;0.9447;0.955
6.2320;-0.1488;-0.0071;0.9557;0.967
6.2740;-0.1581;-0.0039;0.9992;1.012
6.2760;-0.1561;0.0178;0.9403;0.953
6.2940;-0.1673;0.0369;0.9364;0.952
6.2960;-0.1522;0.0173;0.9660;0.978
6.2980;-0.1661;0.0217;0.9521;0.967
6.3000;-0.1681;-0.0156;0.9745;0.989
6.3150;-0.1410;-0.0327;0.9794;0.990
6.3170;-0.1402;-0.0112;0.9508;0.961
6.3190;-0.1219;-0.0117;0.9650;0.973
6.3220;-0.1082;0.0046;0.9995;1.005
6.3640;-0.1236;0.0007;1.0515;1.059
6.3800;-0.1344;-0.0129;1.0503;1.059
6.3820;-0.1466;-0.0093;1.0503;1.060
6.3840;-0.1542;-0.0225;1.0300;1.042
6.3860;-0.1488;-0.0274;1.0039;1.015
6.3890;-0.1556;-0.0315;1.0117;1.024
6.4030;-0.1502;-0.0322;0.9865;0.998
6.4050;-0.1546;-0.0320;0.9831;0.996
6.4490;-0.1473;-0.0303;0.9760;0.988
6.4530;-0.1324;-0.0195;0.9882;0.997
6.4670;-0.1512;-0.0107;0.9999;1.011
6.4710;-0.1603;-0.0029;0.9899;1.003
6.4720;-0.1698;-0.0183;1.0026;1.017
6.4740;-0.2047;-0.0186;1.0046;1.025
6.4900;-0.2060;-0.0169;1.0070;1.028
6.4920;-0.1849;-0.0344;0.9655;0.984
6.5350;-0.1950;-0.0252;0.9890;1.008
6.5380;-0.1796;-0.0310;1.0232;1.039
6.5530;-0.1673;-0.0344;1.0175;1.032
6.5550;-0.1688;-0.0283;1.0600;1.074
6.5590;-0.1634;-0.0357;1.0244;1.038
6.5610;-0.1808;-0.0222;0.9880;1.005
6.5630;-0.1950;-0.0112;0.9914;1.010
6.5790;-0.1835;-0.0105;0.9897;1.007
6.5810;-0.1947;0.0064;0.9958;1.015
6.5820;-0.1832;0.0024;1.0026;1.019
6.6010;-0.1605;-0.0208;0.9613;0.975
6.6030;-0.1664;-0.0147;0.9926;1.007
6.6550;-0.1495;-0.0247;1.0161;1.027
6.6730;-0.1512;-0.0291;0.9916;1.004
6.6750;-0.1625;-0.0239;1.0632;1.076
6.6800;-0.1793;-0.0281;1.0632;1.079
6.6830;-0.1764;-0.0344;0.9814;0.998
6.6850;-0.1647;-0.0244;1.0276;1.041
6.7060;-0.1546;-0.0046;1.0258;1.037
6.7090;-0.1476;0.0112;0.9887;1.000
6.7110;-0.1603;0.0293;1.0334;1.046
6.7940;-0.1434;0.0127;1.0119;1.022
6.7980;-0.1529;-0.0049;0.9977;1.009
6.8000;-0.1595;-0.0186;1.0190;1.032
6.8020;-0.1527;-0.0298;1.0288;1.040
6.8200;-0.1713;-0.0225;1.0107;1.025
6.8220;-0.1634;-0.0142;0.9853;0.999
6.8230;-0.1405;-0.0068;0.9955;1.005
6.8250;-0.1644;-0.0169;0.9567;0.971
6.8270;-0.1827;-0.0327;0.9318;0.950
6.9600;-0.1620;-0.0349;0.9758;0.990
6.9620;-0.1564;-0.0362;0.9841;0.997
6.9630;-0.1485;-0.0213;0.9999;1.011
6.9810;-0.1197;-0.0103;1.0415;1.048
6.9830;-0.1300;-0.0129;1.0141;1.022
6.9860;-0.1771;0.0093;0.9758;0.992
6.9870;-0.1400;-0.0203;1.0056;1.015
6.9900;-0.1239;-0.0459;1.0097;1.018
6.9910;-0.1500;-0.0393;0.9902;1.002
6.9950;-0.1158;-0.0564;1.0080;1.016
6.9970;-0.1346;-0.0230;1.0107;1.020
6.9990;-0.1691;-0.0117;0.9929;1.007
7.0010;-0.1686;-0.0068;0.9997;1.014
7.0030;-0.1915;-0.0032;0.9802;0.999
7.0040;-0.1735;-0.0086;0.9750;0.990
7.0060;-0.1397;0.0083;0.9904;1.000
7.0090;-0.1498;-0.0051;1.0017;1.013
7.0100;-0.1143;-0.0279;0.9587;0.966
7.0140;-0.1200;-0.0415;0.9012;0.910
7.0620;-0.1581;-0.0369;0.9408;0.955
7.0640;-0.1129;-0.0511;0.9501;0.958
7.0660;-0.1131;-0.0559;1.0136;1.021
7.0680;-0.1564;-0.0293;1.0251;1.037
7.0700;-0.1185;-0.0203;1.0144;1.021
7.1140;-0.1129;0.0120;1.0371;1.043
7.1150;-0.1432;0.0244;1.0212;1.031
7.1170;-0.1305;0.0054;1.0574;1.065
7.1190;-0.1427;-0.0164;0.9941;1.004
7.1210;-0.1620;-0.0271;0.9880;1.002
7.1220;-0.1454;-0.0181;1.0205;1.031
7.1250;-0.1515;-0.0066;1.0307;1.042
7.1690;-0.1351;-0.0027;1.0346;1.043
7.1720;-0.1116;-0.0098;0.9814;0.988
7.1740;-0.1361;-0.0044;0.9924;1.002
7.1760;-0.0997;-0.0205;0.9467;0.952
7.1780;-0.1094;-0.0271;0.9320;0.939
7.1950;-0.1515;-0.0149;0.9858;0.997
7.1970;-0.1209;-0.0303;0.9286;0.937
7.1990;-0.1285;-0.0266;0.9504;0.959
7.2010;-0.1744;-0.0105;1.0007;1.016
7.2030;-0.1881;-0.0132;0.9826;1.001
7.2460;-0.1801;-0.0010;1.0019;1.018
7.2490;-0.1947;-0.0154;0.9653;0.985
7.2530;-0.1710;-0.0423;0.9000;0.917
7.2750;-0.1480;-0.0406;0.9452;0.958
7.2770;-0.1625;-0.0596;0.9149;0.931
7.2800;-0.1542;-0.0520;0.9406;0.955
7.2810;-0.1673;-0.0579;1.0002;1.016
7.2830;-0.1388;-0.0403;0.9330;0.944
7.3280;-0.1192;-0.0017;0.9506;0.958
7.3300;-0.1341;0.0195;0.9728;0.982
7.3320;-0.1163;0.0445;0.9858;0.994
7.3490;-0.1395;0.0173;1.0151;1.025
7.3510;-0.1639;-0.0142;1.0007;1.014
7.3520;-0.1539;-0.0283;0.9816;0.994
7.3960;-0.1495;-0.0210;0.9885;1.000
7.3990;-0.1573;-0.0127;0.9587;0.972
7.4000;-0.1639;0.0000;0.9726;0.986
7.4020;-0.1600;0.0066;0.9860;0.999
7.4170;-0.1586;-0.0122;0.9694;0.982
7.4210;-0.1449;-0.0320;0.9894;1.001
7.4230;-0.1468;-0.0281;0.9731;0.984
7.4250;-0.1300;-0.0259;1.0317;1.040
7.4260;-0.1163;-0.0100;1.0698;1.076
7.4440;-0.1468;-0.0037;1.0319;1.042
7.4890;-0.1617;-0.0210;1.0305;1.043
7.4910;-0.1532;-0.0208;0.9914;1.003
7.5060;-0.1832;-0.0110;0.9721;0.989
7.5090;-0.1691;0.0083;1.0288;1.043
7.5110;-0.1441;0.0020;1.0163;1.026
7.5120;-0.1695;0.0046;1.0466;1.060
7.5150;-0.1564;-0.0022;1.0571;1.069
7.5350;-0.1627;-0.0151;0.9968;1.010
7.5380;-0.1676;-0.0049;1.0613;1.074
7.5400;-0.1749;-0.0134;1.0461;1.061
7.5570;-0.1617;-0.0156;0.9975;1.011
7.5600;-0.1759;-0.0247;0.9880;1.004
7.6650;-0.2023;-0.0313;0.9227;0.945
7.6840;-0.1759;-0.0310;0.9318;0.949
7.6860;-0.1700;-0.0371;0.9743;0.990
7.6890;-0.1610;-0.0100;1.0100;1.023
7.6910;-0.1121;-0.0171;1.0632;1.069
7.6920;-0.1160;-0.0310;1.0422;1.049
7.6940;-0.1456;-0.0169;0.9714;0.982
7.6950;-0.1112;-0.0266;1.0156;1.022
7.6970;-0.1165;-0.0022;1.0422;1.049
7.7010;-0.1459;0.0100;0.9780;0.989
7.7020;-0.1244;-0.0056;1.0649;1.072
7.7040;-0.1231;-0.0176;1.0754;1.083
7.7060;-0.1441;-0.0335;1.0212;1.032
7.7210;-0.1412;-0.0371;1.0578;1.068
7.7230;-0.1644;-0.0171;0.9985;1.012
7.7250;-0.1600;-0.0107;0.9657;0.979
7.7700;-0.1334;-0.0005;0.9977;1.007
7.7720;-0.1446;0.0054;1.0112;1.021
7.7730;-0.1138;-0.0156;1.0136;1.020
7.7890;-0.1107;-0.0230;0.9894;0.996
7.7920;-0.1456;-0.0213;0.9799;0.991
7.7930;-0.1090;-0.0244;0.9814;0.988
7.7950;-0.1134;-0.0247;0.9885;0.995
7.9360;-0.1427;-0.0154;0.9938;1.004
7.9380;-0.1170;-0.0171;1.0085;1.015
7.9400;-0.1251;-0.0095;1.0307;1.038
7.9420;-0.1380;-0.0066;1.0075;1.017
7.9450;-0.1261;-0.0132;0.9860;0.994
7.9470;-0.1505;0.0032;1.0114;1.023
7.9490;-0.1661;-0.0071;0.9496;0.964
7.9510;-0.1769;-0.0127;0.9333;0.950
7.9520;-0.1688;-0.0056;0.9689;0.984
7.9540;-0.1590;-0.0398;0.9474;0.962
7.9560;-0.1581;-0.0474;1.0131;1.026
7.9580;-0.1666;-0.0379;0.9731;0.988
7.9600;-0.1801;-0.0327;1.0456;1.062
7.9640;-0.1757;-0.0073;1.1045;1.118
8.0130;-0.1659;-0.0107;1.0085;1.022
8.0150;-0.1466;-0.0313;1.0183;1.029
8.0170;-0.1600;-0.0191;0.9836;0.997
8.0190;-0.1495;-0.0357;0.8749;0.888
8.0220;-0.1444;-0.0235;0.9210;0.933
8.0660;-0.1549;-0.0010;1.0278;1.039
8.0690;-0.1510;-0.0418;0.8768;0.891
8.0770;-0.1710;-0.0537;0.7999;0.820
8.0830;-0.1612;-0.0344;0.9127;0.928
8.0860;-0.1722;-0.0445;0.8712;0.889
8.0890;-0.1788;-0.0322;0.9672;0.984
8.0910;-0.1600;-0.0376;1.0258;1.039
8.1050;-0.1813;-0.0384;0.9526;0.970
8.1090;-0.1661;-0.0200;0.9731;0.987
8.1110;-0.1480;-0.0049;0.9723;0.984
8.1130;-0.1554;0.0279;1.0090;1.021
8.1150;-0.1561;0.0239;1.0390;1.051
8.1160;-0.1488;0.0020;0.9933;1.004
8.1590;-0.1444;-0.0169;0.9689;0.980
8.1610;-0.1539;-0.0161;0.9924;1.004
8.2030;-0.1361;-0.0171;0.9555;0.965
8.2050;-0.1263;-0.0000;0.9943;1.002
8.2090;-0.1468;-0.0015;0.9941;1.005
8.2110;-0.1253;-0.0071;1.0129;1.021
8.2120;-0.1275;-0.0103;1.0407;1.049
8.2260;-0.1673;-0.0213;1.0075;1.022
8.2290;-0.1769;-0.0137;1.0134;1.029
8.2310;-0.1754;-0.0186;0.9875;1.003
8.2330;-0.1952;-0.0090;0.9660;0.986
8.2340;-0.1774;0.0083;1.0056;1.021
8.2530;-0.1686;-0.0042;0.9679;0.983
8.2570;-0.1808;0.0061;1.0210;1.037
8.2600;-0.1717;0.0020;1.0696;1.083
8.3100;-0.1610;-0.0083;1.0212;1.034
8.3140;-0.1603;0.0010;1.1077;1.119
8.3350;-0.1776;-0.0154;1.0684;1.083
8.3390;-0.1717;-0.0293;0.9745;0.990
8.3410;-0.1779;-0.0279;1.0295;1.045
8.3430;-0.1649;-0.0161;1.0268;1.040
8.3440;-0.1524;-0.0198;0.9445;0.957
8.3460;-0.1632;-0.0259;0.9166;0.931
8.3660;-0.1495;-0.0127;0.9406;0.952
8.3680;-0.1273;-0.0139;0.9521;0.961
8.4120;-0.1046;0.0002;1.0432;1.048
8.4140;-0.1429;0.0015;1.0293;1.039
8.4150;-0.1229;-0.0188;1.0278;1.035
8.4310;-0.1114;-0.0247;1.0388;1.045
8.4330;-0.1498;-0.0086;0.9819;0.993
8.4350;-0.0880;0.0015;1.1043;1.108
8.4400;-0.0987;0.0044;1.1106;1.115
8.4420;-0.1339;-0.0042;1.0366;1.045
8.4600;-0.1192;-0.0347;1.0305;1.038
8.4620;-0.1505;-0.0237;0.9890;1.001
8.5610;-0.1634;-0.0249;0.9667;0.981
8.5630;-0.1520;-0.0147;1.0249;1.036
8.5800;-0.1483;0.0017;1.0398;1.050
8.5820;-0.1568;-0.0039;1.0503;1.062
8.5850;-0.1837;0.0027;1.0415;1.058
8.5860;-0.1801;-0.0051;0.9860;1.002
8.5890;-0.1825;0.0068;1.0192;1.035
8.5900;-0.1659;0.0183;1.0180;1.032
8.5920;-0.1351;-0.0081;1.0205;1.029
8.5940;-0.1620;-0.0071;0.9804;0.994
8.5980;-0.1749;-0.0320;0.8949;0.912
8.6030;-0.1683;-0.0415;0.9311;0.947
8.6040;-0.1759;-0.0132;0.9635;0.980
8.6210;-0.1573;-0.0279;1.0134;1.026
8.6230;-0.1500;-0.0029;1.0754;1.086
8.6240;-0.1622;0.0066;1.0158;1.029
8.6690;-0.1622;0.0039;0.9868;1.000
8.6710;-0.1664;0.0254;0.9877;1.002
8.6860;-0.1593;0.0073;0.9765;0.989
8.6890;-0.1568;-0.0139;0.9863;0.999
8.6910;-0.1510;-0.0318;0.9758;0.988
8.6920;-0.1400;-0.0437;1.0070;1.018
8.6940;-0.1454;-0.0379;0.9843;0.996
8.7100;-0.1461;-0.0288;0.9406;0.952
8.7120;-0.1517;0.0017;0.9547;0.967
8.7140;-0.1671;0.0188;0.9425;0.957
8.7320;-0.1661;0.0181;0.9843;0.998
8.7340;-0.1476;-0.0107;1.0214;1.032
8.7770;-0.1630;-0.0076;0.9765;0.990
8.7930;-0.1686;0.0090;0.9579;0.973
8.7950;-0.1524;0.0037;1.0043;1.016
8.7970;-0.1764;0.0271;0.9970;1.013
8.8000;-0.1771;0.0059;1.0036;1.019
8.9360;-0.1703;-0.0264;0.9948;1.010
8.9510;-0.1888;-0.0232;0.9731;0.991
8.9530;-0.1849;-0.0208;1.0097;1.027
8.9550;-0.1639;-0.0310;0.9931;1.007
8.9570;-0.1505;-0.0303;0.9919;1.004
8.9590;-0.1500;-0.0137;1.0026;1.014
8.9630;-0.1290;-0.0232;0.9931;1.002
8.9640;-0.1251;-0.0200;1.0368;1.045
8.9660;-0.1603;-0.0154;0.9716;0.985
8.9680;-0.1361;-0.0300;1.0173;1.027
8.9700;-0.1324;-0.0186;1.0833;1.091
8.9720;-0.1471;-0.0249;1.0156;1.026
8.9750;-0.1385;-0.0086;1.1199;1.128
8.9770;-0.1727;-0.0022;1.0493;1.063
8.9790;-0.1698;0.0086;0.9941;1.009
8.9810;-0.1485;0.0371;1.0725;1.083
9.0270;-0.1520;0.0230;1.0359;1.047
9.0300;-0.1312;0.0027;1.0246;1.033
9.0330;-0.1476;-0.0220;0.9980;1.009
9.0340;-0.1515;-0.0410;0.9775;0.990
9.0360;-0.1559;-0.0274;0.9792;0.992
9.0790;-0.1845;-0.0076;0.9555;0.973
9.0820;-0.1581;0.0142;0.9821;0.995
9.0830;-0.1979;0.0264;0.9743;0.995
9.0840;-0.1967;0.0244;0.9963;1.016
9.0860;-0.1473;0.0105;1.0239;1.034
9.1020;-0.1840;-0.0122;0.9731;0.990
9.1040;-0.1669;-0.0310;0.9506;0.966
9.1050;-0.1583;-0.0357;0.9621;0.976
9.1070;-0.1979;-0.0283;0.9679;0.988
9.1110;-0.1798;0.0083;1.0156;1.031
9.1120;-0.1803;0.0203;1.0219;1.038
9.1540;-0.1722;0.0181;0.9943;1.009
9.1560;-0.1598;0.0134;1.0021;1.015
9.1710;-0.1708;-0.0188;0.9499;0.965
9.1750;-0.1632;-0.0264;0.9389;0.953
9.1760;-0.1529;-0.0117;0.9828;0.995
9.1790;-0.1500;-0.0349;0.9772;0.989
9.1800;-0.1502;-0.0530;1.0180;1.030
9.2220;-0.1642;-0.0545;0.9828;0.998
9.2270;-0.1808;-0.0782;0.8927;0.914
9.2440;-0.1632;-0.0467;0.9325;0.948
9.2470;-0.1786;-0.0459;0.8885;0.907
9.2500;-0.1803;-0.0618;0.9205;0.940
9.2520;-0.1605;-0.0376;0.9765;0.990
9.2530;-0.1747;-0.0354;0.9452;0.962
9.2770;-0.1559;-0.0024;0.9977;1.010
9.2800;-0.1527;0.0186;0.9912;1.003
9.2810;-0.1356;0.0110;1.0359;1.045
9.3240;-0.1158;0.0105;1.0520;1.058
9.3260;-0.1524;-0.0049;1.0381;1.049
9.3410;-0.1229;-0.0183;1.0317;1.039
9.3430;-0.1287;-0.0432;0.9501;0.960
9.3450;-0.1551;-0.0325;0.9511;0.964
9.3470;-0.1251;-0.0068;0.9821;0.990
9.3620;-0.1322;0.0227;0.9948;1.004
9.3640;-0.1297;0.0379;1.0933;1.102
9.4220;-0.1068;0.0173;1.1092;1.114
9.4250;-0.1280;-0.0081;1.0461;1.054
9.4300;-0.1339;-0.0364;1.0833;1.092
9.4590;-0.1493;-0.0503;1.0346;1.047
9.4610;-0.1673;-0.0428;0.9665;0.982
9.4620;-0.1419;-0.0484;1.0007;1.012
9.4640;-0.1454;-0.0450;1.0046;1.016
9.4660;-0.1588;-0.0186;1.0102;1.023
9.4670;-0.1695;-0.0137;1.0354;1.049
9.4710;-0.1713;0.0078;1.0251;1.039
9.4860;-0.1771;0.0276;1.0092;1.025
9.4900;-0.1730;0.0244;0.9916;1.007
9.5210;-0.1698;0.0000;0.9482;0.963
9.5720;-0.1546;-0.0059;0.9890;1.001
9.5740;-0.1353;-0.0100;1.0354;1.044
9.5760;-0.1429;-0.0122;1.0185;1.029
9.5780;-0.1429;0.0034;1.0615;1.071
9.5800;-0.1632;0.0020;1.0322;1.045
9.5960;-0.1693;-0.0073;0.9758;0.990
9.5990;-0.1739;-0.0110;1.0031;1.018
9.6020;-0.1852;-0.0112;0.9965;1.014
9.6040;-0.1480;-0.0271;0.9420;0.954
9.6060;-0.1251;-0.0352;0.9147;0.924
9.6080;-0.1224;-0.0215;0.9479;0.956
9.6100;-0.1019;-0.0288;0.9235;0.930
9.6270;-0.1297;-0.0205;0.9469;0.956
9.6300;-0.1705;0.0068;0.9955;1.010
9.6310;-0.1390;-0.0015;0.9863;0.996
9.6760;-0.1253;0.0112;1.0346;1.042
9.6780;-0.1383;0.0068;1.0378;1.047
9.6930;-0.1129;-0.0071;1.0393;1.045
9.6950;-0.1141;-0.0147;1.0175;1.024
9.6970;-0.1419;-0.0288;0.9933;1.004
9.7010;-0.1427;-0.0066;1.0425;1.052
9.7450;-0.1688;0.0061;1.0681;1.081
9.7480;-0.1754;0.0005;1.0217;1.037
9.7630;-0.1554;0.0015;0.9777;0.990
9.7660;-0.1654;0.0051;0.9858;1.000
9.7680;-0.1429;-0.0164;0.9223;0.933
9.7700;-0.1400;-0.0195;0.9308;0.941
9.7710;-0.1632;0.0095;0.9743;0.988
9.7860;-0.1419;-0.0347;0.9623;0.973
9.7880;-0.1532;-0.0537;1.0219;1.035
9.9730;-0.1686;-0.0457;1.0151;1.030
9.9750;-0.1510;-0.0596;1.0214;1.034
9.9790;-0.1483;-0.0222;1.0031;1.014
9.9810;-0.1625;0.0039;0.9941;1.007
9.9820;-0.1725;0.0029;1.0515;1.066
9.9840;-0.1617;-0.0191;1.0053;1.018
9.9850;-0.1622;-0.0310;1.0229;1.036
9.9870;-0.1459;-0.0318;1.0312;1.042
9.9890;-0.1353;-0.0408;0.9396;0.950
9.9910;-0.1410;-0.0049;1.0415;1.051
9.9930;-0.1353;0.0210;1.0796;1.088
9.9950;-0.1456;0.0178;1.0469;1.057
9.9970;-0.1566;0.0056;1.0815;1.093
9.9990;-0.1791;-0.0408;0.9782;0.995
10.0000;-0.1608;-0.0557;0.9425;0.958
10.0020;-0.1744;-0.0581;0.8981;0.917
10.0200;-0.1815;-0.0432;0.8861;0.906
10.0220;-0.1451;-0.0107;0.9697;0.981
10.0230;-0.1495;-0.0098;0.9855;0.997
10.0250;-0.1334;0.0056;1.0310;1.040
10.0300;-0.1268;0.0227;1.0935;1.101
10.0330;-0.1637;0.0222;1.0605;1.073
10.0340;-0.1803;-0.0195;0.9618;0.979
10.0770;-0.1827;-0.0112;1.0014;1.018
10.0790;-0.1757;-0.0046;1.0239;1.039
10.0810;-0.1568;-0.0188;0.9938;1.006
10.1250;-0.1761;0.0210;1.0544;1.069
10.1280;-0.1823;0.0129;1.0268;1.043
10.1300;-0.1578;-0.0169;1.0234;1.036
10.1320;-0.1451;-0.0259;1.0725;1.083
10.1340;-0.1529;-0.0398;0.9538;0.967
10.1500;-0.1273;-0.0322;1.0363;1.045
10.1520;-0.1322;-0.0029;1.0947;1.103
10.1540;-0.1500;-0.0078;1.0232;1.034
10.1600;-0.1405;0.0088;1.1294;1.138
10.1620;-0.1644;0.0039;1.0344;1.047
10.2040;-0.1586;0.0024;0.9973;1.010
10.2080;-0.1656;0.0171;0.9767;0.991
10.2100;-0.1617;0.0024;0.9213;0.935
10.2260;-0.1502;-0.0049;0.9628;0.974
10.2280;-0.1654;-0.0257;0.9308;0.946
10.2300;-0.1546;-0.0283;1.0122;1.024
10.2310;-0.1727;-0.0239;1.0080;1.023
10.2330;-0.1984;-0.0269;0.9069;0.929
10.2520;-0.1615;-0.0017;0.9350;0.949
10.2580;-0.1840;0.0107;0.8929;0.912
10.2590;-0.1776;0.0161;0.9364;0.953
10.3150;-0.1351;0.0071;1.0473;1.056
10.3170;-0.1876;-0.0137;0.9697;0.988
10.3330;-0.1808;-0.0217;0.9621;0.979
10.3350;-0.1549;-0.0254;0.9999;1.012
10.3360;-0.1859;-0.0252;0.9381;0.957
10.3420;-0.1876;-0.0313;0.9513;0.970
10.3440;-0.1605;-0.0257;1.0014;1.015
10.3450;-0.1524;-0.0244;1.0061;1.018
10.3640;-0.1461;-0.0100;1.0148;1.025
10.3660;-0.1446;-0.0049;1.0349;1.045
10.3720;-0.1720;-0.0115;1.0180;1.033
10.3740;-0.1796;-0.0142;0.9970;1.013
10.4550;-0.1820;-0.0181;0.9482;0.966
10.4730;-0.1796;-0.0127;0.8881;0.906
10.4760;-0.1693;-0.0120;0.9411;0.956
10.4800;-0.1713;-0.0137;0.9105;0.927
10.4820;-0.1559;-0.0169;0.9359;0.949
10.4840;-0.1539;-0.0156;0.9999;1.012
10.4860;-0.1498;-0.0151;0.9438;0.956
10.4890;-0.1532;-0.0161;0.9753;0.987
10.4900;-0.1446;-0.0220;0.9809;0.992
10.4920;-0.1226;-0.0322;0.9479;0.956
10.5090;-0.1219;-0.0274;0.9472;0.955
10.5120;-0.1361;-0.0283;0.9809;0.991
10.5130;-0.1622;-0.0244;1.0405;1.053
10.5620;-0.1717;-0.0147;1.0168;1.031
10.5640;-0.1515;-0.0015;1.0493;1.060
10.5660;-0.1163;0.0176;1.0473;1.054
10.6110;-0.1195;0.0244;0.9931;1.001
10.6130;-0.1090;0.0310;1.0977;1.103
10.6200;-0.1170;0.0244;1.1209;1.127
10.6220;-0.1688;0.0032;1.0544;1.068
10.6240;-0.1823;-0.0059;1.0403;1.056
10.6390;-0.1915;-0.0276;0.9762;0.995
10.6410;-0.1923;-0.0374;0.9406;0.961
10.6430;-0.1493;-0.0325;0.9946;1.006
10.6440;-0.1226;-0.0320;1.0285;1.036
10.6460;-0.1341;-0.0242;1.0390;1.048
10.6630;-0.1542;-0.0283;1.0212;1.033
10.6650;-0.1708;-0.0327;0.9946;1.010
10.6680;-0.1480;-0.0173;1.0039;1.015
10.7110;-0.1217;-0.0022;1.0109;1.018
10.7130;-0.1346;-0.0046;0.9408;0.950
10.7300;-0.1187;0.0020;1.0334;1.040
10.7350;-0.1258;-0.0068;1.1101;1.117
10.7390;-0.1371;-0.0242;1.0574;1.066
10.7400;-0.1090;-0.0239;1.0818;1.088
10.7420;-0.1349;-0.0056;1.0136;1.023
10.7560;-0.1175;0.0034;0.9176;0.925
10.7590;-0.0960;0.0210;0.9511;0.956
10.7600;-0.1185;0.0205;0.9438;0.951
10.8090;-0.1038;0.0020;0.9953;1.001
