time;gFx;gFy;gFz;TgF
0.0040;-0.0010;0.0015;0.9753;0.975
0.0060;-0.0051;0.0024;0.9912;0.991
0.0240;-0.0090;0.0000;0.9929;0.993
0.0270;-0.0154;-0.0034;0.9951;0.995
0.0310;-0.0186;-0.0039;0.9958;0.996
0.1750;-0.0227;-0.0024;0.9995;1.000
0.1780;-0.0325;-0.0046;0.9963;0.997
0.1800;-0.0398;-0.0059;0.9926;0.993
0.1980;-0.0486;-0.0039;0.9980;0.999
0.2000;-0.0481;-0.0054;0.9943;0.996
0.2020;-0.0420;-0.0032;0.9975;0.998
0.2050;-0.0320;-0.0015;1.0002;1.001
0.2060;-0.0230;-0.0029;0.9960;0.996
0.2080;-0.0215;-0.0034;0.9977;0.998
0.2090;-0.0225;-0.0044;0.9987;0.999
0.2110;-0.0296;-0.0029;1.0029;1.003
0.2120;-0.0342;-0.0015;1.0048;1.005
0.2140;-0.0340;-0.0010;1.0026;1.003
0.2160;-0.0313;0.0000;1.0012;1.002
0.2170;-0.0264;-0.0015;1.0004;1.001
0.2190;-0.0247;-0.0027;0.9980;0.998
0.2200;-0.0279;-0.0029;0.9997;1.000
0.2210;-0.0310;-0.0022;1.0024;1.003
0.2370;-0.0335;-0.0024;0.9999;1.001
0.2390;-0.0327;-0.0029;0.9992;1.000
0.2410;-0.0322;-0.0027;0.9999;1.000
0.2430;-0.0305;-0.0042;0.9985;0.999
0.2450;-0.0296;-0.0042;0.9987;0.999
0.2960;-0.0271;-0.0042;0.9995;1.000
0.2980;-0.0244;-0.0049;0.9987;0.999
0.3130;-0.0210;-0.0049;0.9992;0.999
0.3150;-0.0169;-0.0044;1.0004;1.001
0.3170;-0.0142;-0.0039;1.0012;1.001
0.3180;-0.0115;-0.0037;1.0007;1.001
0.3200;-0.0137;-0.0034;1.0002;1.000
0.3690;-0.0166;-0.0037;0.9990;0.999
0.3710;-0.0205;-0.0042;0.9980;0.998
0.3730;-0.0244;-0.0042;0.9987;0.999
0.3880;-0.0254;-0.0042;0.9995;1.000
0.3900;-0.0257;-0.0039;1.0002;1.001
0.3920;-0.0239;-0.0037;0.9999;1.000
0.3930;-0.0222;-0.0037;0.9992;0.999
0.3950;-0.0200;-0.0034;0.9992;0.999
0.4090;-0.0186;-0.0034;0.9992;0.999
0.4590;-0.0193;-0.0039;0.9999;1.000
0.4610;-0.0193;-0.0042;1.0007;1.001
0.4760;-0.0198;-0.0046;1.0007;1.001
0.4780;-0.0230;-0.0046;1.0004;1.001
0.4800;-0.0237;-0.0034;0.9992;0.999
0.4810;-0.0252;-0.0024;0.9980;0.998
0.4830;-0.0288;-0.0020;0.9987;0.999
0.4970;-0.0274;-0.0015;0.9982;0.999
0.4990;-0.0271;-0.0015;0.9987;0.999
0.5010;-0.0298;-0.0017;1.0017;1.002
0.5500;-0.0303;-0.0015;1.0026;1.003
0.5520;-0.0308;-0.0020;1.0031;1.004
0.5660;-0.0315;-0.0022;1.0036;1.004
0.5690;-0.0293;-0.0022;1.0017;1.002
0.5700;-0.0283;-0.0027;0.9997;1.000
0.5710;-0.0298;-0.0024;1.0004;1.001
0.5730;-0.0310;-0.0024;1.0012;1.002
0.5880;-0.0318;-0.0029;1.0007;1.001
0.6370;-0.0305;-0.0024;1.0009;1.001
0.6390;-0.0293;-0.0024;1.0004;1.001
0.6520;-0.0269;-0.0032;0.9980;0.998
0.6550;-0.0235;-0.0029;0.9999;1.000
0.6560;-0.0208;-0.0032;1.0012;1.001
0.6580;-0.0173;-0.0039;0.9985;0.999
0.6590;-0.0151;-0.0039;0.9977;0.998
0.6740;-0.0132;-0.0034;0.9973;0.997
0.6760;-0.0107;-0.0042;0.9938;0.994
0.7240;-0.0090;-0.0044;0.9943;0.994
0.7390;-0.0122;-0.0037;0.9985;0.999
0.7410;-0.0181;-0.0042;0.9975;0.998
0.7420;-0.0244;-0.0034;0.9995;1.000
0.7440;-0.0305;-0.0029;1.0017;1.002
0.7460;-0.0303;-0.0034;0.9997;1.000
0.7600;-0.0286;-0.0037;0.9995;1.000
0.7620;-0.0252;-0.0037;0.9992;1.000
0.7630;-0.0220;-0.0034;0.9987;0.999
0.7780;-0.0200;-0.0039;0.9987;0.999
0.7790;-0.0188;-0.0037;0.9997;1.000
0.8270;-0.0193;-0.0037;1.0007;1.001
0.8290;-0.0195;-0.0034;1.0009;1.001
0.8440;-0.0222;-0.0029;1.0012;1.001
0.8460;-0.0242;-0.0032;1.0004;1.001
0.8480;-0.0257;-0.0034;0.9999;1.000
0.8490;-0.0264;-0.0039;0.9999;1.000
0.8500;-0.0249;-0.0039;0.9999;1.000
0.8690;-0.0220;-0.0039;0.9995;1.000
0.8840;-0.0210;-0.0034;0.9995;1.000
0.8870;-0.0210;-0.0029;0.9997;1.000
1.0400;-0.0215;-0.0024;0.9997;1.000
1.0410;-0.0235;-0.0020;1.0002;1.000
1.0560;-0.0220;-0.0027;0.9999;1.000
1.0570;-0.0227;-0.0034;0.9999;1.000
1.0590;-0.0230;-0.0042;1.0002;1.000
1.0610;-0.0222;-0.0044;0.9997;1.000
1.0620;-0.0259;-0.0042;1.0012;1.002
1.0640;-0.0274;-0.0039;1.0024;1.003
1.0650;-0.0261;-0.0039;1.0017;1.002
1.0670;-0.0271;-0.0037;1.0026;1.003
1.0680;-0.0257;-0.0032;1.0017;1.002
1.0700;-0.0249;-0.0032;1.0002;1.001
1.0710;-0.0261;-0.0029;1.0014;1.002
1.0720;-0.0261;-0.0034;1.0017;1.002
1.0750;-0.0225;-0.0042;1.0004;1.001
1.0760;-0.0181;-0.0044;0.9997;1.000
1.0780;-0.0144;-0.0039;0.9980;0.998
1.0790;-0.0173;-0.0037;0.9999;1.000
1.4460;-0.0213;-0.0032;0.9987;0.999
1.4480;-0.0254;-0.0027;1.0019;1.002
1.4490;-0.0296;-0.0029;1.0053;1.006
1.4510;-0.0257;-0.0037;1.0019;1.002
1.4520;-0.0252;-0.0034;1.0031;1.003
1.4540;-0.0244;-0.0032;0.9999;1.000
1.4560;-0.0247;-0.0034;0.9985;0.999
1.4570;-0.0264;-0.0029;1.0002;1.001
1.4590;-0.0239;-0.0044;1.0019;1.002
1.4610;-0.0183;-0.0049;0.9958;0.996
1.4620;-0.0117;-0.0049;0.9880;0.988
1.4640;-0.0161;-0.0037;0.9943;0.994
1.4660;-0.0193;-0.0037;0.9887;0.989
1.4670;-0.0257;-0.0046;0.9909;0.991
1.4680;-0.0303;-0.0037;1.0017;1.002
1.4700;-0.0239;-0.0061;0.9929;0.993
1.4720;-0.0222;-0.0064;0.9960;0.996
1.4740;-0.0205;-0.0046;1.0012;1.001
1.4750;-0.0205;-0.0056;0.9968;0.997
1.4770;-0.0205;-0.0044;0.9977;0.998
1.4780;-0.0217;-0.0034;1.0002;1.000
1.4800;-0.0230;-0.0044;1.0007;1.001
1.4810;-0.0249;-0.0044;1.0009;1.001
1.4830;-0.0269;-0.0046;1.0031;1.003
1.4850;-0.0276;-0.0046;1.0039;1.004
1.4870;-0.0247;-0.0049;1.0002;1.001
1.4880;-0.0222;-0.0046;1.0026;1.003
1.4890;-0.0198;-0.0042;1.0031;1.003
1.4910;-0.0161;-0.0039;0.9995;1.000
1.4920;-0.0215;-0.0032;1.0043;1.005
1.4940;-0.0257;-0.0032;1.0043;1.005
1.4960;-0.0259;-0.0039;1.0007;1.001
1.4970;-0.0274;-0.0044;1.0012;1.002
1.4990;-0.0237;-0.0046;0.9985;0.999
1.5000;-0.0195;-0.0044;0.9960;0.996
1.5020;-0.0193;-0.0034;0.9973;0.997
1.5040;-0.0193;-0.0029;0.9992;0.999
1.5050;-0.0193;-0.0029;0.9999;1.000
1.5570;-0.0198;-0.0034;1.0004;1.001
1.5590;-0.0210;-0.0037;1.0014;1.002
1.5600;-0.0225;-0.0037;1.0007;1.001
1.5620;-0.0237;-0.0037;1.0002;1.000
1.5630;-0.0254;-0.0034;1.0004;1.001
1.5650;-0.0232;-0.0034;0.9977;0.998
1.5670;-0.0205;-0.0032;0.9960;0.996
1.6160;-0.0237;-0.0027;1.0009;1.001
1.6180;-0.0264;-0.0024;1.0051;1.005
1.6190;-0.0244;-0.0032;1.0029;1.003
1.6210;-0.0308;-0.0032;1.0087;1.009
1.6230;-0.0313;-0.0034;1.0080;1.008
1.6250;-0.0249;-0.0037;1.0019;1.002
1.6730;-0.0293;-0.0029;1.0061;1.006
1.6750;-0.0254;-0.0029;1.0021;1.002
1.6770;-0.0225;-0.0029;0.9995;1.000
1.6780;-0.0247;-0.0032;0.9997;1.000
1.6790;-0.0239;-0.0034;0.9985;0.999
1.7270;-0.0210;-0.0034;0.9973;0.997
1.7290;-0.0171;-0.0034;0.9948;0.995
1.7310;-0.0227;-0.0034;0.9999;1.000
1.7320;-0.0205;-0.0034;0.9987;0.999
1.7340;-0.0205;-0.0037;0.9975;0.998
1.7360;-0.0261;-0.0039;1.0002;1.001
1.7370;-0.0215;-0.0044;0.9948;0.995
1.7510;-0.0247;-0.0049;0.9958;0.996
1.7530;-0.0296;-0.0046;0.9992;1.000
1.7550;-0.0279;-0.0044;0.9992;1.000
1.7570;-0.0286;-0.0037;1.0021;1.003
1.7580;-0.0271;-0.0034;1.0014;1.002
1.8100;-0.0247;-0.0037;1.0024;1.003
1.8250;-0.0232;-0.0039;1.0029;1.003
1.8270;-0.0183;-0.0044;0.9987;0.999
1.8290;-0.0156;-0.0044;0.9982;0.998
1.8300;-0.0154;-0.0044;0.9980;0.998
1.8320;-0.0139;-0.0044;0.9951;0.995
1.8340;-0.0159;-0.0042;0.9968;0.997
1.8360;-0.0166;-0.0034;0.9985;0.999
1.9500;-0.0188;-0.0034;1.0009;1.001
1.9520;-0.0222;-0.0034;1.0061;1.006
1.9660;-0.0247;-0.0032;1.0031;1.003
1.9680;-0.0286;-0.0027;1.0068;1.007
1.9700;-0.0279;-0.0017;1.0053;1.006
1.9710;-0.0254;-0.0024;0.9997;1.000
1.9720;-0.0239;-0.0034;1.0021;1.002
1.9740;-0.0215;-0.0042;0.9990;0.999
1.9760;-0.0213;-0.0051;0.9973;0.997
1.9770;-0.0227;-0.0044;0.9997;1.000
1.9790;-0.0208;-0.0037;1.0007;1.001
1.9800;-0.0220;-0.0039;1.0017;1.002
1.9820;-0.0210;-0.0039;1.0012;1.001
1.9960;-0.0015;-0.0046;1.0258;1.026
1.9980;0.0374;-0.0054;0.9858;0.986
1.9990;0.0787;-0.0061;0.9447;0.948
2.0550;0.0472;-0.0049;0.9772;0.978
2.0570;0.0291;-0.0029;0.9362;0.937
2.0730;-0.0117;-0.0010;0.9613;0.961
2.0750;-0.0811;0.0000;1.0124;1.016
2.0770;-0.0777;-0.0010;0.9899;0.993
2.0780;-0.0875;-0.0017;1.0012;1.005
2.0820;-0.0943;-0.0032;1.0173;1.022
2.0980;-0.0726;-0.0037;1.0075;1.010
2.4040;-0.0437;-0.0034;0.9987;1.000
2.4050;-0.0283;-0.0037;1.0017;1.002
2.4530;-0.0159;-0.0032;0.9997;1.000
2.4560;-0.0010;-0.0032;1.0051;1.005
2.4580;0.0325;-0.0027;0.9946;0.995
2.4590;0.0606;-0.0020;0.9870;0.989
2.4620;0.0618;-0.0029;0.9926;0.995
2.4640;0.0606;-0.0034;0.9909;0.993
2.4650;0.0437;-0.0042;0.9926;0.994
2.4670;0.0024;-0.0049;1.0031;1.003
2.4680;-0.0120;-0.0039;1.0004;1.001
2.4690;-0.0205;-0.0015;1.0078;1.008
2.4710;-0.0122;-0.0022;1.0034;1.003
2.4720;0.0205;-0.0029;0.9902;0.990
2.4740;0.0320;-0.0039;0.9865;0.987
2.4750;0.0264;-0.0042;0.9899;0.990
2.4760;-0.0061;-0.0022;1.0166;1.017
2.4780;-0.0027;-0.0010;1.0109;1.011
2.4790;-0.0151;-0.0017;1.0249;1.025
2.4810;-0.0164;-0.0046;1.0217;1.022
2.4820;0.0171;-0.0024;0.9997;1.000
2.4840;0.0147;0.0005;1.0100;1.010
2.4850;0.0239;-0.0007;0.9995;1.000
2.4860;0.0501;0.0066;0.9875;0.989
2.4870;0.0415;0.0088;0.9943;0.995
2.4890;0.0300;0.0054;1.0031;1.004
2.4900;0.0393;0.0027;0.9990;1.000
2.4910;0.0318;-0.0086;0.9963;0.997
2.4920;0.0210;-0.0122;1.0024;1.003
2.4930;0.0220;-0.0095;0.9938;0.994
2.4950;0.0276;-0.0012;0.9899;0.990
2.4960;0.0232;0.0078;1.0029;1.003
2.4970;0.0327;-0.0051;0.9853;0.986
2.5000;0.0335;-0.0188;0.9804;0.981
2.5020;0.0269;-0.0215;0.9875;0.988
2.5030;0.0303;-0.0249;0.9777;0.979
2.5180;0.0349;-0.0103;0.9875;0.988
2.5210;0.0396;0.0044;0.9973;0.998
2.5220;0.0340;0.0000;1.0009;1.001
2.5230;0.0401;-0.0083;0.9948;0.996
2.5250;0.0342;-0.0203;0.9909;0.992
2.5260;0.0183;-0.0237;1.0024;1.003
2.5280;0.0093;-0.0274;0.9890;0.989
2.5290;-0.0115;-0.0271;0.9853;0.986
2.5770;-0.0090;0.0117;1.0051;1.005
2.5790;0.0066;-0.0044;0.9777;0.978
2.6260;0.0330;-0.0122;0.9694;0.970
2.6280;0.0337;0.0029;1.0002;1.001
2.6290;0.0112;-0.0205;1.0075;1.008
2.6300;-0.0183;0.0020;1.0388;1.039
2.6320;-0.0205;-0.0032;1.0141;1.014
2.6600;0.0029;-0.0313;0.9504;0.951
2.6640;0.0161;-0.0237;0.9486;0.949
2.6680;0.0198;-0.0371;0.9376;0.939
2.6710;-0.0039;-0.0230;0.9826;0.983
2.6750;-0.0154;0.0007;1.0266;1.027
2.6780;-0.0015;-0.0020;1.0058;1.006
2.6950;0.0259;0.0169;1.0021;1.003
2.6970;0.0139;0.0132;1.0139;1.014
2.6980;-0.0103;0.0000;1.0266;1.027
2.6990;-0.0112;0.0056;1.0092;1.009
2.7010;-0.0398;-0.0029;1.0141;1.015
2.7480;-0.0291;0.0110;1.0036;1.004
2.7500;0.0056;0.0225;1.0092;1.009
2.7660;-0.0166;-0.0232;1.0002;1.001
2.7680;-0.0112;-0.0547;0.9689;0.971
2.7690;-0.0037;-0.0445;0.9882;0.989
2.7710;-0.0125;-0.0425;0.9633;0.964
2.7720;-0.0027;-0.0115;0.9858;0.986
2.9940;-0.0034;0.0183;1.0168;1.017
3.0070;-0.0064;0.0064;0.9973;0.997
3.0090;-0.0137;0.0037;1.0014;1.002
3.0100;-0.0134;0.0056;1.0107;1.011
3.0130;-0.0027;0.0088;1.0114;1.011
3.0150;0.0024;0.0049;0.9943;0.994
3.0160;0.0071;0.0064;0.9985;0.999
3.0170;0.0042;0.0032;0.9975;0.998
3.0180;0.0017;-0.0010;0.9931;0.993
3.0200;-0.0032;0.0059;1.0063;1.006
3.0210;-0.0107;0.0088;1.0026;1.003
3.0220;-0.0279;-0.0037;0.9953;0.996
3.0240;-0.0132;-0.0029;0.9819;0.982
3.0260;0.0095;-0.0061;0.9687;0.969
3.0270;0.0054;0.0000;0.9980;0.998
3.0280;0.0107;0.0215;1.0310;1.031
3.0290;-0.0112;0.0132;1.0359;1.036
3.0310;-0.0134;-0.0046;1.0207;1.021
3.0330;0.0112;-0.0318;0.9631;0.964
3.0350;0.0205;-0.0379;0.9425;0.944
3.0360;0.0318;-0.0252;0.9831;0.984
3.0370;0.0232;-0.0029;1.0437;1.044
3.0390;0.0147;0.0061;1.0398;1.040
3.0400;0.0010;0.0142;1.0422;1.042
3.0570;-0.0195;0.0210;1.0212;1.022
3.0580;-0.0288;0.0173;0.9784;0.979
3.0600;-0.0381;0.0269;1.0002;1.001
3.0610;-0.0022;0.0139;0.9880;0.988
3.0630;-0.0076;-0.0081;0.9787;0.979
3.1130;-0.0242;-0.0195;0.9912;0.992
3.1150;-0.0117;-0.0271;0.9990;0.999
3.4630;-0.0286;-0.0335;0.9955;0.997
3.4650;-0.0042;-0.0308;0.9892;0.990
3.4670;0.0090;-0.0286;0.9980;0.998
3.4680;-0.0034;0.0005;0.9721;0.972
3.4690;-0.0112;0.0308;0.9479;0.948
3.4720;-0.0276;0.0210;0.9616;0.962
3.4730;-0.0012;0.0557;1.0031;1.005
3.4750;0.0217;0.0596;1.0840;1.086
3.4790;-0.0005;0.0296;1.0740;1.074
3.4800;-0.0142;0.0396;1.0261;1.027
3.4830;-0.0293;-0.0032;0.9482;0.949
3.4910;-0.0403;-0.0257;0.8988;0.900
3.4940;-0.0061;-0.0142;0.9403;0.940
3.4970;-0.0071;-0.0044;0.9833;0.983
3.5000;0.0051;0.0171;0.9921;0.992
3.5020;0.0132;0.0183;0.9723;0.973
3.5050;-0.0134;0.0198;0.9721;0.972
3.5070;0.0134;-0.0095;0.9643;0.964
3.5100;-0.0029;-0.0418;0.9777;0.979
3.5120;-0.0056;-0.0366;0.9902;0.991
3.5160;-0.0191;-0.0476;1.0161;1.017
3.5200;-0.0508;-0.0261;1.0481;1.050
3.5230;-0.0213;0.0044;1.0273;1.028
3.5260;-0.0054;-0.0024;1.0075;1.008
3.5290;-0.0002;-0.0017;1.0034;1.003
3.5320;0.0369;0.0059;0.9675;0.968
3.5350;0.0127;0.0044;0.9843;0.984
3.5360;-0.0144;-0.0039;0.9919;0.992
3.5380;-0.0076;0.0073;0.9975;0.998
3.5390;-0.0327;0.0117;1.0349;1.035
3.5400;-0.0188;0.0002;1.0021;1.002
3.5410;-0.0364;0.0166;1.0439;1.045
3.5430;-0.0318;0.0217;1.0390;1.040
3.5460;-0.0064;0.0083;0.9745;0.975
3.5470;-0.0200;0.0107;0.9802;0.980
3.5480;0.0002;-0.0173;0.9359;0.936
3.5720;0.0198;-0.0195;0.9286;0.929
3.5740;0.0186;-0.0032;0.9809;0.981
3.5760;0.0107;0.0088;1.0232;1.023
3.5770;0.0002;0.0398;1.0473;1.048
3.5780;-0.0095;0.0450;1.0346;1.036
3.5790;-0.0112;0.0420;1.0271;1.028
3.5810;-0.0078;0.0364;1.0158;1.017
3.5820;-0.0012;0.0213;1.0073;1.007
3.5830;0.0068;-0.0039;0.9828;0.983
3.5860;0.0117;-0.0137;0.9860;0.986
3.5870;0.0181;-0.0164;1.0029;1.003
3.5890;0.0183;-0.0227;1.0190;1.019
3.5900;0.0171;-0.0191;1.0510;1.051
3.6420;-0.0086;-0.0195;1.0256;1.026
3.6440;-0.0247;-0.0322;1.0559;1.057
3.6460;-0.0347;-0.0413;1.0869;1.088
3.6990;-0.0254;-0.0178;1.1001;1.101
3.7010;-0.0305;-0.0239;1.0740;1.075
3.7030;-0.0452;-0.0178;0.9921;0.993
3.7050;-0.0232;-0.0164;0.9193;0.920
3.7070;-0.0406;-0.0327;0.9225;0.924
3.7080;-0.0239;-0.0227;0.9897;0.990
3.7090;-0.0166;-0.0110;1.0334;1.034
3.7270;-0.0459;0.0054;1.0681;1.069
3.7290;-0.0266;0.0215;1.0356;1.036
3.7300;-0.0056;0.0051;1.0285;1.029
3.7310;0.0247;-0.0129;1.0449;1.045
3.7340;0.0200;-0.0142;1.0581;1.058
3.7890;0.0115;-0.0330;1.0500;1.051
3.7930;0.0012;-0.0193;1.0166;1.017
3.7950;-0.0112;-0.0044;0.9865;0.987
3.8250;0.0134;-0.0022;0.9794;0.980
3.8280;0.0134;0.0032;1.0026;1.003
3.8330;-0.0029;0.0066;1.0217;1.022
3.8350;0.0002;0.0027;1.0075;1.008
3.8360;0.0012;-0.0054;0.9736;0.974
3.8370;-0.0066;-0.0100;0.9499;0.950
3.8390;0.0020;-0.0127;0.9303;0.930
3.8850;0.0007;-0.0015;0.9648;0.965
3.8870;-0.0120;-0.0039;0.9919;0.992
3.8880;-0.0159;-0.0098;1.0087;1.009
3.9020;0.0059;-0.0208;1.0170;1.017
3.9030;0.0076;-0.0252;0.9916;0.992
3.9040;0.0208;-0.0159;0.9736;0.974
3.9060;0.0151;-0.0049;1.0285;1.029
3.9070;0.0107;0.0178;0.9836;0.984
3.9950;0.0188;0.0261;0.9482;0.949
4.0230;0.0049;0.0161;0.9831;0.983
4.0250;0.0098;0.0044;0.9450;0.945
4.0270;0.0059;-0.0054;0.9965;0.997
4.0280;-0.0017;-0.0147;1.0596;1.060
4.0300;0.0127;-0.0056;1.0522;1.052
4.0310;0.0176;-0.0068;1.0175;1.018
4.0320;-0.0095;-0.0247;1.0148;1.015
4.0350;-0.0330;-0.0430;1.0007;1.002
4.0370;-0.0359;-0.0364;1.0361;1.037
4.0380;-0.0239;-0.0046;1.0588;1.059
4.0550;0.0020;0.0352;1.0684;1.069
4.0570;0.0042;0.0581;1.0662;1.068
4.0600;-0.0198;0.0420;1.0053;1.006
4.1150;-0.0491;0.0110;0.9846;0.986
4.1170;-0.0381;-0.0125;0.9530;0.954
4.1180;-0.0034;-0.0191;0.9333;0.933
4.1200;-0.0002;-0.0022;0.9728;0.973
4.4730;0.0225;0.0059;0.9987;0.999
4.4750;0.0049;0.0064;1.0354;1.035
4.4760;-0.0134;-0.0127;1.0021;1.002
4.4780;-0.0217;-0.0110;1.0043;1.005
4.4790;-0.0496;-0.0005;1.0202;1.021
4.4810;-0.0252;0.0144;0.9767;0.977
4.4820;-0.0452;0.0330;1.0451;1.047
4.4840;-0.0381;0.0215;1.0278;1.029
4.4860;-0.0127;0.0083;1.0241;1.024
4.4880;-0.0396;-0.0093;1.0798;1.081
4.4900;-0.0090;-0.0090;1.0388;1.039
4.4920;-0.0054;-0.0068;1.0361;1.036
4.4940;-0.0200;-0.0029;1.0197;1.020
4.4960;-0.0166;0.0083;1.0185;1.019
4.4980;-0.0293;-0.0205;0.9860;0.987
4.5000;-0.0151;-0.0513;0.9152;0.917
4.5020;0.0093;-0.0481;0.9289;0.930
4.5050;0.0068;-0.0684;0.8903;0.893
4.5080;0.0083;-0.0506;0.9376;0.939
4.5100;0.0110;-0.0083;1.0447;1.045
4.5120;0.0007;-0.0195;1.0036;1.004
4.5140;-0.0007;-0.0147;0.9997;1.000
4.5160;0.0186;-0.0142;0.9877;0.988
4.5210;0.0366;-0.0381;0.9161;0.918
4.5230;0.0315;-0.0359;0.9611;0.962
4.5250;0.0303;-0.0215;0.9005;0.901
4.5270;0.0083;-0.0027;0.8480;0.848
4.5290;-0.0315;0.0120;0.9242;0.925
4.5330;-0.0396;-0.0183;0.8174;0.819
4.5400;-0.0515;-0.0608;0.8162;0.820
4.5410;-0.0674;-0.0667;0.8768;0.882
4.5420;-0.0498;-0.0591;0.8866;0.890
4.5440;-0.0381;-0.0132;1.0263;1.027
4.5460;-0.0022;0.0296;1.0527;1.053
4.5470;0.0376;0.0357;1.0173;1.019
4.5490;0.0198;-0.0086;0.9787;0.979
4.5620;0.0139;-0.0090;0.9777;0.978
4.5640;-0.0161;-0.0064;1.0901;1.090
4.5670;-0.0310;-0.0115;1.0798;1.080
4.5680;-0.0320;0.0195;1.0842;1.085
4.5700;-0.0450;0.0068;1.0510;1.052
4.5710;-0.0264;-0.0066;1.0114;1.012
4.5730;-0.0540;-0.0271;1.0251;1.027
4.5750;-0.0535;-0.0428;0.9494;0.952
4.5770;-0.0198;-0.0266;0.9809;0.981
4.5780;-0.0364;-0.0515;0.8827;0.885
4.5840;-0.0220;-0.0616;0.8539;0.856
4.5880;-0.0034;-0.0296;0.9394;0.940
4.5890;-0.0181;-0.0293;0.9176;0.918
4.6410;-0.0064;-0.0002;0.9740;0.974
4.6430;-0.0042;0.0291;1.0842;1.085
4.6450;-0.0061;0.0164;1.0801;1.080
4.6980;0.0076;0.0032;1.0356;1.036
4.7000;0.0017;0.0042;1.0715;1.072
4.7010;0.0054;0.0049;1.0537;1.054
4.7020;0.0020;-0.0183;1.0290;1.029
4.7060;-0.0327;-0.0015;1.0556;1.056
4.7220;-0.0555;0.0142;1.0598;1.061
4.7240;-0.0391;0.0188;0.9606;0.962
4.7260;-0.0332;0.0244;0.9670;0.968
4.7270;-0.0117;-0.0095;0.9623;0.962
4.7280;-0.0129;-0.0208;0.9948;0.995
4.7330;-0.0533;-0.0210;1.1306;1.132
4.7380;-0.0296;0.0076;1.0779;1.078
4.7890;-0.0445;-0.0051;1.0723;1.073
4.7910;-0.0366;-0.0406;1.0295;1.031
4.7930;-0.0127;-0.0374;1.0205;1.021
4.8070;-0.0369;-0.0335;1.0288;1.030
4.8090;-0.0225;0.0117;0.9899;0.990
4.8100;-0.0098;0.0349;0.9687;0.969
4.8110;-0.0156;0.0322;0.9403;0.941
4.8120;-0.0198;0.0230;0.9846;0.985
4.8610;-0.0093;0.0095;1.0124;1.012
4.8640;0.0029;0.0181;1.0227;1.023
4.8650;-0.0044;0.0039;0.9868;0.987
4.8790;0.0169;0.0037;0.9838;0.984
4.8800;0.0235;0.0076;0.9973;0.998
4.8820;0.0068;-0.0002;1.0417;1.042
4.8840;0.0083;0.0105;1.0354;1.035
4.8850;-0.0188;0.0073;0.9960;0.996
4.9430;-0.0208;-0.0012;0.9345;0.935
4.9450;-0.0159;-0.0010;0.9313;0.931
4.9600;-0.0071;-0.0093;0.9985;0.999
4.9620;0.0005;-0.0257;1.0715;1.072
4.9660;-0.0352;-0.0203;1.1040;1.105
4.9680;-0.0545;-0.0120;1.0471;1.049
4.9690;-0.0398;0.0015;0.9157;0.917
4.9730;-0.0239;0.0230;0.7784;0.779
4.9940;-0.0029;0.0213;0.8280;0.828
5.0000;0.0195;0.0191;0.8485;0.849
5.0010;0.0081;0.0117;0.9435;0.944
5.0020;-0.0139;0.0064;1.0007;1.001
5.0880;-0.0054;-0.0129;0.9000;0.900
5.1070;0.0017;-0.0318;0.8284;0.829
5.1090;-0.0015;-0.0178;0.9144;0.915
5.1110;-0.0078;-0.0149;0.9235;0.924
5.1120;-0.0318;0.0088;0.9662;0.967
5.1150;-0.0486;0.0225;1.0163;1.018
5.1160;-0.0552;0.0034;0.9088;0.911
5.1180;-0.0227;0.0017;0.9012;0.902
5.4510;-0.0127;0.0056;0.9721;0.972
5.4680;-0.0098;0.0195;1.0356;1.036
5.4700;-0.0117;-0.0046;0.9836;0.984
5.4710;-0.0173;-0.0002;1.0752;1.075
5.4730;-0.0005;-0.0015;1.0884;1.088
5.4750;0.0032;-0.0110;1.0068;1.007
5.4780;0.0054;0.0176;1.1233;1.123
5.4810;-0.0142;0.0093;1.1111;1.111
5.4830;-0.0305;-0.0142;1.0395;1.040
5.4850;-0.0242;-0.0191;1.0644;1.065
5.4880;-0.0115;-0.0239;1.0068;1.007
5.4900;-0.0225;-0.0330;0.9667;0.968
5.4910;-0.0366;-0.0269;0.9860;0.987
5.4930;-0.0369;-0.0046;1.0627;1.063
5.4950;-0.0716;-0.0298;0.9990;1.002
5.4980;-0.0826;-0.0508;0.9176;0.923
5.5040;-0.0589;-0.0428;0.8372;0.840
5.5160;-0.0679;-0.0379;0.8006;0.804
5.5210;-0.0425;0.0144;0.9044;0.906
5.5230;-0.0095;0.0418;1.0119;1.013
5.5260;-0.0051;0.0362;0.9992;1.000
5.5290;0.0086;0.0073;0.8837;0.884
5.5320;0.0071;-0.0164;0.8807;0.881
5.5350;-0.0020;-0.0151;0.8741;0.874
5.5380;-0.0359;-0.0081;0.9982;0.999
5.5410;-0.0291;-0.0154;1.0649;1.065
5.5450;-0.0071;-0.0279;1.0190;1.019
5.5490;-0.0296;-0.0366;0.9689;0.970
5.5520;0.0061;-0.0127;0.9477;0.948
5.5550;0.0010;0.0257;0.9838;0.984
5.5580;-0.0274;0.0171;0.9770;0.978
5.5600;0.0029;0.0217;1.0417;1.042
5.5630;-0.0061;-0.0083;1.0662;1.066
5.5660;-0.0315;-0.0259;1.0026;1.003
5.5690;-0.0005;0.0222;1.0666;1.067
5.5750;0.0164;0.0535;1.0632;1.065
5.5760;0.0010;0.0413;1.0234;1.024
5.5780;0.0020;0.0166;1.0715;1.072
