time;gFx;gFy;gFz;TgF
5.4890;-0.1366;-0.0015;1.0422;1.051
5.4920;-0.1322;0.0088;1.0649;1.073
5.4930;-0.1444;-0.0017;0.9975;1.008
5.4960;-0.1251;-0.0134;1.0371;1.045
5.4980;-0.1280;-0.0325;1.0170;1.026
5.4990;-0.1346;-0.0537;0.9587;0.970
5.5020;-0.1197;-0.0330;1.0293;1.037
5.5030;-0.1185;-0.0139;1.0298;1.037
5.5050;-0.1129;-0.0098;1.0109;1.017
5.5070;-0.1036;-0.0034;1.0305;1.036
5.5090;-0.1202;-0.0156;1.0129;1.020
5.5110;-0.1244;-0.0166;0.9723;0.980
5.5130;-0.1329;-0.0027;0.9511;0.960
5.5280;-0.1331;0.0081;0.9657;0.975
5.5300;-0.1331;-0.0017;0.9596;0.969
5.5320;-0.1456;-0.0227;0.9765;0.988
5.5340;-0.1395;-0.0303;1.0266;1.036
5.5350;-0.1524;-0.0330;0.9912;1.003
5.5820;-0.1446;-0.0178;0.9748;0.986
5.5960;-0.1278;0.0076;0.9960;1.004
5.5990;-0.1449;-0.0186;0.9391;0.950
5.6020;-0.1512;-0.0464;0.9318;0.945
5.6040;-0.1485;-0.0520;0.9767;0.989
5.6060;-0.1549;-0.0679;0.9841;0.998
5.6210;-0.1532;-0.0398;0.9811;0.994
5.6240;-0.1451;0.0056;1.0640;1.074
5.6720;-0.1461;0.0288;1.0945;1.105
5.6740;-0.1546;0.0235;1.0290;1.041
5.6770;-0.1371;0.0195;1.0859;1.095
5.6930;-0.1258;-0.0017;1.0571;1.065
5.6950;-0.1459;-0.0191;0.9787;0.990
5.6980;-0.1471;-0.0149;1.0488;1.059
5.7000;-0.1671;-0.0181;1.0517;1.065
5.7020;-0.1695;-0.0237;1.0009;1.015
5.7150;-0.1407;-0.0332;0.9997;1.010
5.7170;-0.1424;-0.0313;0.9892;1.000
5.7630;-0.1402;-0.0450;0.9357;0.947
5.7660;-0.1556;-0.0562;0.9359;0.950
5.7810;-0.1656;-0.0420;0.9731;0.988
5.7830;-0.1673;-0.0261;0.9552;0.970
5.7850;-0.1730;0.0054;0.9804;0.996
5.7870;-0.1764;0.0173;1.0017;1.017
5.8000;-0.1779;-0.0002;0.9689;0.985
5.8030;-0.1683;-0.0239;0.9479;0.963
5.8500;-0.1595;-0.0276;0.9623;0.976
5.8520;-0.1566;-0.0002;0.9701;0.983
5.8660;-0.1610;0.0313;0.9951;1.008
5.8680;-0.1610;0.0403;1.0319;1.045
5.8710;-0.1603;0.0293;1.0334;1.046
5.8720;-0.1498;-0.0093;1.0085;1.020
5.8740;-0.1678;-0.0117;1.0063;1.020
5.8880;-0.1903;0.0083;0.9921;1.010
5.8890;-0.1642;-0.0049;0.9638;0.978
5.8910;-0.1825;0.0117;0.9938;1.011
5.9050;-0.1722;-0.0078;1.0012;1.016
5.9070;-0.1502;-0.0257;1.0124;1.024
5.9710;-0.1803;-0.0181;1.0131;1.029
5.9880;-0.1720;-0.0242;0.9924;1.007
5.9900;-0.1490;-0.0139;0.9811;0.992
6.0130;-0.1378;-0.0054;0.9660;0.976
6.0150;-0.1449;0.0037;0.9843;0.995
6.0170;-0.1383;0.0103;0.9958;1.005
6.0180;-0.1463;0.0005;0.9977;1.008
6.0200;-0.1498;-0.0095;0.9982;1.009
6.0340;-0.1412;-0.0235;1.0068;1.017
6.0360;-0.1463;-0.0349;1.0222;1.033
6.0380;-0.1639;-0.0430;1.0119;1.026
6.0400;-0.1505;-0.0330;1.0070;1.019
6.0410;-0.1273;-0.0117;0.9853;0.994
6.0880;-0.1422;0.0188;0.9611;0.972
6.1030;-0.1119;0.0039;1.0036;1.010
6.1060;-0.1173;-0.0288;1.0422;1.049
6.1080;-0.1459;-0.0528;0.9789;0.991
6.1110;-0.1363;-0.0860;0.9181;0.932
6.1140;-0.1427;-0.0677;0.9477;0.961
6.1300;-0.1608;-0.0459;0.8710;0.887
6.1330;-0.1556;-0.0330;0.8961;0.910
6.1800;-0.1480;-0.0154;0.9863;0.997
6.1820;-0.1522;-0.0127;0.9257;0.938
6.1840;-0.1446;-0.0134;0.9714;0.982
6.2000;-0.1605;-0.0134;1.0068;1.020
6.2030;-0.1419;-0.0261;0.9521;0.963
6.2070;-0.1285;-0.0335;0.9166;0.926
6.2090;-0.1353;-0.0327;0.9337;0.944
6.2110;-0.1187;-0.0327;0.9611;0.969
6.2260;-0.1520;-0.0117;1.0378;1.049
6.2280;-0.1603;-0.0183;1.0200;1.033
6.2760;-0.1483;-0.0330;0.9496;0.962
6.2920;-0.1546;-0.0230;0.9516;0.964
6.2950;-0.1441;-0.0381;0.9100;0.922
6.2970;-0.1586;-0.0257;0.9631;0.976
6.2990;-0.1571;-0.0171;1.0185;1.031
6.3010;-0.1642;-0.0257;1.0197;1.033
6.3150;-0.1752;-0.0220;1.0403;1.055
6.3170;-0.1652;-0.0291;1.0202;1.034
6.3190;-0.1876;-0.0169;1.0195;1.037
6.3210;-0.1832;-0.0122;1.0007;1.017
6.5300;-0.1671;-0.0125;0.9865;1.001
6.5320;-0.1720;-0.0020;1.0129;1.027
6.5340;-0.1493;-0.0122;0.9985;1.010
6.5360;-0.1639;-0.0213;0.9987;1.012
6.5380;-0.1903;-0.0254;0.9943;1.013
6.5400;-0.1932;-0.0254;1.0031;1.022
6.5410;-0.1896;-0.0127;0.9828;1.001
6.5440;-0.1485;-0.0012;0.9479;0.959
6.5460;-0.1334;0.0076;0.9511;0.960
6.5470;-0.1441;-0.0078;0.9589;0.970
6.5490;-0.1725;-0.0305;1.0148;1.030
6.5510;-0.1989;-0.0344;1.0097;1.030
6.5520;-0.1994;-0.0357;0.9665;0.987
6.5540;-0.1691;-0.0132;0.9699;0.985
6.5560;-0.1625;-0.0054;0.9105;0.925
6.5590;-0.1578;-0.0164;0.9122;0.926
6.5730;-0.1532;-0.0181;0.9733;0.985
6.5760;-0.1717;-0.0188;0.9411;0.957
6.5790;-0.1666;-0.0049;0.9716;0.986
6.5810;-0.1564;0.0015;1.0229;1.035
6.5830;-0.1874;-0.0059;0.9396;0.958
6.5860;-0.2235;-0.0178;0.8851;0.913
6.5880;-0.1952;-0.0247;0.9296;0.950
6.5900;-0.2099;-0.0127;0.9210;0.945
6.5920;-0.1832;0.0037;0.9877;1.005
6.5940;-0.1322;-0.0037;1.0461;1.054
6.6410;-0.1456;-0.0161;1.0056;1.016
6.6430;-0.1527;-0.0125;0.9775;0.989
6.6450;-0.1219;-0.0322;0.9907;0.999
6.6590;-0.1156;-0.0283;1.0122;1.019
6.6600;-0.1285;-0.0081;0.9968;1.005
6.6620;-0.1341;-0.0291;1.0381;1.047
6.6650;-0.1776;-0.0266;1.0381;1.053
6.6670;-0.1686;-0.0186;1.0354;1.049
6.7140;-0.1869;-0.0220;1.0361;1.053
6.7160;-0.1810;-0.0115;0.9999;1.016
6.7300;-0.1388;-0.0044;1.0012;1.011
6.7320;-0.1490;-0.0029;1.0051;1.016
6.7330;-0.1549;-0.0125;0.9929;1.005
6.7350;-0.1185;-0.0151;1.0517;1.059
6.7380;-0.1185;-0.0144;1.0732;1.080
6.7850;-0.1798;-0.0137;1.0148;1.031
6.7990;-0.1444;-0.0012;1.0852;1.095
6.8010;-0.1512;0.0044;1.0845;1.095
6.8030;-0.1485;-0.0073;1.0073;1.018
6.8060;-0.1319;-0.0147;1.0556;1.064
6.8090;-0.1698;-0.0276;1.0249;1.039
6.8230;-0.1808;-0.0347;0.9755;0.993
6.8260;-0.2165;-0.0266;0.9955;1.019
6.8270;-0.2047;-0.0230;0.9699;0.992
6.8790;-0.1647;-0.0242;0.9907;1.005
6.9120;-0.1515;-0.0313;1.0300;1.042
6.9260;-0.1610;-0.0337;1.0083;1.022
6.9280;-0.1324;-0.0200;1.0503;1.059
6.9300;-0.1322;-0.0015;1.0459;1.054
6.9320;-0.1581;-0.0042;0.9941;1.007
6.9340;-0.1349;-0.0235;1.0063;1.016
6.9350;-0.1498;-0.0589;0.9547;0.968
6.9370;-0.1813;-0.0606;0.9306;0.950
6.9400;-0.1512;-0.0442;0.9802;0.993
6.9540;-0.1324;-0.0137;1.0339;1.042
6.9560;-0.1510;-0.0090;1.0300;1.041
6.9580;-0.1529;-0.0381;0.9987;1.011
6.9600;-0.1590;-0.0237;0.9745;0.988
7.0080;-0.1735;-0.0205;0.9572;0.973
7.0230;-0.1505;0.0086;0.9975;1.009
7.0250;-0.1229;0.0217;1.0014;1.009
7.0270;-0.1483;0.0027;1.0390;1.050
7.0300;-0.1654;-0.0051;1.0698;1.083
7.0310;-0.1686;-0.0315;1.0278;1.042
7.0460;-0.1737;-0.0274;1.0752;1.089
7.0490;-0.1571;-0.0313;1.0554;1.067
7.0950;-0.1419;-0.0286;1.0004;1.011
7.1090;-0.1451;-0.0235;1.0263;1.037
7.1110;-0.1510;-0.0330;0.9992;1.011
7.1130;-0.1627;-0.0222;0.9987;1.012
7.1150;-0.1730;-0.0181;1.0334;1.048
7.1160;-0.1666;-0.0203;1.0026;1.017
7.1300;-0.1832;0.0049;1.0437;1.060
7.1330;-0.1940;0.0098;1.0581;1.076
7.1350;-0.1744;-0.0051;0.9846;1.000
7.1380;-0.1695;-0.0071;1.0640;1.077
7.1850;-0.1417;-0.0364;1.0715;1.081
7.2000;-0.1361;-0.0459;0.9868;0.997
7.2020;-0.1566;-0.0205;1.0935;1.105
7.2050;-0.1747;0.0144;1.1048;1.119
7.2070;-0.1752;-0.0095;1.0007;1.016
7.2090;-0.1737;-0.0081;1.0769;1.091
7.2240;-0.1764;-0.0217;1.0495;1.064
7.2260;-0.1647;-0.0200;1.0085;1.022
7.2730;-0.1705;0.0406;1.0828;1.097
7.2900;-0.1446;0.0215;1.0317;1.042
7.2920;-0.1588;-0.0037;0.9684;0.981
7.2940;-0.1874;-0.0442;0.9188;0.939
7.2970;-0.1705;-0.0508;0.9394;0.956
7.2990;-0.1906;-0.0347;0.9662;0.985
7.3130;-0.1705;-0.0125;1.0053;1.020
7.3150;-0.1422;-0.0142;1.0119;1.022
7.3160;-0.1688;-0.0002;1.0131;1.027
7.3180;-0.1700;0.0254;1.0454;1.059
7.5200;-0.1461;0.0054;0.9811;0.992
7.5220;-0.1305;0.0093;0.9494;0.958
7.5240;-0.1190;-0.0100;0.9657;0.973
7.5270;-0.1217;-0.0379;0.9328;0.941
7.5290;-0.1495;-0.0200;0.9963;1.008
7.5310;-0.1722;-0.0340;1.0339;1.049
7.5340;-0.1735;-0.0232;0.9992;1.014
7.5360;-0.1605;-0.0039;1.0139;1.027
7.5380;-0.1427;-0.0093;0.9990;1.009
7.5400;-0.1529;0.0093;1.0090;1.021
7.5420;-0.1710;-0.0232;0.9784;0.994
7.5440;-0.1625;-0.0315;0.9887;1.002
7.5460;-0.1842;-0.0259;0.9875;1.005
7.5480;-0.1830;-0.0125;0.9872;1.004
7.5620;-0.1774;0.0000;1.0048;1.020
7.5640;-0.1984;-0.0117;0.9816;1.002
7.5670;-0.2033;0.0012;0.9687;0.990
7.5680;-0.1573;-0.0322;1.0141;1.027
7.5700;-0.1158;-0.0647;1.0417;1.050
7.5720;-0.1380;-0.0577;0.9860;0.997
7.5750;-0.1114;-0.0787;1.0473;1.056
7.5780;-0.1356;-0.0533;1.0503;1.060
7.5790;-0.1950;-0.0142;0.9887;1.008
7.5820;-0.1546;-0.0286;1.0559;1.068
7.6300;-0.1539;-0.0288;1.0368;1.049
7.6320;-0.1727;-0.0169;0.9843;0.999
7.6340;-0.1564;-0.0186;0.9963;1.009
7.6800;-0.1561;-0.0095;0.9806;0.993
7.6820;-0.1942;0.0000;0.9736;0.993
7.6830;-0.2128;-0.0027;0.9999;1.022
7.6850;-0.1732;-0.0178;0.9848;1.000
7.6870;-0.1874;-0.0127;0.9975;1.015
7.7330;-0.1632;-0.0081;1.0017;1.015
7.7350;-0.1493;-0.0083;1.0100;1.021
7.7370;-0.1818;-0.0056;1.0310;1.047
7.7390;-0.1803;-0.0200;1.0063;1.023
7.7410;-0.1678;-0.0151;0.9650;0.980
7.7550;-0.1498;-0.0117;0.9684;0.980
7.7570;-0.1434;0.0012;1.0007;1.011
7.7590;-0.1285;-0.0110;0.9914;1.000
7.7600;-0.1246;-0.0425;0.9987;1.007
7.7620;-0.1439;-0.0381;1.0266;1.037
7.7640;-0.1437;-0.0481;0.9804;0.992
7.7660;-0.1520;-0.0330;0.9758;0.988
7.8130;-0.1561;-0.0156;1.0012;1.013
7.8150;-0.1578;-0.0205;0.9457;0.959
7.8300;-0.1791;-0.0110;0.9643;0.981
7.8320;-0.1683;-0.0137;0.9870;1.001
7.8330;-0.1932;-0.0156;0.9516;0.971
7.8360;-0.1928;-0.0249;0.9276;0.948
7.8510;-0.1671;-0.0151;0.9914;1.005
7.8530;-0.1735;0.0068;1.0510;1.065
7.9000;-0.1757;0.0027;1.0341;1.049
7.9030;-0.1615;0.0227;1.1055;1.117
7.9180;-0.1725;0.0237;1.0891;1.103
7.9210;-0.1659;-0.0032;0.9958;1.010
7.9230;-0.1439;-0.0037;1.0508;1.061
7.9250;-0.1383;-0.0283;1.0175;1.027
7.9270;-0.1732;-0.0379;0.9804;0.996
7.9280;-0.1710;-0.0318;1.0058;1.021
7.9420;-0.1568;-0.0288;0.9875;1.000
7.9440;-0.1610;-0.0210;0.9831;0.996
7.9900;-0.1229;-0.0269;0.9679;0.976
7.9930;-0.1395;-0.0205;0.9672;0.977
8.0080;-0.1686;-0.0068;0.9877;1.002
8.0100;-0.1793;0.0020;0.9943;1.010
8.0110;-0.1693;0.0027;1.0070;1.021
8.0130;-0.1649;-0.0156;0.9679;0.982
8.0270;-0.1480;-0.0413;0.9076;0.921
8.0300;-0.1424;-0.0401;0.9442;0.956
8.0770;-0.1488;-0.0283;0.9455;0.958
8.0790;-0.1495;0.0024;0.9985;1.010
8.0930;-0.1424;-0.0071;1.0136;1.024
8.0950;-0.1735;-0.0042;0.9762;0.992
8.0970;-0.2150;-0.0051;0.9828;1.006
8.0980;-0.1783;0.0083;1.0293;1.045
8.1010;-0.1495;0.0621;1.1135;1.125
8.1170;-0.1141;0.0296;1.0122;1.019
8.1180;-0.0882;0.0100;1.0852;1.089
8.1210;-0.1405;-0.0239;1.1184;1.127
8.1360;-0.1813;-0.0464;1.0266;1.043
8.1390;-0.1664;-0.0125;1.1478;1.160
8.1920;-0.1419;0.0086;1.0945;1.104
8.2190;-0.1488;0.0164;0.9999;1.011
8.2300;-0.1253;0.0156;1.0552;1.063
8.2550;-0.1148;0.0054;1.0385;1.045
8.2570;-0.1341;-0.0188;0.9758;0.985
8.2590;-0.1163;-0.0169;1.0214;1.028
8.2760;-0.1402;-0.0178;1.0425;1.052
8.2780;-0.1764;-0.0257;1.0019;1.018
8.2800;-0.1827;-0.0195;1.0075;1.024
8.2810;-0.1786;-0.0169;0.9921;1.008
8.2840;-0.1832;-0.0010;0.9352;0.953
8.2860;-0.1757;0.0217;0.9398;0.956
8.2880;-0.1358;0.0015;0.9814;0.991
8.3350;-0.1664;0.0017;0.9433;0.958
8.3370;-0.1881;-0.0112;0.9467;0.965
8.3390;-0.1771;-0.0413;0.9933;1.010
8.3540;-0.2086;-0.0142;0.9606;0.983
8.3560;-0.1703;-0.0149;0.9770;0.992
8.5020;-0.1319;-0.0156;0.9933;1.002
8.5040;-0.1534;0.0149;0.9997;1.012
8.5700;-0.1449;-0.0037;0.9767;0.987
8.5720;-0.1522;-0.0244;0.9381;0.951
8.5750;-0.1571;-0.0300;0.9352;0.949
8.5780;-0.1461;-0.0498;0.9103;0.923
8.5810;-0.1549;-0.0347;0.9572;0.970
8.5820;-0.1478;-0.0022;1.0459;1.056
8.5840;-0.1566;-0.0193;0.9921;1.005
8.5860;-0.1542;-0.0364;0.9271;0.941
8.5880;-0.1634;-0.0379;0.9477;0.962
8.5890;-0.1546;-0.0506;0.8998;0.914
8.5910;-0.1324;-0.0288;0.9587;0.968
8.5930;-0.1266;-0.0154;1.0061;1.014
8.5950;-0.1090;-0.0176;0.9679;0.974
8.5960;-0.1280;-0.0147;1.0002;1.008
8.5980;-0.1412;-0.0330;0.9638;0.975
8.6000;-0.1380;-0.0430;0.9389;0.950
8.6140;-0.1622;-0.0303;0.9824;0.996
8.6160;-0.1432;-0.0391;0.9433;0.955
8.6180;-0.1300;-0.0266;0.9728;0.982
8.6190;-0.1393;-0.0210;1.0097;1.019
8.6210;-0.1309;-0.0325;0.9672;0.977
8.6230;-0.1632;-0.0337;0.9635;0.978
8.6240;-0.1698;-0.0264;0.9941;1.009
8.6260;-0.1539;-0.0122;1.0173;1.029
8.6280;-0.1571;-0.0002;1.0019;1.014
8.6300;-0.1434;0.0144;1.0363;1.046
8.6760;-0.1554;0.0205;1.0366;1.048
8.6780;-0.1595;-0.0046;1.0021;1.015
8.6800;-0.1522;-0.0073;1.0224;1.034
8.7270;-0.1617;-0.0127;0.9929;1.006
8.7290;-0.1742;-0.0169;0.9865;1.002
8.7310;-0.1681;-0.0132;0.9623;0.977
8.7320;-0.1713;-0.0088;0.9963;1.011
8.7460;-0.1539;-0.0191;0.9999;1.012
8.7480;-0.1336;-0.0305;0.9804;0.990
8.7500;-0.1554;-0.0107;0.9936;1.006
8.7520;-0.1505;-0.0176;0.9435;0.956
8.7540;-0.1480;-0.0271;0.9342;0.946
8.7690;-0.1539;-0.0244;0.9508;0.964
8.7710;-0.1441;-0.0296;0.9872;0.998
8.7730;-0.1451;-0.0308;1.0178;1.029
8.8210;-0.1424;-0.0188;1.0158;1.026
8.8240;-0.1314;-0.0191;0.9880;0.997
8.8370;-0.1502;-0.0042;0.9562;0.968
8.8390;-0.1229;-0.0159;0.9767;0.985
8.8410;-0.1173;-0.0235;1.0192;1.026
8.8430;-0.1224;-0.0198;1.0227;1.030
8.8450;-0.0977;-0.0313;1.0300;1.035
8.8590;-0.1217;-0.0215;1.0315;1.039
8.8610;-0.1446;-0.0164;0.9868;0.997
8.9080;-0.1568;-0.0225;0.9811;0.994
8.9210;-0.1634;-0.0235;1.0078;1.021
8.9230;-0.1568;-0.0283;0.9543;0.967
8.9260;-0.1512;-0.0286;0.9469;0.959
8.9280;-0.1510;-0.0320;0.9709;0.983
8.9300;-0.1505;-0.0303;0.9594;0.972
8.9430;-0.1500;-0.0232;0.9875;0.999
8.9460;-0.1522;-0.0105;1.0197;1.031
8.9920;-0.1586;0.0059;1.0083;1.021
8.9930;-0.1708;0.0120;0.9999;1.014
9.0070;-0.1732;0.0039;0.9970;1.012
9.0090;-0.1730;-0.0098;0.9899;1.005
9.0100;-0.1539;-0.0154;0.9848;0.997
9.0120;-0.1461;-0.0239;1.0017;1.013
9.0260;-0.1480;-0.0183;1.0131;1.024
9.0280;-0.1725;-0.0122;0.9755;0.991
9.0790;-0.1639;-0.0217;1.0290;1.042
9.0810;-0.1441;-0.0283;1.0605;1.071
9.0960;-0.1476;-0.0340;1.0168;1.028
9.0980;-0.1407;-0.0269;1.0420;1.052
9.1130;-0.1761;-0.0127;0.9865;1.002
9.1210;-0.1720;-0.0147;0.9408;0.957
9.1220;-0.1783;-0.0129;0.9572;0.974
9.1380;-0.1725;-0.0244;0.9538;0.970
9.1400;-0.1459;-0.0171;1.0217;1.032
9.1420;-0.1588;0.0064;1.0798;1.091
9.1440;-0.1517;-0.0022;1.0271;1.038
9.1460;-0.1473;0.0134;1.0662;1.076
9.2010;-0.1378;-0.0012;0.9985;1.008
9.2030;-0.1566;-0.0210;0.9357;0.949
9.2050;-0.1617;-0.0134;0.9970;1.010
9.2070;-0.1588;-0.0220;0.9968;1.010
9.2200;-0.1681;-0.0164;0.9924;1.007
9.2660;-0.1803;-0.0098;1.0241;1.040
9.2810;-0.1727;-0.0176;1.0210;1.036
9.2830;-0.1747;-0.0352;0.9731;0.989
9.2850;-0.1903;-0.0555;0.9648;0.985
9.2870;-0.1556;-0.0420;0.9740;0.987
9.2890;-0.1700;-0.0335;0.9440;0.960
9.3020;-0.1803;-0.0232;0.9284;0.946
9.3040;-0.1827;0.0071;0.9875;1.004
9.3180;-0.1957;-0.0347;0.9364;0.957
9.3210;-0.1793;-0.0572;0.9596;0.978
9.3370;-0.1522;-0.0332;0.9914;1.004
9.3840;-0.1600;-0.0501;0.9601;0.975
9.3990;-0.1603;-0.0374;0.9609;0.975
9.4010;-0.1605;-0.0247;0.9616;0.975
9.4030;-0.1739;-0.0445;0.9728;0.989
9.5340;-0.1671;-0.0151;0.9811;0.995
9.5360;-0.1764;0.0271;1.0090;1.025
9.5580;-0.1622;0.0376;1.0180;1.032
9.5600;-0.1842;0.0188;0.9740;0.991
9.5620;-0.1994;-0.0283;0.9213;0.943
9.5640;-0.1779;-0.0401;0.9403;0.958
9.5660;-0.1910;-0.0347;0.9452;0.965
9.5680;-0.1656;-0.0139;0.9841;0.998
9.5700;-0.1593;-0.0078;1.0097;1.022
9.5710;-0.1896;-0.0371;0.9635;0.983
9.5730;-0.1791;-0.0105;0.9904;1.007
9.5750;-0.1715;-0.0261;0.9526;0.968
9.5770;-0.1449;-0.0271;0.9279;0.940
9.5780;-0.1148;-0.0088;0.9841;0.991
9.5800;-0.1204;-0.0415;0.9166;0.925
9.5820;-0.1231;-0.0320;0.9139;0.923
9.5840;-0.1568;-0.0081;0.9860;0.998
9.5970;-0.1622;-0.0134;0.9491;0.963
9.5990;-0.1615;-0.0090;0.9958;1.009
9.6010;-0.1644;-0.0093;1.0310;1.044
9.6030;-0.1285;-0.0188;0.9980;1.006
9.6490;-0.1244;-0.0183;0.9931;1.001
9.6520;-0.1444;-0.0188;0.9902;1.001
9.6650;-0.1608;-0.0147;0.9987;1.012
9.6670;-0.1632;-0.0235;0.9904;1.004
9.6690;-0.2028;0.0066;0.9816;1.002
9.6700;-0.2182;0.0376;0.9709;0.996
9.6720;-0.1820;0.0020;1.0019;1.018
9.7170;-0.1976;-0.0051;0.9545;0.975
9.7190;-0.1761;-0.0511;0.9076;0.926
9.7330;-0.1429;-0.0608;0.9540;0.967
9.7350;-0.1859;-0.0281;0.9032;0.923
9.7370;-0.1989;-0.0161;0.9411;0.962
9.7390;-0.1923;-0.0100;0.9990;1.017
9.7410;-0.1974;-0.0401;0.9635;0.984
9.7550;-0.1830;-0.0259;0.9880;1.005
9.7570;-0.1639;-0.0183;0.9931;1.007
9.7590;-0.1644;-0.0049;0.9782;0.992
9.8050;-0.1588;-0.0086;0.9596;0.973
9.8190;-0.1627;-0.0205;0.9628;0.977
9.8210;-0.1713;-0.0259;0.9853;1.000
9.8230;-0.1661;-0.0156;1.0229;1.036
9.8250;-0.1793;-0.0147;1.0300;1.046
9.8260;-0.1779;-0.0254;1.0109;1.027
9.8410;-0.1642;-0.0039;0.9623;0.976
9.8430;-0.1669;-0.0171;0.9694;0.984
9.8900;-0.1573;-0.0039;1.0107;1.023
9.8920;-0.1410;-0.0107;1.0085;1.018
9.9060;-0.1368;-0.0498;1.0359;1.046
9.9080;-0.1371;-0.0398;1.0197;1.030
9.9090;-0.1402;-0.0410;0.9848;0.996
9.9110;-0.1502;-0.0222;0.9933;1.005
9.9130;-0.1544;-0.0149;1.0090;1.021
9.9270;-0.1590;-0.0298;0.9806;0.994
9.9410;-0.1608;-0.0335;0.9711;0.985
9.9430;-0.1544;-0.0357;0.9775;0.990
9.9890;-0.1676;-0.0266;0.9591;0.974
9.9910;-0.1732;-0.0254;0.9574;0.973
10.0040;-0.1715;-0.0159;0.9914;1.006
10.0060;-0.1842;-0.0261;0.9675;0.985
10.0090;-0.1832;-0.0362;0.9611;0.979
10.0110;-0.1779;-0.0110;0.9802;0.996
10.0250;-0.1798;0.0059;0.9635;0.980
10.0270;-0.1617;-0.0042;0.9890;1.002
10.0400;-0.1608;0.0156;0.9821;0.995
10.0420;-0.1642;0.0002;0.9499;0.964
10.0900;-0.1634;-0.0173;0.9858;0.999
10.1040;-0.1818;-0.0076;0.9291;0.947
10.1070;-0.1830;-0.0276;0.9047;0.923
10.1090;-0.1661;-0.0332;0.9640;0.979
10.1130;-0.1757;-0.0305;0.9120;0.929
10.1150;-0.1798;-0.0100;0.9526;0.969
10.1290;-0.1673;0.0117;0.9946;1.009
10.1310;-0.1730;0.0191;0.9528;0.969
10.1440;-0.1576;-0.0083;0.9550;0.968
10.1460;-0.1473;-0.0164;0.9684;0.980
10.1930;-0.1537;-0.0257;0.9804;0.993
10.2070;-0.1561;-0.0186;1.0014;1.014
10.2090;-0.1532;-0.0093;0.9997;1.011
10.2110;-0.1451;-0.0193;0.9868;0.998
10.2130;-0.1395;-0.0173;0.9838;0.994
10.2140;-0.1437;-0.0176;0.9677;0.978
10.2280;-0.1520;0.0086;0.9736;0.985
10.2300;-0.1378;0.0200;0.9973;1.007
10.2310;-0.1212;0.0195;1.0109;1.018
10.2480;-0.1143;-0.0178;1.0061;1.013
10.2500;-0.1258;-0.0337;1.0158;1.024
10.3020;-0.1598;-0.0349;1.0078;1.021
10.3040;-0.1779;-0.0325;1.0117;1.028
10.3180;-0.1906;-0.0054;1.0205;1.038
10.3200;-0.1849;0.0002;1.0146;1.031
10.3210;-0.1507;-0.0064;1.0012;1.012
10.3230;-0.1634;-0.0005;0.9819;0.995
10.3250;-0.1659;0.0034;0.9804;0.994
10.3390;-0.1566;-0.0024;1.0188;1.031
10.4000;-0.1954;0.0010;0.9855;1.005
10.4020;-0.2033;-0.0117;0.9462;0.968
10.4040;-0.1810;-0.0164;0.9736;0.990
10.4170;-0.1705;-0.0112;0.9611;0.976
10.4190;-0.1573;-0.0068;0.9929;1.005
10.5160;-0.1239;-0.0151;1.0351;1.043
10.5180;-0.1204;-0.0315;1.0107;1.018
10.5210;-0.1554;-0.0298;0.9714;0.984
10.5370;-0.1456;-0.0342;0.9921;1.003
10.5390;-0.1561;-0.0259;1.0024;1.015
10.5480;-0.1693;-0.0264;0.9931;1.008
10.5510;-0.1581;-0.0310;0.9973;1.010
10.5530;-0.1747;-0.0259;0.9762;0.992
10.5550;-0.1673;-0.0081;0.9975;1.011
10.5580;-0.1573;0.0186;1.0383;1.050
10.5600;-0.1649;-0.0027;1.0173;1.031
10.5620;-0.1349;-0.0081;1.0246;1.033
10.5640;-0.1287;-0.0261;0.9897;0.998
10.5660;-0.1358;-0.0440;0.9308;0.942
10.5680;-0.1126;-0.0161;1.0263;1.033
10.6210;-0.1270;-0.0042;1.0935;1.101
10.6230;-0.1620;-0.0078;1.0344;1.047
10.6260;-0.1554;0.0081;1.0811;1.092
10.6280;-0.1476;0.0122;1.0366;1.047
10.6290;-0.1434;-0.0002;0.9709;0.981
10.6770;-0.1209;-0.0010;1.0254;1.032
10.6790;-0.1268;-0.0215;0.9980;1.006
10.6810;-0.1353;-0.0252;1.0129;1.022
10.6840;-0.1402;-0.0122;1.0491;1.058
10.6860;-0.1346;-0.0122;1.0390;1.048
10.6890;-0.1466;-0.0054;1.0588;1.069
10.7040;-0.1559;-0.0154;1.0363;1.048
10.7060;-0.1605;-0.0186;1.0141;1.027
10.7070;-0.1615;-0.0149;1.0136;1.027
10.7090;-0.1449;-0.0181;0.9833;0.994
10.7110;-0.1375;-0.0252;0.9780;0.988
10.7580;-0.1363;-0.0337;0.9711;0.981
10.7600;-0.1471;-0.0322;0.9948;1.006
10.7620;-0.1586;-0.0198;1.0100;1.023
10.7630;-0.1608;-0.0034;1.0002;1.013
10.7770;-0.1603;0.0039;0.9938;1.007
10.7790;-0.1568;-0.0059;0.9990;1.011
10.7810;-0.1527;-0.0266;1.0126;1.024
10.7820;-0.1649;-0.0276;1.0012;1.015
10.7840;-0.1500;-0.0371;0.9951;1.007
10.8310;-0.1380;-0.0296;0.9775;0.988
10.8440;-0.1583;-0.0122;0.9728;0.986
10.8460;-0.1346;-0.0239;0.9838;0.993
10.8480;-0.1393;-0.0235;0.9872;0.997
