time;gFx;gFy;gFz;TgF
5.6250;-0.1739;-0.0396;0.9665;0.983
5.6270;-0.1642;-0.0232;0.9855;0.999
5.6310;-0.1735;-0.0149;0.9877;1.003
5.6350;-0.1720;-0.0161;0.9894;1.004
5.6380;-0.1561;-0.0103;1.0019;1.014
5.6420;-0.1796;-0.0181;0.9912;1.007
5.6450;-0.1840;-0.0178;0.9973;1.014
5.6490;-0.1705;-0.0315;0.9875;1.003
5.6520;-0.1852;-0.0347;0.9938;1.012
5.6560;-0.1810;-0.0310;1.0048;1.021
5.6600;-0.1598;-0.0154;0.9963;1.009
5.6630;-0.1564;0.0142;1.0036;1.016
5.6660;-0.1583;0.0129;0.9875;1.000
5.6690;-0.1378;0.0012;0.9775;0.987
5.6720;-0.1551;-0.0161;0.9809;0.993
5.6760;-0.1725;-0.0335;0.9843;1.000
5.6790;-0.1590;-0.0362;0.9868;1.000
5.6830;-0.1681;-0.0283;0.9831;0.998
5.6840;-0.1678;-0.0215;1.0012;1.015
5.6860;-0.1468;-0.0205;0.9887;1.000
5.6880;-0.1375;-0.0210;0.9738;0.984
5.6890;-0.1568;-0.0220;0.9885;1.001
5.6910;-0.1522;-0.0286;0.9594;0.972
5.6920;-0.1683;-0.0293;0.9609;0.976
5.6940;-0.1713;-0.0213;0.9909;1.006
5.6950;-0.1456;-0.0127;0.9914;1.002
5.7090;-0.1661;-0.0220;1.0039;1.018
5.7110;-0.1610;-0.0034;1.0168;1.029
5.7130;-0.1691;0.0064;1.0012;1.015
5.7150;-0.1644;-0.0103;0.9789;0.993
5.7170;-0.1634;0.0059;0.9858;0.999
5.7190;-0.1881;-0.0059;0.9921;1.010
5.7200;-0.1830;-0.0281;0.9965;1.014
5.7220;-0.1991;-0.0151;1.0041;1.024
5.7620;-0.1779;-0.0169;0.9987;1.015
5.7640;-0.1771;-0.0215;1.0007;1.016
5.8600;-0.1832;0.0012;0.9846;1.001
5.8620;-0.1808;0.0151;0.9719;0.989
5.8630;-0.1869;0.0181;0.9684;0.986
5.8650;-0.1725;0.0239;0.9577;0.973
5.8660;-0.1691;0.0000;0.9762;0.991
5.8790;-0.1747;-0.0340;0.9814;0.997
5.8800;-0.1717;-0.0569;0.9772;0.994
5.8830;-0.1732;-0.0481;0.9916;1.008
5.8850;-0.1827;-0.0623;0.9667;0.986
5.8870;-0.1832;-0.0665;0.9552;0.975
5.8890;-0.1969;-0.0481;0.9799;1.001
5.8900;-0.1776;-0.0198;0.9572;0.974
5.8920;-0.1622;0.0445;0.9645;0.979
5.8940;-0.1637;0.0410;1.0058;1.020
5.8950;-0.1520;0.0151;1.0109;1.022
5.9090;-0.1737;-0.0313;0.9987;1.014
5.9110;-0.1879;-0.0733;1.0178;1.038
5.9130;-0.1852;-0.0476;1.0029;1.021
5.9540;-0.1952;-0.0213;0.9753;0.995
5.9560;-0.1715;-0.0183;1.0029;1.018
5.9720;-0.1554;-0.0198;0.9992;1.011
5.9740;-0.1551;-0.0305;0.9802;0.993
5.9770;-0.1463;-0.0391;0.9799;0.992
5.9790;-0.1664;-0.0454;0.9706;0.986
5.9970;-0.1747;-0.0369;0.9701;0.986
5.9990;-0.1742;-0.0237;0.9860;1.002
6.0360;-0.1695;-0.0134;0.9958;1.010
6.0370;-0.1693;-0.0037;1.0105;1.025
6.0530;-0.1808;-0.0088;1.0163;1.032
6.0550;-0.1759;-0.0279;0.9970;1.013
6.0570;-0.1805;-0.0242;1.0058;1.022
6.0590;-0.1808;-0.0200;1.0097;1.026
6.0600;-0.1737;-0.0046;0.9965;1.012
6.0730;-0.1737;0.0051;1.0246;1.039
6.1130;-0.1642;-0.0078;1.0246;1.038
6.1140;-0.1600;-0.0151;0.9946;1.007
6.1270;-0.1551;-0.0362;1.0083;1.021
6.1290;-0.1524;-0.0330;1.0048;1.017
6.1300;-0.1603;-0.0178;1.0007;1.014
6.1430;-0.1627;-0.0083;1.0266;1.039
6.1460;-0.1715;-0.0100;1.0053;1.020
6.1610;-0.1798;-0.0147;0.9997;1.016
6.1630;-0.1776;-0.0313;0.9948;1.011
6.2000;-0.1708;-0.0486;0.9694;0.986
6.2170;-0.1845;-0.0479;1.0058;1.024
6.2190;-0.1986;-0.0442;1.0266;1.047
6.2210;-0.1796;-0.0286;1.0036;1.020
6.2220;-0.1950;-0.0264;1.0261;1.045
6.2240;-0.1915;-0.0286;1.0073;1.026
6.2390;-0.1666;-0.0244;0.9843;0.999
6.2410;-0.1898;-0.0310;1.0056;1.024
6.2550;-0.1832;-0.0235;1.0019;1.019
6.2710;-0.1771;-0.0188;1.0039;1.020
6.2750;-0.1925;-0.0205;1.0100;1.028
6.3160;-0.1962;-0.0064;0.9941;1.013
6.3180;-0.1835;-0.0024;0.9841;1.001
6.3310;-0.1703;0.0044;0.9684;0.983
6.3330;-0.1595;-0.0151;0.9721;0.985
6.3350;-0.1747;-0.0379;0.9728;0.989
6.3370;-0.2062;-0.0503;0.9677;0.991
6.3390;-0.1915;-0.0515;0.9904;1.010
6.3540;-0.2270;-0.0489;0.9728;1.000
6.3700;-0.2333;-0.0601;0.9797;1.009
6.6450;-0.1940;-0.0044;0.9775;0.997
6.7000;-0.2008;0.0401;0.9474;0.969
6.7030;-0.1683;0.0418;0.9738;0.989
6.7060;-0.1586;0.0425;0.9516;0.966
6.7070;-0.1945;-0.0237;0.9384;0.959
6.7090;-0.2038;-0.0743;0.9660;0.990
6.7150;-0.1864;-0.0437;0.9369;0.956
6.7170;-0.1463;-0.0122;0.9565;0.968
6.7190;-0.1341;0.0100;1.0058;1.015
6.7200;-0.1395;-0.0022;0.9655;0.976
6.7220;-0.1583;-0.0303;0.9464;0.960
6.7240;-0.1823;-0.0464;0.9565;0.975
6.7260;-0.1617;-0.0403;0.9545;0.969
6.7270;-0.1502;-0.0154;1.0014;1.013
6.7310;-0.1507;0.0007;1.0312;1.042
6.7340;-0.1461;0.0049;1.0319;1.042
6.7360;-0.1686;-0.0176;0.9955;1.010
6.7370;-0.1783;-0.0303;0.9919;1.008
6.7390;-0.1761;-0.0342;1.0053;1.021
6.7410;-0.1717;-0.0191;0.9963;1.011
6.7430;-0.1593;-0.0115;1.0190;1.031
6.7450;-0.1595;-0.0137;1.0090;1.022
6.7460;-0.1615;-0.0322;0.9745;0.988
6.7480;-0.1691;-0.0401;0.9955;1.011
6.7490;-0.1742;-0.0266;1.0041;1.019
6.7510;-0.1796;-0.0203;0.9933;1.010
6.7530;-0.1832;0.0024;1.0070;1.024
6.7550;-0.1823;-0.0049;1.0337;1.050
6.7580;-0.1991;-0.0242;0.9252;0.947
6.7610;-0.2157;-0.0364;0.8360;0.864
6.7660;-0.1805;-0.0276;0.9254;0.943
6.7700;-0.2121;-0.0012;0.8509;0.877
6.7890;-0.2257;0.0371;0.9115;0.940
6.7930;-0.1857;0.0330;1.0278;1.045
6.7960;-0.2424;0.0288;0.9291;0.961
6.7990;-0.2336;0.0073;0.9484;0.977
6.8010;-0.2033;-0.0161;0.9980;1.019
6.8020;-0.2296;-0.0125;0.9716;0.998
6.8040;-0.2111;-0.0298;0.9816;1.005
6.8060;-0.2123;-0.0249;0.9706;0.994
6.8080;-0.2350;-0.0181;0.9293;0.959
6.8090;-0.2113;0.0007;0.9350;0.959
6.8880;-0.2130;-0.0095;0.9418;0.966
6.8900;-0.1950;-0.0420;0.9697;0.990
6.8930;-0.1727;-0.0586;0.9992;1.016
6.9020;-0.1979;-0.0508;0.9948;1.016
6.9100;-0.1976;-0.0139;0.9892;1.009
6.9480;-0.2042;-0.0249;0.9860;1.007
6.9500;-0.2064;0.0215;0.9587;0.981
6.9520;-0.2047;0.0469;0.9386;0.962
6.9550;-0.1840;0.0332;0.9640;0.982
6.9560;-0.1564;0.0674;0.9870;1.002
6.9610;-0.1735;0.0147;0.9833;0.999
6.9620;-0.1451;-0.0259;1.0153;1.026
6.9640;-0.1358;-0.0274;1.0019;1.011
6.9660;-0.1676;-0.0188;0.9789;0.993
6.9680;-0.1495;-0.0061;1.0290;1.040
6.9850;-0.1769;-0.0056;1.0434;1.058
6.9880;-0.1884;-0.0227;0.9855;1.004
6.9910;-0.1781;-0.0406;0.9909;1.008
6.9930;-0.1815;-0.0489;0.9723;0.990
6.9950;-0.1710;-0.0498;0.9633;0.980
7.0370;-0.1984;-0.0249;1.0124;1.032
7.0400;-0.2064;-0.0093;1.0078;1.029
7.0410;-0.1801;-0.0156;0.9990;1.015
7.0770;-0.1676;-0.0293;0.9806;0.995
7.0790;-0.1512;-0.0457;0.9594;0.972
7.0810;-0.1405;-0.0403;0.9738;0.985
7.0820;-0.1642;-0.0129;0.9924;1.006
7.0840;-0.1722;-0.0103;0.9926;1.008
7.0980;-0.1620;-0.0039;1.0192;1.032
7.0990;-0.1461;-0.0193;1.0102;1.021
7.1010;-0.1363;-0.0376;0.9899;1.000
7.1020;-0.1556;-0.0205;1.0046;1.017
7.1040;-0.1752;-0.0127;1.0100;1.025
7.1180;-0.1764;-0.0286;1.0180;1.034
7.1610;-0.1715;-0.0415;1.0373;1.052
7.1630;-0.1722;-0.0511;1.0136;1.029
7.1760;-0.1686;-0.0491;0.9753;0.991
7.1780;-0.1832;-0.0235;0.9342;0.952
7.1790;-0.1859;-0.0159;0.9210;0.940
7.1970;-0.1864;-0.0086;0.9535;0.972
7.1990;-0.1913;-0.0127;1.0007;1.019
7.2360;-0.1950;-0.0252;1.0337;1.052
7.2370;-0.2187;-0.0274;1.0188;1.042
7.2390;-0.2255;-0.0435;0.9846;1.011
7.2520;-0.2038;-0.0191;0.9875;1.008
7.2540;-0.1847;-0.0298;0.9638;0.982
7.2550;-0.1576;-0.0327;0.9601;0.974
7.2690;-0.1576;-0.0337;0.9792;0.992
7.2720;-0.1862;-0.0752;0.9611;0.982
7.2870;-0.1930;-0.0547;0.9858;1.006
7.2890;-0.2358;-0.0757;0.9809;1.012
7.3300;-0.2514;-0.0987;0.9533;0.991
7.3490;-0.2284;-0.0313;0.9648;0.992
7.3510;-0.2279;-0.0344;0.8631;0.893
7.3550;-0.1915;0.0039;0.7911;0.814
7.3600;-0.1796;0.0086;0.7840;0.804
7.3630;-0.1915;-0.0283;0.8306;0.853
7.3820;-0.2013;-0.0132;0.9885;1.009
7.6040;-0.1950;-0.0195;1.0532;1.071
7.6080;-0.1642;0.0078;1.0530;1.066
7.6250;-0.1710;-0.0283;0.9748;0.990
7.6260;-0.1659;-0.0486;0.9257;0.942
7.6280;-0.1769;-0.0474;0.9697;0.987
7.6300;-0.1757;-0.0379;0.9975;1.014
7.6310;-0.1664;-0.0291;1.0158;1.030
7.6330;-0.1691;-0.0362;1.0051;1.020
7.6350;-0.1632;-0.0344;0.9907;1.005
7.6360;-0.1764;-0.0281;0.9899;1.006
7.6380;-0.1747;-0.0064;0.9838;0.999
7.6400;-0.1512;0.0005;0.9877;0.999
7.6410;-0.1710;-0.0064;0.9719;0.987
7.6430;-0.1840;-0.0261;0.9584;0.976
7.6450;-0.1727;-0.0398;0.9890;1.005
7.6460;-0.1832;-0.0386;1.0095;1.027
7.6480;-0.1813;-0.0269;1.0615;1.077
7.6520;-0.1505;-0.0320;0.9912;1.003
7.6570;-0.1439;-0.0432;0.8768;0.890
7.6590;-0.1754;-0.0303;0.9193;0.936
7.6630;-0.1331;-0.0379;0.8372;0.849
7.6650;-0.1197;-0.0286;0.8775;0.886
7.6680;-0.1666;-0.0122;0.9882;1.002
7.6700;-0.1253;-0.0239;0.9276;0.936
7.6710;-0.1356;-0.0208;0.9836;0.993
7.6730;-0.1952;-0.0164;1.0131;1.032
7.6750;-0.1945;-0.0191;0.9723;0.992
7.7150;-0.1920;-0.0059;0.9811;1.000
7.7160;-0.2253;-0.0315;0.9638;0.990
7.7180;-0.2091;-0.0584;0.9728;0.997
7.7200;-0.1779;-0.0567;0.9758;0.993
7.7210;-0.2248;-0.0850;0.9772;1.006
7.7230;-0.2040;-0.0244;0.9567;0.979
7.8050;-0.1786;-0.0081;0.9767;0.993
7.8090;-0.1683;-0.0203;1.0029;1.017
7.8210;-0.1578;-0.0127;0.9843;0.997
7.8250;-0.1603;-0.0371;1.0021;1.016
7.8340;-0.1673;-0.0173;0.9794;0.994
7.8650;-0.1818;-0.0090;0.9870;1.004
7.8690;-0.1700;-0.0024;1.0056;1.020
7.8720;-0.1910;-0.0247;0.9687;0.988
7.8780;-0.1754;-0.0254;1.0266;1.042
7.8830;-0.1524;-0.0147;1.0542;1.065
7.8870;-0.1664;-0.0103;1.0249;1.038
7.8890;-0.1319;-0.0176;1.0454;1.054
7.8900;-0.1341;-0.0464;0.9711;0.981
7.8920;-0.1742;-0.0337;0.9518;0.968
7.8940;-0.1324;-0.0442;0.9486;0.959
7.8960;-0.1253;-0.0322;0.9628;0.971
7.9370;-0.1652;-0.0213;0.9951;1.009
7.9390;-0.1671;-0.0518;0.9723;0.988
7.9400;-0.1854;-0.0410;1.0036;1.021
7.9430;-0.1972;-0.0313;1.0200;1.039
7.9450;-0.1620;-0.0205;1.0183;1.031
7.9940;-0.1554;-0.0298;0.9257;0.939
7.9950;-0.1405;-0.0213;1.0075;1.017
7.9990;-0.1322;-0.0117;1.1043;1.112
8.0010;-0.1673;-0.0195;1.0390;1.053
8.0050;-0.1356;-0.0010;1.1631;1.171
8.0230;-0.1407;-0.0120;1.0996;1.109
8.0250;-0.1876;-0.0300;0.9999;1.018
8.0270;-0.1549;-0.0259;1.0596;1.071
8.0280;-0.1605;-0.0281;1.0207;1.034
8.0300;-0.1886;-0.0046;0.9631;0.981
8.0320;-0.1749;0.0259;0.9416;0.958
8.0330;-0.1581;-0.0149;0.9792;0.992
8.0700;-0.2125;-0.0059;0.9472;0.971
8.1090;-0.2446;-0.0225;0.9340;0.966
8.1130;-0.2233;0.0007;0.8734;0.901
8.1180;-0.2414;0.0904;0.7564;0.799
8.1250;-0.1906;0.0838;0.8453;0.871
8.1460;-0.1669;0.0836;0.8724;0.892
8.1480;-0.1964;0.0435;0.9469;0.968
8.1500;-0.1893;0.0017;1.0205;1.038
8.1510;-0.1798;0.0064;0.9577;0.974
8.1520;-0.1915;-0.0129;0.9513;0.971
8.1680;-0.1312;-0.0313;0.9389;0.949
8.1700;-0.1075;-0.0479;0.9274;0.935
8.1730;-0.1400;-0.0386;0.9772;0.988
8.2120;-0.1055;-0.0415;0.9760;0.983
8.2140;-0.1432;-0.0454;0.9809;0.992
8.2290;-0.1918;-0.0442;0.9907;1.010
8.2310;-0.1661;-0.0420;0.9547;0.970
8.2330;-0.1590;-0.0100;0.9753;0.988
8.2460;-0.1595;0.0049;0.9992;1.012
8.2480;-0.1637;0.0066;1.0063;1.020
8.2490;-0.1859;-0.0186;0.9977;1.015
8.3350;-0.1764;-0.0403;0.9975;1.014
8.3370;-0.1593;-0.0450;0.9938;1.008
8.3500;-0.1754;-0.0503;1.0117;1.028
8.3530;-0.1329;-0.0557;1.0087;1.019
8.3560;-0.1222;-0.0645;0.9975;1.007
8.3580;-0.1857;-0.0303;0.9872;1.005
8.3590;-0.1266;-0.0261;0.9880;0.996
8.3610;-0.1261;-0.0220;1.0095;1.018
8.3630;-0.1852;-0.0117;1.0100;1.027
8.3650;-0.1305;-0.0674;0.9992;1.010
8.3800;-0.1505;-0.0843;0.9679;0.983
8.3810;-0.1967;-0.0493;0.9596;0.981
8.3840;-0.1832;-0.0205;0.9723;0.990
8.6390;-0.1801;-0.0034;0.9836;1.000
8.6910;-0.2216;0.0195;1.0276;1.051
8.6930;-0.2370;-0.0093;1.0486;1.075
8.6980;-0.2282;-0.0559;0.9997;1.027
8.7000;-0.2411;-0.0281;1.0349;1.063
8.7030;-0.2094;-0.0061;1.0373;1.058
8.7050;-0.1700;-0.0012;0.9926;1.007
8.7060;-0.1642;0.0173;1.0310;1.044
8.7080;-0.1659;-0.0039;0.9970;1.011
8.7090;-0.1761;-0.0095;0.9731;0.989
8.7110;-0.1820;-0.0134;1.0117;1.028
8.7120;-0.1786;-0.0132;1.0371;1.052
8.7140;-0.1823;-0.0286;0.9694;0.987
8.7160;-0.1774;-0.0596;0.8917;0.911
8.7190;-0.1654;-0.0520;0.9281;0.944
8.7230;-0.1869;-0.0489;0.8846;0.905
8.7250;-0.2013;-0.0300;0.9342;0.956
8.7260;-0.1859;-0.0303;1.0046;1.022
8.7280;-0.2060;-0.0127;0.9579;0.980
8.7290;-0.1925;0.0093;0.9912;1.010
8.7310;-0.1713;0.0027;0.9958;1.010
8.7320;-0.1969;0.0195;1.0146;1.034
8.7340;-0.2062;-0.0046;1.0210;1.042
8.7360;-0.1735;-0.0313;0.9897;1.005
8.7370;-0.1485;-0.0293;0.9870;0.999
8.7390;-0.1522;-0.0359;0.9716;0.984
8.7400;-0.1422;-0.0320;0.9247;0.936
8.7420;-0.1742;-0.0257;0.9154;0.932
8.7430;-0.1920;-0.0173;0.9743;0.993
8.7560;-0.1923;-0.0086;0.9655;0.984
8.7580;-0.2062;-0.0103;0.9882;1.010
8.7600;-0.1991;-0.0139;1.0210;1.040
8.7620;-0.2169;-0.0303;0.9872;1.011
8.7640;-0.2067;-0.0430;0.9990;1.021
8.7650;-0.2025;-0.0542;0.9921;1.014
8.7670;-0.1962;-0.0300;0.9872;1.007
8.7680;-0.1791;0.0049;0.9806;0.997
8.7700;-0.1710;-0.0095;0.9890;1.004
8.8620;-0.1568;-0.0254;1.0158;1.028
8.8640;-0.1954;-0.0322;1.0041;1.023
8.9040;-0.1918;-0.1033;1.0212;1.044
8.9070;-0.1791;-0.1251;1.0234;1.046
8.9110;-0.1942;-0.0540;0.9606;0.982
8.9130;-0.1471;-0.0691;1.0222;1.035
8.9160;-0.1422;-0.0200;1.0549;1.065
8.9170;-0.1779;0.0264;0.9872;1.003
8.9190;-0.1549;-0.0054;1.0561;1.067
8.9200;-0.1647;0.0066;1.0273;1.040
8.9210;-0.1903;0.0002;0.9770;0.995
8.9230;-0.1754;-0.0034;1.0271;1.042
8.9400;-0.1779;-0.0266;0.9711;0.988
8.9470;-0.1979;-0.0315;1.0009;1.021
8.9510;-0.2020;-0.0181;1.0522;1.072
8.9590;-0.1801;-0.0159;1.0337;1.049
8.9680;-0.2001;-0.0176;1.0600;1.079
8.9710;-0.2025;-0.0376;1.0007;1.022
9.0510;-0.1717;-0.0322;0.9550;0.971
9.0530;-0.2016;-0.0498;0.9865;1.008
9.0540;-0.2028;-0.0586;1.0075;1.029
9.0560;-0.1815;-0.0357;0.9919;1.009
9.0570;-0.1842;-0.0515;1.0307;1.048
9.0960;-0.1524;-0.0332;1.0622;1.074
9.1000;-0.1610;-0.0213;1.0574;1.070
9.1040;-0.1920;-0.0410;1.0891;1.107
9.1070;-0.1915;-0.0413;1.0056;1.024
9.1080;-0.2331;-0.0220;0.9882;1.016
9.1100;-0.2343;0.0037;1.0073;1.034
9.1110;-0.1932;-0.0034;0.9802;0.999
9.1130;-0.2277;-0.0064;1.0246;1.050
9.1270;-0.2201;-0.0288;1.0029;1.027
9.1280;-0.1893;-0.0520;0.9836;1.003
9.1300;-0.2299;-0.0078;0.9943;1.021
9.1310;-0.2358;0.0261;0.9806;1.009
9.1360;-0.1898;0.0291;0.9567;0.976
9.1980;-0.1671;0.0327;0.9303;0.946
9.1990;-0.1801;0.0022;0.9804;0.997
9.2010;-0.1424;-0.0403;0.9533;0.965
9.2020;-0.1566;-0.0518;0.9364;0.951
9.2180;-0.2091;-0.0393;0.9775;1.000
9.2200;-0.1642;-0.0379;0.9408;0.956
9.2220;-0.1698;-0.0244;0.9814;0.996
9.2240;-0.1840;-0.0154;0.9902;1.007
9.2250;-0.1727;-0.0208;0.9814;0.997
9.2270;-0.1942;-0.0156;0.9899;1.009
9.2650;-0.1903;-0.0095;1.0007;1.019
9.2670;-0.1942;-0.0205;0.9775;0.997
9.2800;-0.1852;-0.0410;0.9139;0.933
9.2810;-0.1608;-0.0450;0.9445;0.959
9.2830;-0.1617;-0.0498;0.9728;0.987
9.2840;-0.1735;-0.0271;1.0085;1.024
9.2880;-0.1507;-0.0291;1.0566;1.068
9.3280;-0.1434;-0.0476;1.0107;1.022
9.3410;-0.1590;-0.0305;0.9711;0.985
9.3430;-0.1444;-0.0476;0.9870;0.999
9.3450;-0.1642;-0.0401;0.9904;1.005
9.3460;-0.1862;-0.0242;0.9929;1.010
9.3590;-0.1703;-0.0406;1.0124;1.027
9.4000;-0.1576;-0.0288;1.0349;1.047
9.4020;-0.1776;-0.0191;1.0312;1.047
9.4170;-0.1954;-0.0176;1.0285;1.047
9.6910;-0.1954;-0.0137;0.9499;0.970
9.6940;-0.2091;0.0022;0.9828;1.005
9.6950;-0.1901;0.0200;1.0420;1.059
9.6990;-0.1710;0.0088;1.0021;1.017
9.7230;-0.1823;0.0005;1.0771;1.092
9.7250;-0.1798;-0.0198;1.0405;1.056
9.7270;-0.1998;-0.0479;0.9750;0.996
9.7290;-0.1945;-0.0198;1.0043;1.023
9.7320;-0.1915;-0.0005;0.9714;0.990
9.7340;-0.1874;0.0095;0.9633;0.981
9.7360;-0.1752;-0.0032;0.9645;0.980
9.7370;-0.1884;-0.0430;0.9699;0.989
9.7390;-0.1857;-0.0618;0.9819;1.001
9.7410;-0.1842;-0.0713;0.9689;0.989
9.7430;-0.2055;-0.0493;0.9794;1.002
9.7450;-0.1876;-0.0164;1.0202;1.037
9.7460;-0.1857;-0.0044;1.0544;1.071
9.7480;-0.1898;-0.0147;0.9899;1.008
9.7490;-0.1676;0.0066;1.0317;1.045
9.7510;-0.1845;0.0169;1.0432;1.060
9.7520;-0.1925;0.0046;1.0097;1.028
9.7540;-0.1832;0.0029;1.0295;1.046
9.7560;-0.1632;-0.0313;0.9391;0.954
9.7570;-0.1764;-0.0418;0.9396;0.957
9.7590;-0.1984;-0.0298;0.9850;1.005
9.7600;-0.1906;-0.0120;1.0146;1.032
9.7620;-0.2042;-0.0120;1.0503;1.070
9.7650;-0.1847;-0.0357;0.9951;1.013
9.7660;-0.1747;-0.0330;0.9567;0.973
9.7680;-0.1632;-0.0418;0.9804;0.995
9.7690;-0.1302;-0.0327;0.9980;1.007
9.7710;-0.1410;-0.0105;0.9902;1.000
9.7730;-0.1202;-0.0213;1.0310;1.038
9.7750;-0.1419;-0.0147;1.0710;1.081
9.7790;-0.1847;-0.0161;1.0410;1.057
9.7960;-0.1495;-0.0249;1.0461;1.057
9.7980;-0.1363;-0.0271;0.9858;0.996
9.8020;-0.1693;-0.0186;0.9489;0.964
9.8040;-0.1813;-0.0020;0.9821;0.999
9.8060;-0.1803;-0.0059;0.9951;1.011
9.8070;-0.2336;-0.0117;0.9946;1.022
9.8090;-0.2406;-0.0283;0.9706;1.000
9.8600;-0.2067;-0.0508;0.9775;1.000
9.8620;-0.2546;-0.0137;0.9535;0.987
9.8640;-0.2482;0.0254;0.9430;0.975
9.9460;-0.1903;0.0215;0.9704;0.989
9.9480;-0.2240;0.0164;0.9501;0.976
9.9490;-0.2231;-0.0337;0.9711;0.997
9.9510;-0.1810;-0.0613;0.9819;1.000
9.9530;-0.1906;-0.0459;0.9547;0.975
9.9700;-0.1972;-0.0198;0.9875;1.007
9.9730;-0.1534;-0.0100;0.9672;0.979
9.9760;-0.1507;-0.0227;0.9572;0.969
9.9780;-0.1725;-0.0313;0.9631;0.979
9.9790;-0.1573;-0.0357;0.9291;0.943
9.9810;-0.1925;-0.0237;0.9482;0.968
9.9830;-0.1937;-0.0103;0.9970;1.016
9.9850;-0.2079;-0.0257;0.9389;0.962
10.0310;-0.2113;-0.0489;0.8775;0.904
10.0340;-0.1759;-0.0381;0.9689;0.985
10.0370;-0.2184;-0.0420;0.8968;0.924
10.0790;-0.2235;-0.0213;0.9159;0.943
10.0830;-0.1747;-0.0139;0.9762;0.992
10.0850;-0.1647;-0.0406;0.8839;0.900
10.0860;-0.1710;-0.0208;0.9430;0.959
10.0880;-0.1058;-0.0493;0.9809;0.988
10.0890;-0.0945;-0.0645;0.9775;0.984
10.0940;-0.1556;-0.0235;0.9870;0.999
10.1070;-0.1073;-0.0569;0.9958;1.003
10.1100;-0.1305;-0.0420;1.0258;1.035
10.1110;-0.1832;-0.0147;1.0500;1.066
10.1140;-0.1485;-0.0520;1.0095;1.022
10.1150;-0.1630;-0.0481;0.9518;0.967
10.1570;-0.1857;-0.0244;0.9645;0.983
10.1730;-0.1788;-0.0132;0.9831;0.999
10.1760;-0.1874;-0.0139;0.9828;1.001
10.1790;-0.1957;-0.0132;1.0429;1.061
10.1810;-0.1957;-0.0322;1.0327;1.052
10.1830;-0.2113;-0.0559;0.9977;1.021
10.1980;-0.2067;-0.0166;1.0197;1.041
10.2000;-0.2023;0.0213;0.9814;1.002
10.2420;-0.1783;0.0129;0.9631;0.980
10.2450;-0.2025;0.0149;0.9552;0.977
10.2460;-0.2467;-0.0257;0.9611;0.993
10.2600;-0.2177;-0.0447;0.9860;1.011
10.2640;-0.2641;-0.0322;0.9653;1.001
10.2650;-0.2467;-0.0254;0.9587;0.990
10.2670;-0.1757;-0.0093;0.9904;1.006
10.2800;-0.1779;-0.0147;1.0031;1.019
10.2820;-0.1722;-0.0176;0.9907;1.006
10.2840;-0.1363;-0.0054;1.0222;1.031
10.3310;-0.1542;-0.0024;1.0153;1.027
10.3380;-0.1876;-0.0122;0.9826;1.000
10.3660;-0.1642;-0.0142;0.9958;1.009
10.3720;-0.1710;-0.0313;0.9650;0.981
10.3760;-0.1813;-0.0244;0.9684;0.986
10.3800;-0.1652;-0.0210;0.9804;0.994
10.3990;-0.1578;-0.0132;0.9973;1.010
10.4010;-0.1695;-0.0120;0.9916;1.006
10.4040;-0.1779;-0.0347;0.9518;0.969
10.6550;-0.1793;-0.0132;0.9577;0.974
10.6590;-0.1888;-0.0457;0.9530;0.973
10.7120;-0.1793;-0.0716;0.9709;0.990
10.7160;-0.1871;-0.0525;0.9762;0.995
10.7190;-0.1796;-0.0755;1.0073;1.026
10.7210;-0.1639;-0.0445;1.0488;1.062
10.7230;-0.1791;-0.0088;1.0539;1.069
10.7240;-0.1564;-0.0325;1.0820;1.094
10.7260;-0.1666;-0.0423;1.0561;1.070
10.7280;-0.2001;-0.0322;1.0021;1.022
10.7290;-0.1644;-0.0366;1.0073;1.021
10.7310;-0.1493;-0.0266;1.0019;1.013
10.7320;-0.1842;-0.0134;1.0019;1.019
10.7340;-0.1959;-0.0200;1.0300;1.049
10.7360;-0.2201;-0.0340;1.0092;1.034
10.7380;-0.2272;0.0002;1.0019;1.027
10.7390;-0.1842;0.0313;0.9892;1.007
10.7400;-0.1454;0.0071;0.9758;0.987
10.7420;-0.1691;0.0252;0.9997;1.014
10.7430;-0.2099;-0.0049;1.0102;1.032
10.7450;-0.2099;-0.0489;0.9870;1.010
10.7460;-0.2189;-0.0171;0.9992;1.023
10.7480;-0.1913;-0.0105;1.0002;1.018
10.7490;-0.1576;0.0054;0.9929;1.005
10.7510;-0.1647;0.0352;1.0192;1.033
10.7540;-0.1669;0.0139;1.0073;1.021
10.7560;-0.1730;0.0181;0.9780;0.993
10.7570;-0.1852;0.0129;0.9569;0.975
10.7590;-0.1713;-0.0269;0.9692;0.985
10.7620;-0.1923;-0.0227;0.9176;0.938
10.7640;-0.2094;-0.0440;0.8834;0.909
10.7660;-0.2013;-0.0396;0.9552;0.977
10.7820;-0.2060;-0.0322;0.9384;0.961
10.7840;-0.1673;-0.0384;0.9890;1.004
10.7860;-0.1544;-0.0506;0.9933;1.007
10.7880;-0.1593;-0.0320;0.9999;1.013
10.7890;-0.1776;0.0183;1.0620;1.077
10.7910;-0.1788;0.0054;1.0222;1.038
10.7920;-0.1544;-0.0015;1.0285;1.040
10.7940;-0.1627;-0.0364;0.9824;0.996
10.8360;-0.1554;-0.0684;0.9135;0.929
10.8380;-0.1652;-0.0371;0.9464;0.961
